     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
        86    0.5220000000E+03    0.5381058648E+03    0.2351375257E+01    0.1396500000E+03    0.1473214286E+04
        87    0.5310000000E+03    0.5317670785E+03    0.2533696814E+01    0.1298500000E+03    0.1617647059E+04
        88    0.5330000000E+03    0.5480844376E+03    0.2484906650E+01    0.1396500000E+03    0.1500000000E+04
        89    0.4920000000E+03    0.5316182466E+03    0.2351375257E+01    0.1372000000E+03    0.1556603774E+04
        90    0.5050000000E+03    0.5023236893E+03    0.2230014400E+01    0.1274000000E+03    0.1650000000E+04
        91    0.5410000000E+03    0.5232142418E+03    0.2406945108E+01    0.1323000000E+03    0.1718750000E+04
        92    0.4680000000E+03    0.4729432332E+03    0.2261763098E+01    0.1072500000E+03    0.1527777778E+04
        93    0.4590000000E+03    0.4817380292E+03    0.2433613355E+01    0.1053000000E+03    0.1586538462E+04
        94    0.4440000000E+03    0.4601316144E+03    0.2292534757E+01    0.1014000000E+03    0.1718750000E+04
        95    0.4580000000E+03    0.4906233128E+03    0.2459588842E+01    0.1092000000E+03    0.1586538462E+04
        96    0.4450000000E+03    0.4350576619E+03    0.1840549633E+01    0.1053000000E+03    0.1556603774E+04
        97    0.4640000000E+03    0.4883700099E+03    0.2351375257E+01    0.1111500000E+03    0.1473214286E+04
        98    0.4660000000E+03    0.4855214590E+03    0.2533696814E+01    0.1033500000E+03    0.1617647059E+04
        99    0.4860000000E+03    0.4983485827E+03    0.2484906650E+01    0.1111500000E+03    0.1500000000E+04
       100    0.4610000000E+03    0.4827549506E+03    0.2351375257E+01    0.1092000000E+03    0.1556603774E+04
       101    0.4640000000E+03    0.4569506287E+03    0.2230014400E+01    0.1014000000E+03    0.1650000000E+04
       102    0.4750000000E+03    0.4760960635E+03    0.2406945108E+01    0.1053000000E+03    0.1718750000E+04
       103    0.4190000000E+03    0.4249524960E+03    0.2261763098E+01    0.7975000000E+02    0.1527777778E+04
       104    0.4180000000E+03    0.4346198509E+03    0.2433613355E+01    0.7830000000E+02    0.1586538462E+04
       105    0.4020000000E+03    0.4147585538E+03    0.2292534757E+01    0.7540000000E+02    0.1718750000E+04
       106    0.3980000000E+03    0.4417600167E+03    0.2459588842E+01    0.8120000000E+02    0.1586538462E+04
       107    0.4110000000E+03    0.3879394836E+03    0.1840549633E+01    0.7830000000E+02    0.1556603774E+04
       108    0.4280000000E+03    0.4386341550E+03    0.2351375257E+01    0.8265000000E+02    0.1473214286E+04
       109    0.4150000000E+03    0.4392758396E+03    0.2533696814E+01    0.7685000000E+02    0.1617647059E+04
       110    0.4250000000E+03    0.4486127278E+03    0.2484906650E+01    0.8265000000E+02    0.1500000000E+04
       111    0.4120000000E+03    0.4338916546E+03    0.2351375257E+01    0.8120000000E+02    0.1556603774E+04
       112    0.4100000000E+03    0.4115775681E+03    0.2230014400E+01    0.7540000000E+02    0.1650000000E+04
       113    0.4150000000E+03    0.4289778852E+03    0.2406945108E+01    0.7830000000E+02    0.1718750000E+04
       114    0.5820000000E+03    0.5907957351E+03    0.3708682081E+01    0.1182500000E+03    0.2175000000E+04
       115    0.5240000000E+03    0.5779540469E+03    0.3608211551E+01    0.1155000000E+03    0.2175000000E+04
       116    0.5830000000E+03    0.5670500704E+03    0.3744787086E+01    0.1100000000E+03    0.2636363636E+04
       117    0.5690000000E+03    0.5796642966E+03    0.3648057460E+01    0.1155000000E+03    0.2230769231E+04
       118    0.5360000000E+03    0.5513181951E+03    0.3608211551E+01    0.1072500000E+03    0.2636363636E+04
       119    0.5770000000E+03    0.5874074536E+03    0.3744787086E+01    0.1155000000E+03    0.2230769231E+04
       120    0.5650000000E+03    0.5729407632E+03    0.3583518938E+01    0.1155000000E+03    0.2289473684E+04
       121    0.5620000000E+03    0.5710463580E+03    0.3744787086E+01    0.1100000000E+03    0.2485714286E+04
       122    0.5220000000E+03    0.5532757042E+03    0.3708682081E+01    0.9675000000E+02    0.2175000000E+04
       123    0.5040000000E+03    0.5413065749E+03    0.3608211551E+01    0.9450000000E+02    0.2175000000E+04
       124    0.5160000000E+03    0.5321477161E+03    0.3744787086E+01    0.9000000000E+02    0.2636363636E+04
       125    0.5170000000E+03    0.5430168246E+03    0.3648057460E+01    0.9450000000E+02    0.2230769231E+04
       126    0.5110000000E+03    0.5172883996E+03    0.3608211551E+01    0.8775000000E+02    0.2636363636E+04
       127    0.5180000000E+03    0.5507599816E+03    0.3744787086E+01    0.9450000000E+02    0.2230769231E+04
       128    0.5240000000E+03    0.5362932911E+03    0.3583518938E+01    0.9450000000E+02    0.2289473684E+04
       129    0.5030000000E+03    0.5361440037E+03    0.3744787086E+01    0.9000000000E+02    0.2485714286E+04
       130    0.4830000000E+03    0.5157556733E+03    0.3708682081E+01    0.7525000000E+02    0.2175000000E+04
       131    0.4570000000E+03    0.5046591029E+03    0.3608211551E+01    0.7350000000E+02    0.2175000000E+04
       132    0.4820000000E+03    0.4972453618E+03    0.3744787086E+01    0.7000000000E+02    0.2636363636E+04
       133    0.4700000000E+03    0.5063693526E+03    0.3648057460E+01    0.7350000000E+02    0.2230769231E+04
       134    0.4590000000E+03    0.4832586042E+03    0.3608211551E+01    0.6825000000E+02    0.2636363636E+04
       135    0.4900000000E+03    0.5141125096E+03    0.3744787086E+01    0.7350000000E+02    0.2230769231E+04
       136    0.4850000000E+03    0.4996458191E+03    0.3583518938E+01    0.7350000000E+02    0.2289473684E+04
       137    0.4830000000E+03    0.5012416494E+03    0.3744787086E+01    0.7000000000E+02    0.2485714286E+04
       138    0.5870000000E+03    0.5627968415E+03    0.3671224519E+01    0.9900000000E+02    0.1851063830E+04
       139    0.5710000000E+03    0.5602336479E+03    0.3686376324E+01    0.9625000000E+02    0.1812500000E+04
       140    0.5780000000E+03    0.5651296317E+03    0.3663561646E+01    0.9900000000E+02    0.1740000000E+04
       141    0.5260000000E+03    0.5570992169E+03    0.3600048240E+01    0.9900000000E+02    0.1851063830E+04
       142    0.5350000000E+03    0.5400110589E+03    0.3632309103E+01    0.9350000000E+02    0.2230769231E+04
       143    0.5720000000E+03    0.5623381223E+03    0.3678829118E+01    0.9900000000E+02    0.1891304348E+04
       144    0.5620000000E+03    0.5702088767E+03    0.3678829118E+01    0.1017500000E+03    0.1775510204E+04
       145    0.5630000000E+03    0.5525343260E+03    0.3616308761E+01    0.9625000000E+02    0.1891304348E+04
       146    0.5830000000E+03    0.5609439671E+03    0.3671224519E+01    0.9625000000E+02    0.1740000000E+04
       147    0.5850000000E+03    0.5452844613E+03    0.3632309103E+01    0.9075000000E+02    0.1851063830E+04
       148    0.5920000000E+03    0.5571909600E+03    0.3624340933E+01    0.9625000000E+02    0.1740000000E+04
       149    0.5730000000E+03    0.5597966544E+03    0.3663561646E+01    0.1017500000E+03    0.2121951220E+04
       150    0.5360000000E+03    0.5742075077E+03    0.3693866996E+01    0.1045000000E+03    0.1851063830E+04
       151    0.5570000000E+03    0.5449387368E+03    0.3693866996E+01    0.9350000000E+02    0.2230769231E+04
       152    0.5520000000E+03    0.5313847227E+03    0.3671224519E+01    0.8100000000E+02    0.1851063830E+04
       153    0.5190000000E+03    0.5296940879E+03    0.3686376324E+01    0.7875000000E+02    0.1812500000E+04
       154    0.5240000000E+03    0.5337175129E+03    0.3663561646E+01    0.8100000000E+02    0.1740000000E+04
       155    0.5080000000E+03    0.5256870980E+03    0.3600048240E+01    0.8100000000E+02    0.1851063830E+04
       156    0.4900000000E+03    0.5103440578E+03    0.3632309103E+01    0.7650000000E+02    0.2230769231E+04
       157    0.5500000000E+03    0.5309260034E+03    0.3678829118E+01    0.8100000000E+02    0.1891304348E+04
       158    0.5150000000E+03    0.5379241990E+03    0.3678829118E+01    0.8325000000E+02    0.1775510204E+04
       159    0.5300000000E+03    0.5219947660E+03    0.3616308761E+01    0.7875000000E+02    0.1891304348E+04
       160    0.5460000000E+03    0.5304044071E+03    0.3671224519E+01    0.7875000000E+02    0.1740000000E+04
       161    0.5350000000E+03    0.5164900190E+03    0.3632309103E+01    0.7425000000E+02    0.1851063830E+04
       162    0.5500000000E+03    0.5266514000E+03    0.3624340933E+01    0.7875000000E+02    0.1740000000E+04
       163    0.5420000000E+03    0.5275119767E+03    0.3663561646E+01    0.8325000000E+02    0.2121951220E+04
       164    0.5920000000E+03    0.5410502711E+03    0.3693866996E+01    0.8550000000E+02    0.1851063830E+04
       165    0.5240000000E+03    0.5152717356E+03    0.3693866996E+01    0.7650000000E+02    0.2230769231E+04
       166    0.4970000000E+03    0.4999726038E+03    0.3671224519E+01    0.6300000000E+02    0.1851063830E+04
       167    0.4910000000E+03    0.4991545279E+03    0.3686376324E+01    0.6125000000E+02    0.1812500000E+04
       168    0.4630000000E+03    0.5023053940E+03    0.3663561646E+01    0.6300000000E+02    0.1740000000E+04
       169    0.4640000000E+03    0.4942749791E+03    0.3600048240E+01    0.6300000000E+02    0.1851063830E+04
       170    0.4590000000E+03    0.4806770566E+03    0.3632309103E+01    0.5950000000E+02    0.2230769231E+04
       171    0.4890000000E+03    0.4995138845E+03    0.3678829118E+01    0.6300000000E+02    0.1891304348E+04
       172    0.4770000000E+03    0.5056395212E+03    0.3678829118E+01    0.6475000000E+02    0.1775510204E+04
       173    0.4690000000E+03    0.4914552060E+03    0.3616308761E+01    0.6125000000E+02    0.1891304348E+04
       174    0.4960000000E+03    0.4998648470E+03    0.3671224519E+01    0.6125000000E+02    0.1740000000E+04
       175    0.4670000000E+03    0.4876955767E+03    0.3632309103E+01    0.5775000000E+02    0.1851063830E+04
       176    0.5110000000E+03    0.4961118400E+03    0.3624340933E+01    0.6125000000E+02    0.1740000000E+04
       177    0.4900000000E+03    0.4952272989E+03    0.3663561646E+01    0.6475000000E+02    0.2121951220E+04
       178    0.5230000000E+03    0.5078930345E+03    0.3693866996E+01    0.6650000000E+02    0.1851063830E+04
       179    0.4760000000E+03    0.4856047344E+03    0.3693866996E+01    0.5950000000E+02    0.2230769231E+04
       180    0.6100000000E+03    0.5947934188E+03    0.3663561646E+01    0.1127500000E+03    0.1526315789E+04
       181    0.5810000000E+03    0.5710824434E+03    0.3608211551E+01    0.1072500000E+03    0.1891304348E+04
       182    0.6250000000E+03    0.6100739364E+03    0.3686376324E+01    0.1182500000E+03    0.1380952381E+04
       183    0.5620000000E+03    0.5823186313E+03    0.3616308761E+01    0.1100000000E+03    0.1673076923E+04
       184    0.6350000000E+03    0.5915686561E+03    0.3632309103E+01    0.1127500000E+03    0.1553571429E+04
       185    0.5660000000E+03    0.5871177050E+03    0.3616308761E+01    0.1127500000E+03    0.1673076923E+04
       186    0.6380000000E+03    0.5821967385E+03    0.3708682081E+01    0.1072500000E+03    0.1775510204E+04
       187    0.6060000000E+03    0.5695651822E+03    0.3616308761E+01    0.1017500000E+03    0.1611111111E+04
       188    0.5820000000E+03    0.5941539763E+03    0.3730501129E+01    0.1155000000E+03    0.1933333333E+04
       189    0.6340000000E+03    0.5969215013E+03    0.3678829118E+01    0.1155000000E+03    0.1673076923E+04
       190    0.5850000000E+03    0.5761628292E+03    0.3640214282E+01    0.1100000000E+03    0.1977272727E+04
       191    0.6030000000E+03    0.5858443773E+03    0.3671224519E+01    0.1100000000E+03    0.1705882353E+04
       192    0.6250000000E+03    0.5778174143E+03    0.3549617387E+01    0.1100000000E+03    0.1641509434E+04
       193    0.6310000000E+03    0.5568618654E+03    0.3591817741E+01    0.1100000000E+03    0.2558823529E+04
       194    0.6250000000E+03    0.6136601159E+03    0.3671224519E+01    0.1210000000E+03    0.1380952381E+04
       195    0.5510000000E+03    0.5590185056E+03    0.3663561646E+01    0.9225000000E+02    0.1526315789E+04
       196    0.5390000000E+03    0.5370526479E+03    0.3608211551E+01    0.8775000000E+02    0.1891304348E+04
       197    0.5640000000E+03    0.5725539055E+03    0.3686376324E+01    0.9675000000E+02    0.1380952381E+04
       198    0.5500000000E+03    0.5474162770E+03    0.3616308761E+01    0.9000000000E+02    0.1673076923E+04
       199    0.5900000000E+03    0.5557937429E+03    0.3632309103E+01    0.9225000000E+02    0.1553571429E+04
       200    0.5270000000E+03    0.5513427918E+03    0.3616308761E+01    0.9225000000E+02    0.1673076923E+04
       201    0.5570000000E+03    0.5481669431E+03    0.3708682081E+01    0.8775000000E+02    0.1775510204E+04
       202    0.5510000000E+03    0.5372805045E+03    0.3616308761E+01    0.8325000000E+02    0.1611111111E+04
       203    0.5830000000E+03    0.5575065043E+03    0.3730501129E+01    0.9450000000E+02    0.1933333333E+04
       204    0.5700000000E+03    0.5602740292E+03    0.3678829118E+01    0.9450000000E+02    0.1673076923E+04
       205    0.5430000000E+03    0.5412604748E+03    0.3640214282E+01    0.9000000000E+02    0.1977272727E+04
       206    0.5430000000E+03    0.5509420229E+03    0.3671224519E+01    0.9000000000E+02    0.1705882353E+04
       207    0.5630000000E+03    0.5429150600E+03    0.3549617387E+01    0.9000000000E+02    0.1641509434E+04
       208    0.5770000000E+03    0.5219595111E+03    0.3591817741E+01    0.9000000000E+02    0.2558823529E+04
       209    0.5780000000E+03    0.5752675262E+03    0.3671224519E+01    0.9900000000E+02    0.1380952381E+04
       210    0.4900000000E+03    0.5232435924E+03    0.3663561646E+01    0.7175000000E+02    0.1526315789E+04
       211    0.4960000000E+03    0.5030228525E+03    0.3608211551E+01    0.6825000000E+02    0.1891304348E+04
       212    0.5110000000E+03    0.5350338747E+03    0.3686376324E+01    0.7525000000E+02    0.1380952381E+04
       213    0.4940000000E+03    0.5125139226E+03    0.3616308761E+01    0.7000000000E+02    0.1673076923E+04
       214    0.5170000000E+03    0.5200188298E+03    0.3632309103E+01    0.7175000000E+02    0.1553571429E+04
       215    0.4800000000E+03    0.5155678786E+03    0.3616308761E+01    0.7175000000E+02    0.1673076923E+04
       216    0.5020000000E+03    0.5141371476E+03    0.3708682081E+01    0.6825000000E+02    0.1775510204E+04
       217    0.5040000000E+03    0.5049958268E+03    0.3616308761E+01    0.6475000000E+02    0.1611111111E+04
       218    0.5050000000E+03    0.5208590323E+03    0.3730501129E+01    0.7350000000E+02    0.1933333333E+04
       219    0.5020000000E+03    0.5236265572E+03    0.3678829118E+01    0.7350000000E+02    0.1673076923E+04
       220    0.4960000000E+03    0.5063581205E+03    0.3640214282E+01    0.7000000000E+02    0.1977272727E+04
       221    0.5010000000E+03    0.5160396686E+03    0.3671224519E+01    0.7000000000E+02    0.1705882353E+04
       222    0.5170000000E+03    0.5080127057E+03    0.3549617387E+01    0.7000000000E+02    0.1641509434E+04
       223    0.5230000000E+03    0.4870571568E+03    0.3591817741E+01    0.7000000000E+02    0.2558823529E+04
       224    0.5160000000E+03    0.5368749364E+03    0.3671224519E+01    0.7700000000E+02    0.1380952381E+04
       225    0.4860000000E+03    0.4459600471E+03    0.2351375257E+01    0.1033500000E+03    0.2558823529E+04
       226    0.4270000000E+03    0.4539639796E+03    0.2484906650E+01    0.1007000000E+03    0.2485714286E+04
       227    0.5100000000E+03    0.4643127919E+03    0.2433613355E+01    0.1060000000E+03    0.2289473684E+04
       228    0.4510000000E+03    0.4408697346E+03    0.2230014400E+01    0.1060000000E+03    0.2558823529E+04
       229    0.4250000000E+03    0.4825897938E+03    0.2624668592E+01    0.1086500000E+03    0.2351351351E+04
       230    0.4320000000E+03    0.4559406105E+03    0.2509599262E+01    0.1007000000E+03    0.2485714286E+04
       231    0.4820000000E+03    0.4398671473E+03    0.2128231706E+01    0.1060000000E+03    0.2289473684E+04
       232    0.4350000000E+03    0.4119302516E+03    0.2351375257E+01    0.8385000000E+02    0.2558823529E+04
       233    0.4060000000E+03    0.4208067430E+03    0.2484906650E+01    0.8170000000E+02    0.2485714286E+04
       234    0.4700000000E+03    0.4294104376E+03    0.2433613355E+01    0.8600000000E+02    0.2289473684E+04
       235    0.4380000000E+03    0.4059673802E+03    0.2230014400E+01    0.8600000000E+02    0.2558823529E+04
       236    0.4040000000E+03    0.4468148806E+03    0.2624668592E+01    0.8815000000E+02    0.2351351351E+04
       237    0.4060000000E+03    0.4227833739E+03    0.2509599262E+01    0.8170000000E+02    0.2485714286E+04
       238    0.4430000000E+03    0.4049647930E+03    0.2128231706E+01    0.8600000000E+02    0.2289473684E+04
       239    0.3970000000E+03    0.3779004562E+03    0.2351375257E+01    0.6435000000E+02    0.2558823529E+04
       240    0.3850000000E+03    0.3876495064E+03    0.2484906650E+01    0.6270000000E+02    0.2485714286E+04
       241    0.4250000000E+03    0.3945080832E+03    0.2433613355E+01    0.6600000000E+02    0.2289473684E+04
       242    0.3960000000E+03    0.3710650259E+03    0.2230014400E+01    0.6600000000E+02    0.2558823529E+04
       243    0.3800000000E+03    0.4110399674E+03    0.2624668592E+01    0.6765000000E+02    0.2351351351E+04
       244    0.3630000000E+03    0.3896261373E+03    0.2509599262E+01    0.6270000000E+02    0.2485714286E+04
       245    0.3980000000E+03    0.3700624386E+03    0.2128231706E+01    0.6600000000E+02    0.2289473684E+04
       246    0.5050000000E+03    0.4735619158E+03    0.2433613355E+01    0.1113000000E+03    0.2289473684E+04
       247    0.5360000000E+03    0.5095440635E+03    0.2890371758E+01    0.1139500000E+03    0.2485714286E+04
       248    0.4840000000E+03    0.4638259040E+03    0.2292534757E+01    0.1113000000E+03    0.2230769231E+04
       249    0.4950000000E+03    0.4762704901E+03    0.2509599262E+01    0.1113000000E+03    0.2416666667E+04
       250    0.5510000000E+03    0.4653052990E+03    0.2292534757E+01    0.1113000000E+03    0.2175000000E+04
       251    0.4770000000E+03    0.4988880933E+03    0.2557227311E+01    0.1192500000E+03    0.2230769231E+04
       252    0.5300000000E+03    0.4996787270E+03    0.2906901060E+01    0.1086500000E+03    0.2558823529E+04
       253    0.5160000000E+03    0.4426761895E+03    0.2163323026E+01    0.1060000000E+03    0.2289473684E+04
       254    0.4450000000E+03    0.4500145532E+03    0.2197224577E+01    0.1086500000E+03    0.2289473684E+04
       255    0.5510000000E+03    0.5197265371E+03    0.2821378886E+01    0.1219000000E+03    0.2416666667E+04
       256    0.5100000000E+03    0.4961648333E+03    0.2602689685E+01    0.1139500000E+03    0.2121951220E+04
       257    0.4430000000E+03    0.4607128023E+03    0.2351375257E+01    0.1086500000E+03    0.2351351351E+04
       258    0.4490000000E+03    0.4369144437E+03    0.2433613355E+01    0.9030000000E+02    0.2289473684E+04
       259    0.5020000000E+03    0.4720240327E+03    0.2890371758E+01    0.9245000000E+02    0.2485714286E+04
       260    0.4510000000E+03    0.4271784320E+03    0.2292534757E+01    0.9030000000E+02    0.2230769231E+04
       261    0.4590000000E+03    0.4396230181E+03    0.2509599262E+01    0.9030000000E+02    0.2416666667E+04
       262    0.4970000000E+03    0.4286578269E+03    0.2292534757E+01    0.9030000000E+02    0.2175000000E+04
