     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
        42    0.3850000000E+03    0.3605603538E+03    0.4257000000E+04    0.3688316740E-01
        43    0.3480000000E+03    0.3502151509E+03    0.4128000000E+04    0.1125351747E-06
        44    0.3680000000E+03    0.3782101976E+03    0.4773000000E+04    0.3460917829E-01
        45    0.3410000000E+03    0.3637226848E+03    0.4515000000E+04    0.6305116760E-15
        46    0.3650000000E+03    0.3727277207E+03    0.4773000000E+04    0.9237449662E-08
        47    0.3250000000E+03    0.3566723190E+03    0.4128000000E+04    0.4076220398E-01
        48    0.5130000000E+03    0.4891100129E+03    0.7965000000E+04    0.3138144571E-01
        49    0.4480000000E+03    0.4867881143E+03    0.7965000000E+04    0.1672402299E-01
        50    0.4650000000E+03    0.4842264580E+03    0.7965000000E+04    0.5530843701E-03
        51    0.4460000000E+03    0.4779609708E+03    0.7788000000E+04    0.2789468093E-09
        52    0.4370000000E+03    0.4656052260E+03    0.7434000000E+04    0.7582560428E-09
        53    0.5020000000E+03    0.5039761441E+03    0.8496000000E+04    0.8229747049E-02
        54    0.4650000000E+03    0.4964958380E+03    0.8319000000E+04    0.7889324827E-05
        55    0.4750000000E+03    0.4761842237E+03    0.7611000000E+04    0.2778293395E-01
        56    0.5040000000E+03    0.5095347071E+03    0.8673000000E+04    0.4320239474E-02
        57    0.4860000000E+03    0.4841409038E+03    0.7965000000E+04    0.1300729765E-04
        58    0.4520000000E+03    0.4679806918E+03    0.7434000000E+04    0.1499557682E-01
        59    0.4590000000E+03    0.4419906465E+03    0.6615000000E+04    0.3138144571E-01
        60    0.4150000000E+03    0.4396687479E+03    0.6615000000E+04    0.1672402299E-01
        61    0.4370000000E+03    0.4371070916E+03    0.6615000000E+04    0.5530843701E-03
        62    0.4150000000E+03    0.4318887015E+03    0.6468000000E+04    0.2789468093E-09
        63    0.4010000000E+03    0.4216271507E+03    0.6174000000E+04    0.7582560428E-09
        64    0.4630000000E+03    0.4537154866E+03    0.7056000000E+04    0.8229747049E-02
        65    0.4420000000E+03    0.4472822776E+03    0.6909000000E+04    0.7889324827E-05
        66    0.4380000000E+03    0.4311590514E+03    0.6321000000E+04    0.2778293395E-01
        67    0.4680000000E+03    0.4582269526E+03    0.7203000000E+04    0.4320239474E-02
        68    0.4520000000E+03    0.4370215374E+03    0.6615000000E+04    0.1300729765E-04
        69    0.4220000000E+03    0.4240026165E+03    0.6174000000E+04    0.1499557682E-01
        70    0.4130000000E+03    0.3948712802E+03    0.5265000000E+04    0.3138144571E-01
        71    0.3950000000E+03    0.3925493816E+03    0.5265000000E+04    0.1672402299E-01
        72    0.3980000000E+03    0.3899877253E+03    0.5265000000E+04    0.5530843701E-03
        73    0.3780000000E+03    0.3858164322E+03    0.5148000000E+04    0.2789468093E-09
        74    0.3720000000E+03    0.3776490754E+03    0.4914000000E+04    0.7582560428E-09
        75    0.4150000000E+03    0.4034548292E+03    0.5616000000E+04    0.8229747049E-02
        76    0.3960000000E+03    0.3980687171E+03    0.5499000000E+04    0.7889324827E-05
        77    0.3880000000E+03    0.3861338791E+03    0.5031000000E+04    0.2778293395E-01
        78    0.4150000000E+03    0.4069191982E+03    0.5733000000E+04    0.4320239474E-02
        79    0.3980000000E+03    0.3899021711E+03    0.5265000000E+04    0.1300729765E-04
        80    0.3820000000E+03    0.3800245413E+03    0.4914000000E+04    0.1499557682E-01
        81    0.5230000000E+03    0.5232328027E+03    0.9075000000E+04    0.2218084904E-02
        82    0.5340000000E+03    0.5188821882E+03    0.8910000000E+04    0.1110899654E-01
        83    0.4890000000E+03    0.5056046904E+03    0.8580000000E+04    0.2260329407E-05
        84    0.5000000000E+03    0.5307734070E+03    0.9240000000E+04    0.1346458589E-01
        85    0.4950000000E+03    0.5171223997E+03    0.8910000000E+04    0.3532628572E-23
        86    0.5220000000E+03    0.5357700253E+03    0.9405000000E+04    0.8651695203E-02
        87    0.5310000000E+03    0.5132760872E+03    0.8745000000E+04    0.1207441332E-01
        88    0.5330000000E+03    0.5349295388E+03    0.9405000000E+04    0.3345965457E-02
        89    0.4920000000E+03    0.5292262497E+03    0.9240000000E+04    0.3697863716E-02
        90    0.5050000000E+03    0.5064782175E+03    0.8580000000E+04    0.5516564421E-02
        91    0.5410000000E+03    0.5178378763E+03    0.8910000000E+04    0.4516580943E-02
        92    0.4680000000E+03    0.4656424660E+03    0.7425000000E+04    0.2218084904E-02
        93    0.4590000000E+03    0.4623389485E+03    0.7290000000E+04    0.1110899654E-01
        94    0.4440000000E+03    0.4511556449E+03    0.7020000000E+04    0.2260329407E-05
        95    0.4580000000E+03    0.4721359733E+03    0.7560000000E+04    0.1346458589E-01
        96    0.4450000000E+03    0.4605791601E+03    0.7290000000E+04    0.3532628572E-23
        97    0.4640000000E+03    0.4760854946E+03    0.7695000000E+04    0.8651695203E-02
        98    0.4660000000E+03    0.4577799447E+03    0.7155000000E+04    0.1207441332E-01
        99    0.4860000000E+03    0.4752450081E+03    0.7695000000E+04    0.3345965457E-02
       100    0.4610000000E+03    0.4705888160E+03    0.7560000000E+04    0.3697863716E-02
       101    0.4640000000E+03    0.4520291719E+03    0.7020000000E+04    0.5516564421E-02
       102    0.4750000000E+03    0.4612946367E+03    0.7290000000E+04    0.4516580943E-02
       103    0.4190000000E+03    0.4080521294E+03    0.5775000000E+04    0.2218084904E-02
       104    0.4180000000E+03    0.4057957089E+03    0.5670000000E+04    0.1110899654E-01
       105    0.4020000000E+03    0.3967065993E+03    0.5460000000E+04    0.2260329407E-05
       106    0.3980000000E+03    0.4134985397E+03    0.5880000000E+04    0.1346458589E-01
       107    0.4110000000E+03    0.4040359205E+03    0.5670000000E+04    0.3532628572E-23
       108    0.4280000000E+03    0.4164009639E+03    0.5985000000E+04    0.8651695203E-02
       109    0.4150000000E+03    0.4022838021E+03    0.5565000000E+04    0.1207441332E-01
       110    0.4250000000E+03    0.4155604774E+03    0.5985000000E+04    0.3345965457E-02
       111    0.4120000000E+03    0.4119513824E+03    0.5880000000E+04    0.3697863716E-02
       112    0.4100000000E+03    0.3975801263E+03    0.5460000000E+04    0.5516564421E-02
       113    0.4150000000E+03    0.4047513971E+03    0.5670000000E+04    0.4516580943E-02
       114    0.5820000000E+03    0.6022021765E+03    0.8256000000E+04    0.6811800812E+00
       115    0.5240000000E+03    0.5898721625E+03    0.8064000000E+04    0.6456485264E+00
       116    0.5830000000E+03    0.5843099420E+03    0.7680000000E+04    0.6951439284E+00
       117    0.5690000000E+03    0.5941818647E+03    0.8064000000E+04    0.6728543343E+00
       118    0.5360000000E+03    0.5738930700E+03    0.7488000000E+04    0.6716894430E+00
       119    0.5770000000E+03    0.5953505971E+03    0.8064000000E+04    0.6802321780E+00
       120    0.5650000000E+03    0.5889245250E+03    0.8064000000E+04    0.6396663859E+00
       121    0.5620000000E+03    0.5839431862E+03    0.7680000000E+04    0.6928287135E+00
       122    0.5220000000E+03    0.5571770042E+03    0.6966000000E+04    0.6811800812E+00
       123    0.5040000000E+03    0.5458940872E+03    0.6804000000E+04    0.6456485264E+00
       124    0.5160000000E+03    0.5424260608E+03    0.6480000000E+04    0.6951439284E+00
       125    0.5170000000E+03    0.5502037894E+03    0.6804000000E+04    0.6728543343E+00
       126    0.5110000000E+03    0.5330562858E+03    0.6318000000E+04    0.6716894430E+00
       127    0.5180000000E+03    0.5513725218E+03    0.6804000000E+04    0.6802321780E+00
       128    0.5240000000E+03    0.5449464497E+03    0.6804000000E+04    0.6396663859E+00
       129    0.5030000000E+03    0.5420593050E+03    0.6480000000E+04    0.6928287135E+00
       130    0.4830000000E+03    0.5121518319E+03    0.5676000000E+04    0.6811800812E+00
       131    0.4570000000E+03    0.5019160119E+03    0.5544000000E+04    0.6456485264E+00
       132    0.4820000000E+03    0.5005421796E+03    0.5280000000E+04    0.6951439284E+00
       133    0.4700000000E+03    0.5062257141E+03    0.5544000000E+04    0.6728543343E+00
       134    0.4590000000E+03    0.4922195016E+03    0.5148000000E+04    0.6716894430E+00
       135    0.4900000000E+03    0.5073944465E+03    0.5544000000E+04    0.6802321780E+00
       136    0.4850000000E+03    0.5009683744E+03    0.5544000000E+04    0.6396663859E+00
       137    0.4830000000E+03    0.5001754238E+03    0.5280000000E+04    0.6928287135E+00
       138    0.5870000000E+03    0.5773388623E+03    0.6912000000E+04    0.8203536084E+00
       139    0.5710000000E+03    0.5711380787E+03    0.6720000000E+04    0.8235139766E+00
       140    0.5780000000E+03    0.5791122093E+03    0.6912000000E+04    0.8315481959E+00
       141    0.5260000000E+03    0.5768200362E+03    0.6912000000E+04    0.8170784211E+00
       142    0.5350000000E+03    0.5678539126E+03    0.6528000000E+04    0.8450860422E+00
       143    0.5720000000E+03    0.5749600150E+03    0.6912000000E+04    0.8053366861E+00
       144    0.5620000000E+03    0.5847386043E+03    0.7104000000E+04    0.8247618917E+00
       145    0.5630000000E+03    0.5754553711E+03    0.6720000000E+04    0.8507676992E+00
       146    0.5830000000E+03    0.5743554142E+03    0.6720000000E+04    0.8438240137E+00
       147    0.5850000000E+03    0.5634207515E+03    0.6336000000E+04    0.8594048609E+00
       148    0.5920000000E+03    0.5716838299E+03    0.6720000000E+04    0.8269591339E+00
       149    0.5730000000E+03    0.5827599673E+03    0.7104000000E+04    0.8122713725E+00
       150    0.5360000000E+03    0.5897593937E+03    0.7296000000E+04    0.8141525875E+00
       151    0.5570000000E+03    0.5674379882E+03    0.6528000000E+04    0.8424604416E+00
       152    0.5520000000E+03    0.5396433692E+03    0.5832000000E+04    0.8203536084E+00
       153    0.5190000000E+03    0.5344896827E+03    0.5670000000E+04    0.8235139766E+00
       154    0.5240000000E+03    0.5414167162E+03    0.5832000000E+04    0.8315481959E+00
       155    0.5080000000E+03    0.5391245431E+03    0.5832000000E+04    0.8170784211E+00
       156    0.4900000000E+03    0.5322526135E+03    0.5508000000E+04    0.8450860422E+00
       157    0.5500000000E+03    0.5372645219E+03    0.5832000000E+04    0.8053366861E+00
       158    0.5150000000E+03    0.5459960142E+03    0.5994000000E+04    0.8247618917E+00
       159    0.5300000000E+03    0.5388069751E+03    0.5670000000E+04    0.8507676992E+00
       160    0.5460000000E+03    0.5377070182E+03    0.5670000000E+04    0.8438240137E+00
       161    0.5350000000E+03    0.5288665495E+03    0.5346000000E+04    0.8594048609E+00
       162    0.5500000000E+03    0.5350354338E+03    0.5670000000E+04    0.8269591339E+00
       163    0.5420000000E+03    0.5440173772E+03    0.5994000000E+04    0.8122713725E+00
       164    0.5920000000E+03    0.5499697065E+03    0.6156000000E+04    0.8141525875E+00
       165    0.5240000000E+03    0.5318366892E+03    0.5508000000E+04    0.8424604416E+00
       166    0.4970000000E+03    0.5019478761E+03    0.4752000000E+04    0.8203536084E+00
       167    0.4910000000E+03    0.4978412866E+03    0.4620000000E+04    0.8235139766E+00
       168    0.4630000000E+03    0.5037212231E+03    0.4752000000E+04    0.8315481959E+00
       169    0.4640000000E+03    0.5014290501E+03    0.4752000000E+04    0.8170784211E+00
       170    0.4590000000E+03    0.4966513145E+03    0.4488000000E+04    0.8450860422E+00
       171    0.4890000000E+03    0.4995690288E+03    0.4752000000E+04    0.8053366861E+00
       172    0.4770000000E+03    0.5072534241E+03    0.4884000000E+04    0.8247618917E+00
       173    0.4690000000E+03    0.5021585790E+03    0.4620000000E+04    0.8507676992E+00
       174    0.4960000000E+03    0.5010586221E+03    0.4620000000E+04    0.8438240137E+00
       175    0.4670000000E+03    0.4943123475E+03    0.4356000000E+04    0.8594048609E+00
       176    0.5110000000E+03    0.4983870378E+03    0.4620000000E+04    0.8269591339E+00
       177    0.4900000000E+03    0.5052747871E+03    0.4884000000E+04    0.8122713725E+00
       178    0.5230000000E+03    0.5101800194E+03    0.5016000000E+04    0.8141525875E+00
       179    0.4760000000E+03    0.4962353902E+03    0.4488000000E+04    0.8424604416E+00
       180    0.6100000000E+03    0.6108338294E+03    0.7872000000E+04    0.8202769863E+00
       181    0.5810000000E+03    0.5934578790E+03    0.7488000000E+04    0.7951959898E+00
       182    0.6250000000E+03    0.6244774833E+03    0.8256000000E+04    0.8217971568E+00
       183    0.5620000000E+03    0.5994649696E+03    0.7680000000E+04    0.7908128982E+00
       184    0.6350000000E+03    0.6073246905E+03    0.7872000000E+04    0.7981248852E+00
       185    0.5660000000E+03    0.6039523890E+03    0.7872000000E+04    0.7768365955E+00
       186    0.6380000000E+03    0.5991217732E+03    0.7488000000E+04    0.8309503899E+00
       187    0.6060000000E+03    0.5864032389E+03    0.7104000000E+04    0.8352702114E+00
       188    0.5820000000E+03    0.6115270114E+03    0.8064000000E+04    0.7823488443E+00
       189    0.6340000000E+03    0.6121569373E+03    0.8064000000E+04    0.7863253701E+00
       190    0.5850000000E+03    0.6003413157E+03    0.7680000000E+04    0.7963449981E+00
       191    0.6030000000E+03    0.6029123143E+03    0.7680000000E+04    0.8125749119E+00
       192    0.6250000000E+03    0.5982200926E+03    0.7680000000E+04    0.7829543774E+00
       193    0.6310000000E+03    0.6001593000E+03    0.7680000000E+04    0.7951959898E+00
       194    0.6250000000E+03    0.6282461300E+03    0.8448000000E+04    0.8032834656E+00
       195    0.5510000000E+03    0.5679028512E+03    0.6642000000E+04    0.8202769863E+00
       196    0.5390000000E+03    0.5526210948E+03    0.6318000000E+04    0.7951959898E+00
       197    0.5640000000E+03    0.5794523110E+03    0.6966000000E+04    0.8217971568E+00
       198    0.5500000000E+03    0.5575810884E+03    0.6480000000E+04    0.7908128982E+00
       199    0.5900000000E+03    0.5643937123E+03    0.6642000000E+04    0.7981248852E+00
       200    0.5270000000E+03    0.5610214107E+03    0.6642000000E+04    0.7768365955E+00
       201    0.5570000000E+03    0.5582849890E+03    0.6318000000E+04    0.8309503899E+00
       202    0.5510000000E+03    0.5476606488E+03    0.5994000000E+04    0.8352702114E+00
       203    0.5830000000E+03    0.5675489361E+03    0.6804000000E+04    0.7823488443E+00
       204    0.5700000000E+03    0.5681788620E+03    0.6804000000E+04    0.7863253701E+00
       205    0.5430000000E+03    0.5584574345E+03    0.6480000000E+04    0.7963449981E+00
       206    0.5430000000E+03    0.5610284331E+03    0.6480000000E+04    0.8125749119E+00
       207    0.5630000000E+03    0.5563362114E+03    0.6480000000E+04    0.7829543774E+00
       208    0.5770000000E+03    0.5582754188E+03    0.6480000000E+04    0.7951959898E+00
       209    0.5780000000E+03    0.5821738606E+03    0.7128000000E+04    0.8032834656E+00
       210    0.4900000000E+03    0.5249718730E+03    0.5412000000E+04    0.8202769863E+00
       211    0.4960000000E+03    0.5117843106E+03    0.5148000000E+04    0.7951959898E+00
       212    0.5110000000E+03    0.5344271387E+03    0.5676000000E+04    0.8217971568E+00
       213    0.4940000000E+03    0.5156972072E+03    0.5280000000E+04    0.7908128982E+00
       214    0.5170000000E+03    0.5214627341E+03    0.5412000000E+04    0.7981248852E+00
       215    0.4800000000E+03    0.5180904325E+03    0.5412000000E+04    0.7768365955E+00
       216    0.5020000000E+03    0.5174482048E+03    0.5148000000E+04    0.8309503899E+00
       217    0.5040000000E+03    0.5089180587E+03    0.4884000000E+04    0.8352702114E+00
       218    0.5050000000E+03    0.5235708609E+03    0.5544000000E+04    0.7823488443E+00
       219    0.5020000000E+03    0.5242007867E+03    0.5544000000E+04    0.7863253701E+00
       220    0.4960000000E+03    0.5165735533E+03    0.5280000000E+04    0.7963449981E+00
       221    0.5010000000E+03    0.5191445519E+03    0.5280000000E+04    0.8125749119E+00
       222    0.5170000000E+03    0.5144523302E+03    0.5280000000E+04    0.7829543774E+00
       223    0.5230000000E+03    0.5163915376E+03    0.5280000000E+04    0.7951959898E+00
       224    0.5160000000E+03    0.5361015913E+03    0.5808000000E+04    0.8032834656E+00
       225    0.4860000000E+03    0.4753768252E+03    0.7488000000E+04    0.4978706837E-01
       226    0.4270000000E+03    0.4693060268E+03    0.7296000000E+04    0.5376799254E-01
       227    0.5100000000E+03    0.4814943142E+03    0.7680000000E+04    0.4610088753E-01
       228    0.4510000000E+03    0.4760517427E+03    0.7680000000E+04    0.1174362846E-01
       229    0.4250000000E+03    0.5054636056E+03    0.7872000000E+04    0.1551075761E+00
       230    0.4320000000E+03    0.4844819103E+03    0.7296000000E+04    0.1495686192E+00
       231    0.4820000000E+03    0.4741916780E+03    0.7680000000E+04    0.1619596792E-05
       232    0.4350000000E+03    0.4345400410E+03    0.6318000000E+04    0.4978706837E-01
       233    0.4060000000E+03    0.4295163397E+03    0.6156000000E+04    0.5376799254E-01
       234    0.4700000000E+03    0.4396104330E+03    0.6480000000E+04    0.4610088753E-01
       235    0.4380000000E+03    0.4341678615E+03    0.6480000000E+04    0.1174362846E-01
       236    0.4040000000E+03    0.4625326274E+03    0.6642000000E+04    0.1551075761E+00
       237    0.4060000000E+03    0.4446922232E+03    0.6156000000E+04    0.1495686192E+00
       238    0.4430000000E+03    0.4323077968E+03    0.6480000000E+04    0.1619596792E-05
       239    0.3970000000E+03    0.3937032568E+03    0.5148000000E+04    0.4978706837E-01
       240    0.3850000000E+03    0.3897266525E+03    0.5016000000E+04    0.5376799254E-01
       241    0.4250000000E+03    0.3977265518E+03    0.5280000000E+04    0.4610088753E-01
       242    0.3960000000E+03    0.3922839803E+03    0.5280000000E+04    0.1174362846E-01
       243    0.3800000000E+03    0.4196016491E+03    0.5412000000E+04    0.1551075761E+00
       244    0.3630000000E+03    0.4049025360E+03    0.5016000000E+04    0.1495686192E+00
       245    0.3980000000E+03    0.3904239156E+03    0.5280000000E+04    0.1619596792E-05
       246    0.5050000000E+03    0.4972272529E+03    0.8064000000E+04    0.6081006263E-01
       247    0.5360000000E+03    0.5246017373E+03    0.8256000000E+04    0.1913126738E+00
       248    0.4840000000E+03    0.4923778645E+03    0.8064000000E+04    0.3019738342E-01
       249    0.4950000000E+03    0.5009855652E+03    0.8064000000E+04    0.8453511783E-01
       250    0.5510000000E+03    0.4923778645E+03    0.8064000000E+04    0.3019738342E-01
       251    0.4770000000E+03    0.5094583149E+03    0.8640000000E+04    0.1110899654E-01
       252    0.5300000000E+03    0.5155906010E+03    0.7872000000E+04    0.2190361447E+00
       253    0.5160000000E+03    0.4741986133E+03    0.7680000000E+04    0.4539992976E-04
       254    0.4450000000E+03    0.4818347894E+03    0.7872000000E+04    0.5946217356E-02
       255    0.5510000000E+03    0.5414033489E+03    0.8832000000E+04    0.1704640646E+00
       256    0.5100000000E+03    0.5107738419E+03    0.8256000000E+04    0.1040214767E+00
       257    0.4430000000E+03    0.4876550369E+03    0.7872000000E+04    0.4268762754E-01
       258    0.4490000000E+03    0.4532491777E+03    0.6804000000E+04    0.6081006263E-01
       259    0.5020000000E+03    0.4795765650E+03    0.6966000000E+04    0.1913126738E+00
       260    0.4510000000E+03    0.4483997892E+03    0.6804000000E+04    0.3019738342E-01
       261    0.4590000000E+03    0.4570074900E+03    0.6804000000E+04    0.8453511783E-01
       262    0.4970000000E+03    0.4483997892E+03    0.6804000000E+04    0.3019738342E-01
       263    0.4510000000E+03    0.4623389485E+03    0.7290000000E+04    0.1110899654E-01
       264    0.4970000000E+03    0.4726596228E+03    0.6642000000E+04    0.2190361447E+00
       265    0.4610000000E+03    0.4323147321E+03    0.6480000000E+04    0.4539992976E-04
       266    0.3990000000E+03    0.4389038111E+03    0.6642000000E+04    0.5946217356E-02
       267    0.5020000000E+03    0.4932368855E+03    0.7452000000E+04    0.1704640646E+00
       268    0.4900000000E+03    0.4657486696E+03    0.6966000000E+04    0.1040214767E+00
       269    0.4240000000E+03    0.4447240586E+03    0.6642000000E+04    0.4268762754E-01
       270    0.4110000000E+03    0.4092711024E+03    0.5544000000E+04    0.6081006263E-01
       271    0.4480000000E+03    0.4345513927E+03    0.5676000000E+04    0.1913126738E+00
       272    0.4040000000E+03    0.4044217139E+03    0.5544000000E+04    0.3019738342E-01
       273    0.4110000000E+03    0.4130294147E+03    0.5544000000E+04    0.8453511783E-01
       274    0.4380000000E+03    0.4044217139E+03    0.5544000000E+04    0.3019738342E-01
       275    0.4100000000E+03    0.4152195822E+03    0.5940000000E+04    0.1110899654E-01
       276    0.4500000000E+03    0.4297286446E+03    0.5412000000E+04    0.2190361447E+00
       277    0.4100000000E+03    0.3904308509E+03    0.5280000000E+04    0.4539992976E-04
       278    0.3830000000E+03    0.3959728329E+03    0.5412000000E+04    0.5946217356E-02
       279    0.4600000000E+03    0.4450704222E+03    0.6072000000E+04    0.1704640646E+00
       280    0.4420000000E+03    0.4207234973E+03    0.5676000000E+04    0.1040214767E+00
       281    0.3990000000E+03    0.4017930804E+03    0.5412000000E+04    0.4268762754E-01
       282    0.5630000000E+03    0.5479114906E+03    0.6720000000E+04    0.6768917588E+00
       283    0.5300000000E+03    0.5416205921E+03    0.6720000000E+04    0.6371792758E+00
       284    0.5700000000E+03    0.5440762495E+03    0.6720000000E+04    0.6526810763E+00
       285    0.5780000000E+03    0.5695777760E+03    0.7350000000E+04    0.6748543245E+00
       286    0.5370000000E+03    0.5357226093E+03    0.6510000000E+04    0.6462171292E+00
       287    0.5690000000E+03    0.5539414625E+03    0.6930000000E+04    0.6686871113E+00
       288    0.5760000000E+03    0.5261843187E+03    0.5880000000E+04    0.7248148178E+00
       289    0.5490000000E+03    0.5610253704E+03    0.7140000000E+04    0.6671356338E+00
       290    0.5220000000E+03    0.5354044309E+03    0.6300000000E+04    0.6904785505E+00
       291    0.5700000000E+03    0.5452284375E+03    0.6720000000E+04    0.6599544803E+00
       292    0.5100000000E+03    0.5144043856E+03    0.5760000000E+04    0.6768917588E+00
       293    0.5100000000E+03    0.5081134872E+03    0.5760000000E+04    0.6371792758E+00
       294    0.5170000000E+03    0.5105691446E+03    0.5760000000E+04    0.6526810763E+00
       295    0.5400000000E+03    0.5329293800E+03    0.6300000000E+04    0.6748543245E+00
       296    0.5180000000E+03    0.5032626014E+03    0.5580000000E+04    0.6462171292E+00
       297    0.5230000000E+03    0.5193872605E+03    0.5940000000E+04    0.6686871113E+00
       298    0.5370000000E+03    0.4968656018E+03    0.5040000000E+04    0.7248148178E+00
       299    0.5360000000E+03    0.5254240714E+03    0.6120000000E+04    0.6671356338E+00
       300    0.5030000000E+03    0.5039915200E+03    0.5400000000E+04    0.6904785505E+00
       301    0.5400000000E+03    0.5117213326E+03    0.5760000000E+04    0.6599544803E+00
       302    0.4900000000E+03    0.4808972807E+03    0.4800000000E+04    0.6768917588E+00
       303    0.4770000000E+03    0.4746063822E+03    0.4800000000E+04    0.6371792758E+00
       304    0.4830000000E+03    0.4770620396E+03    0.4800000000E+04    0.6526810763E+00
       305    0.5030000000E+03    0.4962809839E+03    0.5250000000E+04    0.6748543245E+00
       306    0.4710000000E+03    0.4708025934E+03    0.4650000000E+04    0.6462171292E+00
       307    0.4760000000E+03    0.4848330585E+03    0.4950000000E+04    0.6686871113E+00
       308    0.5020000000E+03    0.4675468850E+03    0.4200000000E+04    0.7248148178E+00
       309    0.4960000000E+03    0.4898227724E+03    0.5100000000E+04    0.6671356338E+00
       310    0.4710000000E+03    0.4725786091E+03    0.4500000000E+04    0.6904785505E+00
       311    0.4970000000E+03    0.4782142276E+03    0.4800000000E+04    0.6599544803E+00
       312    0.5910000000E+03    0.5613238005E+03    0.6786000000E+04    0.7470175003E+00
       313    0.5900000000E+03    0.5685402962E+03    0.6960000000E+04    0.7542350048E+00
       314    0.6060000000E+03    0.5831532014E+03    0.6960000000E+04    0.8464817249E+00
       315    0.5840000000E+03    0.5636384205E+03    0.6960000000E+04    0.7232909900E+00
       316    0.6040000000E+03    0.5666108137E+03    0.6612000000E+04    0.8187307531E+00
       317    0.5910000000E+03    0.5699562062E+03    0.6960000000E+04    0.7631732034E+00
       318    0.5880000000E+03    0.5816557654E+03    0.7308000000E+04    0.7603529066E+00
       319    0.5880000000E+03    0.5536184449E+03    0.6612000000E+04    0.7367139751E+00
       320    0.5500000000E+03    0.5776741752E+03    0.7134000000E+04    0.7735563532E+00
       321    0.6090000000E+03    0.5733181857E+03    0.6786000000E+04    0.8227343185E+00
       322    0.6040000000E+03    0.5594546869E+03    0.6612000000E+04    0.7735563532E+00
       323    0.6190000000E+03    0.5897025841E+03    0.7308000000E+04    0.8111499672E+00
       324    0.6430000000E+03    0.5679468935E+03    0.6438000000E+04    0.8655029946E+00
