     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
        35    0.3580000000E+03    0.3796750096E+03    0.3810338271E+04    0.9342902119E-01
        36    0.3440000000E+03    0.3630999336E+03    0.3211874654E+04    0.3673654300E-01
        37    0.3690000000E+03    0.3743967438E+03    0.3459887087E+04    0.0000000000E+00
        38    0.3250000000E+03    0.3626199269E+03    0.3120106807E+04    0.0000000000E+00
        39    0.3380000000E+03    0.3778123467E+03    0.3636129065E+04    0.3663160105E-01
        40    0.3620000000E+03    0.3564985088E+03    0.3028338959E+04    0.4000201348E-01
        41    0.3610000000E+03    0.3735627629E+03    0.3811295244E+04    0.1770234086E+00
        42    0.3850000000E+03    0.3600395672E+03    0.3213116473E+04    0.7895134240E-01
        43    0.3480000000E+03    0.3512529723E+03    0.2881150829E+04    0.4196055964E-01
        44    0.3680000000E+03    0.3814841608E+03    0.3737132650E+04    0.3430526104E-01
        45    0.3410000000E+03    0.3707721774E+03    0.3211874654E+04   -0.6762686645E-01
        46    0.3650000000E+03    0.3753441858E+03    0.3487222328E+04    0.0000000000E+00
        47    0.3250000000E+03    0.3547567666E+03    0.3091406521E+04    0.9342902119E-01
        48    0.5130000000E+03    0.4847047578E+03    0.6642452304E+04    0.0000000000E+00
        49    0.4480000000E+03    0.4798992809E+03    0.6565207483E+04    0.2894882555E-01
        50    0.4650000000E+03    0.4730021681E+03    0.6363692298E+04    0.2775963808E-01
        51    0.4460000000E+03    0.4648271495E+03    0.6011901920E+04   -0.2689704916E-01
        52    0.4370000000E+03    0.4460094494E+03    0.5654229719E+04    0.6044260279E-01
        53    0.5020000000E+03    0.5020549321E+03    0.7085282458E+04   -0.2722774093E-01
        54    0.4650000000E+03    0.5020141790E+03    0.6646523067E+04   -0.2335360189E+00
        55    0.4750000000E+03    0.4706120284E+03    0.6235854191E+04    0.0000000000E+00
        56    0.5040000000E+03    0.5070077114E+03    0.7232892509E+04   -0.2500506820E-01
        57    0.4860000000E+03    0.4666189073E+03    0.6279395057E+04    0.7484560647E-01
        58    0.4520000000E+03    0.4616752994E+03    0.5978015058E+04    0.0000000000E+00
        59    0.4590000000E+03    0.4456830577E+03    0.5516612931E+04    0.0000000000E+00
        60    0.4150000000E+03    0.4413313627E+03    0.5452460452E+04    0.2894882555E-01
        61    0.4370000000E+03    0.4356180695E+03    0.5285100383E+04    0.2775963808E-01
        62    0.4150000000E+03    0.4295096760E+03    0.4992935493E+04   -0.2689704916E-01
        63    0.4010000000E+03    0.4127931543E+03    0.4695885699E+04    0.6044260279E-01
        64    0.4630000000E+03    0.4604317853E+03    0.5884387126E+04   -0.2722774093E-01
        65    0.4420000000E+03    0.4629685649E+03    0.5519993734E+04   -0.2335360189E+00
        66    0.4380000000E+03    0.4339789265E+03    0.5178929751E+04    0.0000000000E+00
        67    0.4680000000E+03    0.4645174158E+03    0.6006978524E+04   -0.2500506820E-01
        68    0.4520000000E+03    0.4297300206E+03    0.5215090810E+04    0.7484560647E-01
        69    0.4220000000E+03    0.4265568974E+03    0.4964792167E+04    0.0000000000E+00
        70    0.4130000000E+03    0.4066613576E+03    0.4390773557E+04    0.0000000000E+00
        71    0.3950000000E+03    0.4027634445E+03    0.4339713421E+04    0.2894882555E-01
        72    0.3980000000E+03    0.3982339708E+03    0.4206508468E+04    0.2775963808E-01
        73    0.3780000000E+03    0.3941922024E+03    0.3973969066E+04   -0.2689704916E-01
        74    0.3720000000E+03    0.3795768591E+03    0.3737541678E+04    0.6044260279E-01
        75    0.4150000000E+03    0.4188086386E+03    0.4683491794E+04   -0.2722774093E-01
        76    0.3960000000E+03    0.4239229507E+03    0.4393464400E+04   -0.2335360189E+00
        77    0.3880000000E+03    0.3973458246E+03    0.4122005312E+04    0.0000000000E+00
        78    0.4150000000E+03    0.4220271202E+03    0.4781064540E+04   -0.2500506820E-01
        79    0.3980000000E+03    0.3928411339E+03    0.4150786563E+04    0.7484560647E-01
        80    0.3820000000E+03    0.3914384953E+03    0.3951569276E+04    0.0000000000E+00
        81    0.5230000000E+03    0.5255393974E+03    0.7820597925E+04    0.0000000000E+00
        82    0.5340000000E+03    0.5251106544E+03    0.7757569633E+04   -0.2388398327E-01
        83    0.4890000000E+03    0.5028703113E+03    0.7072125574E+04   -0.4452221683E-01
        84    0.5000000000E+03    0.5136134233E+03    0.8164977672E+04    0.3245910267E+00
        85    0.4950000000E+03    0.5075007100E+03    0.7300152521E+04    0.0000000000E+00
        86    0.5220000000E+03    0.5408036458E+03    0.8310780845E+04    0.2347202071E-01
        87    0.5310000000E+03    0.5186740722E+03    0.7575260976E+04   -0.2228230674E-01
        88    0.5330000000E+03    0.5412604359E+03    0.8229694886E+04   -0.2097130238E-01
        89    0.4920000000E+03    0.5333132790E+03    0.8044887027E+04    0.0000000000E+00
        90    0.5050000000E+03    0.5080563033E+03    0.7316182288E+04    0.0000000000E+00
        91    0.5410000000E+03    0.4913057879E+03    0.7678405235E+04    0.3986304904E+00
        92    0.4680000000E+03    0.4762552755E+03    0.6398671029E+04    0.0000000000E+00
        93    0.4590000000E+03    0.4762237265E+03    0.6347102427E+04   -0.2388398327E-01
        94    0.4440000000E+03    0.4583029391E+03    0.5786284561E+04   -0.4452221683E-01
        95    0.4580000000E+03    0.4621590769E+03    0.6680436277E+04    0.3245910267E+00
        96    0.4450000000E+03    0.4614963495E+03    0.5972852063E+04    0.0000000000E+00
        97    0.4640000000E+03    0.4884304718E+03    0.6799729782E+04    0.2347202071E-01
        98    0.4660000000E+03    0.4709360235E+03    0.6197940799E+04   -0.2228230674E-01
        99    0.4860000000E+03    0.4893982523E+03    0.6733386725E+04   -0.2097130238E-01
       100    0.4610000000E+03    0.4826157242E+03    0.6582180295E+04    0.0000000000E+00
       101    0.4640000000E+03    0.4619509258E+03    0.5985967326E+04    0.0000000000E+00
       102    0.4750000000E+03    0.4429177410E+03    0.6282331556E+04    0.3986304904E+00
       103    0.4190000000E+03    0.4269711537E+03    0.4976744134E+04    0.0000000000E+00
       104    0.4180000000E+03    0.4273367986E+03    0.4936635221E+04   -0.2388398327E-01
       105    0.4020000000E+03    0.4137355669E+03    0.4500443547E+04   -0.4452221683E-01
       106    0.3980000000E+03    0.4107047306E+03    0.5195894882E+04    0.3245910267E+00
       107    0.4110000000E+03    0.4154919890E+03    0.4645551604E+04    0.0000000000E+00
       108    0.4280000000E+03    0.4360572979E+03    0.5288678720E+04    0.2347202071E-01
       109    0.4150000000E+03    0.4231979747E+03    0.4820620621E+04   -0.2228230674E-01
       110    0.4250000000E+03    0.4375360687E+03    0.5237078564E+04   -0.2097130238E-01
       111    0.4120000000E+03    0.4319181693E+03    0.5119473562E+04    0.0000000000E+00
       112    0.4100000000E+03    0.4158455484E+03    0.4655752365E+04    0.0000000000E+00
       113    0.4150000000E+03    0.3945296942E+03    0.4886257877E+04    0.3986304904E+00
       114    0.5820000000E+03    0.5878829424E+03    0.9554623617E+04   -0.3049797403E-01
       115    0.5240000000E+03    0.5608201838E+03    0.8977943774E+04    0.6574102437E-01
       116    0.5830000000E+03    0.5460060143E+03    0.8791405383E+04    0.1793065038E+00
       117    0.5690000000E+03    0.5777132587E+03    0.9189765390E+04   -0.6418290566E-01
       118    0.5360000000E+03    0.5305675597E+03    0.8316476375E+04    0.1653959490E+00
       119    0.5770000000E+03    0.5730355813E+03    0.9251443514E+04    0.2852573585E-01
       120    0.5650000000E+03    0.5619864779E+03    0.8934360836E+04    0.2932812696E-01
       121    0.5620000000E+03    0.5607219844E+03    0.8771825351E+04   -0.3010219698E-01
       122    0.5220000000E+03    0.5361385414E+03    0.8061713677E+04   -0.3049797403E-01
       123    0.5040000000E+03    0.5121988732E+03    0.7575140059E+04    0.6574102437E-01
       124    0.5160000000E+03    0.4983949285E+03    0.7417748292E+04    0.1793065038E+00
       125    0.5170000000E+03    0.5279447986E+03    0.7753864548E+04   -0.6418290566E-01
       126    0.5110000000E+03    0.4855285184E+03    0.7017026941E+04    0.1653959490E+00
       127    0.5180000000E+03    0.5229330946E+03    0.7805905465E+04    0.2852573585E-01
       128    0.5240000000E+03    0.5136011969E+03    0.7538366956E+04    0.2932812696E-01
       129    0.5030000000E+03    0.5132169370E+03    0.7401227640E+04   -0.3010219698E-01
       130    0.4830000000E+03    0.4843941405E+03    0.6568803737E+04   -0.3049797403E-01
       131    0.4570000000E+03    0.4635775627E+03    0.6172336345E+04    0.6574102437E-01
       132    0.4820000000E+03    0.4507838427E+03    0.6044091201E+04    0.1793065038E+00
       133    0.4700000000E+03    0.4781763385E+03    0.6317963706E+04   -0.6418290566E-01
       134    0.4590000000E+03    0.4404894771E+03    0.5717577508E+04    0.1653959490E+00
       135    0.4900000000E+03    0.4728306080E+03    0.6360367416E+04    0.2852573585E-01
       136    0.4850000000E+03    0.4652159158E+03    0.6142373075E+04    0.2932812696E-01
       137    0.4830000000E+03    0.4657118895E+03    0.6030629928E+04   -0.3010219698E-01
       138    0.5870000000E+03    0.5258753926E+03    0.7676747423E+04   -0.7239188923E-01
       139    0.5710000000E+03    0.5608493239E+03    0.7481619812E+04   -0.6401297458E+00
       140    0.5780000000E+03    0.5619782009E+03    0.7713923535E+04   -0.5459609190E+00
       141    0.5260000000E+03    0.5504280258E+03    0.7639207716E+04   -0.4240734746E+00
       142    0.5350000000E+03    0.5551485164E+03    0.7214807287E+04   -0.6883777899E+00
       143    0.5720000000E+03    0.5389381515E+03    0.7601295391E+04   -0.2856544818E+00
       144    0.5620000000E+03    0.5687266537E+03    0.8059112866E+04   -0.4750112586E+00
       145    0.5630000000E+03    0.5330733156E+03    0.7408623744E+04   -0.2967159685E+00
       146    0.5830000000E+03    0.5649519106E+03    0.7535446265E+04   -0.6705584485E+00
       147    0.5850000000E+03    0.5481101128E+03    0.6950346863E+04   -0.7173219352E+00
       148    0.5920000000E+03    0.5564586631E+03    0.7427007501E+04   -0.6061529594E+00
       149    0.5730000000E+03    0.5657074144E+03    0.7909140944E+04   -0.5046488971E+00
       150    0.5360000000E+03    0.5655016591E+03    0.8257986326E+04   -0.3373793427E+00
       151    0.5570000000E+03    0.5479103184E+03    0.7285372227E+04   -0.5566492141E+00
       152    0.5520000000E+03    0.4843008929E+03    0.6477255638E+04   -0.7239188923E-01
       153    0.5190000000E+03    0.5203315651E+03    0.6312616716E+04   -0.6401297458E+00
       154    0.5240000000E+03    0.5202023688E+03    0.6508622982E+04   -0.5459609190E+00
       155    0.5080000000E+03    0.5090568276E+03    0.6445581510E+04   -0.4240734746E+00
       156    0.4900000000E+03    0.5160757182E+03    0.6087493648E+04   -0.6883777899E+00
       157    0.5500000000E+03    0.4977722729E+03    0.6413592986E+04   -0.2856544818E+00
       158    0.5150000000E+03    0.5250814005E+03    0.6799876481E+04   -0.4750112586E+00
       159    0.5300000000E+03    0.4929508772E+03    0.6251026284E+04   -0.2967159685E+00
       160    0.5460000000E+03    0.5241426471E+03    0.6358032786E+04   -0.6705584485E+00
       161    0.5350000000E+03    0.5104695370E+03    0.5864355166E+04   -0.7173219352E+00
       162    0.5500000000E+03    0.5162366649E+03    0.6266537579E+04   -0.6061529594E+00
       163    0.5420000000E+03    0.5228743551E+03    0.6673337671E+04   -0.5046488971E+00
       164    0.5920000000E+03    0.5207793788E+03    0.6967675962E+04   -0.3373793427E+00
       165    0.5240000000E+03    0.5084553659E+03    0.6147032817E+04   -0.5566492141E+00
       166    0.4970000000E+03    0.4427263932E+03    0.5277763853E+04   -0.7239188923E-01
       167    0.4910000000E+03    0.4798138063E+03    0.5143613621E+04   -0.6401297458E+00
       168    0.4630000000E+03    0.4784265367E+03    0.5303322430E+04   -0.5459609190E+00
       169    0.4640000000E+03    0.4676856294E+03    0.5251955304E+04   -0.4240734746E+00
       170    0.4590000000E+03    0.4770029199E+03    0.4960180010E+04   -0.6883777899E+00
       171    0.4890000000E+03    0.4566063942E+03    0.5225890581E+04   -0.2856544818E+00
       172    0.4770000000E+03    0.4814361473E+03    0.5540640096E+04   -0.4750112586E+00
       173    0.4690000000E+03    0.4528284389E+03    0.5093428824E+04   -0.2967159685E+00
       174    0.4960000000E+03    0.4833333836E+03    0.5180619307E+04   -0.6705584485E+00
       175    0.4670000000E+03    0.4728289611E+03    0.4778363468E+04   -0.7173219352E+00
       176    0.5110000000E+03    0.4760146667E+03    0.5106067657E+04   -0.6061529594E+00
       177    0.4900000000E+03    0.4800412958E+03    0.5437534399E+04   -0.5046488971E+00
       178    0.5230000000E+03    0.4760570986E+03    0.5677365599E+04   -0.3373793427E+00
       179    0.4760000000E+03    0.4690004133E+03    0.5008693406E+04   -0.5566492141E+00
       180    0.6100000000E+03    0.6072182686E+03    0.8950710906E+04   -0.5782388136E+00
       181    0.5810000000E+03    0.5710660697E+03    0.8275808359E+04   -0.4046678972E+00
       182    0.6250000000E+03    0.6318618038E+03    0.9450760787E+04   -0.6776986428E+00
       183    0.5620000000E+03    0.5712690888E+03    0.8550422642E+04   -0.2779566500E+00
       184    0.6350000000E+03    0.5857950769E+03    0.8868777605E+04   -0.3254542948E+00
       185    0.5660000000E+03    0.5896677266E+03    0.8806319352E+04   -0.4075801753E+00
       186    0.6380000000E+03    0.5786613696E+03    0.8514090862E+04   -0.3956412057E+00
       187    0.6060000000E+03    0.5815724771E+03    0.7889990407E+04   -0.7294858908E+00
       188    0.5820000000E+03    0.6121292956E+03    0.9271821209E+04   -0.4936477384E+00
       189    0.6340000000E+03    0.5976658391E+03    0.9148182173E+04   -0.3551976457E+00
       190    0.5850000000E+03    0.5856799656E+03    0.8611938589E+04   -0.4449807927E+00
       191    0.6030000000E+03    0.5840301268E+03    0.8712554450E+04   -0.3751009620E+00
       192    0.6250000000E+03    0.5706468926E+03    0.8466998565E+04   -0.3088251769E+00
       193    0.6310000000E+03    0.6119140535E+03    0.8508915082E+04   -0.8504084985E+00
       194    0.6250000000E+03    0.6347679898E+03    0.9649007886E+04   -0.6237627921E+00
       195    0.5510000000E+03    0.5587444415E+03    0.7552162327E+04   -0.5782388136E+00
       196    0.5390000000E+03    0.5262472718E+03    0.6982713303E+04   -0.4046678972E+00
       197    0.5640000000E+03    0.5806798866E+03    0.7974079414E+04   -0.6776986428E+00
       198    0.5500000000E+03    0.5249630788E+03    0.7214419104E+04   -0.2779566500E+00
       199    0.5900000000E+03    0.5377649710E+03    0.7483031104E+04   -0.3254542948E+00
       200    0.5270000000E+03    0.5419758721E+03    0.7430331953E+04   -0.4075801753E+00
       201    0.5570000000E+03    0.5325521194E+03    0.7183764165E+04   -0.3956412057E+00
       202    0.5510000000E+03    0.5388431302E+03    0.6657179406E+04   -0.7294858908E+00
       203    0.5830000000E+03    0.5619164507E+03    0.7823099145E+04   -0.4936477384E+00
       204    0.5700000000E+03    0.5481225787E+03    0.7718778708E+04   -0.3551976457E+00
       205    0.5430000000E+03    0.5390408074E+03    0.7266323185E+04   -0.4449807927E+00
       206    0.5430000000E+03    0.5368460693E+03    0.7351217817E+04   -0.3751009620E+00
       207    0.5630000000E+03    0.5247926773E+03    0.7144030039E+04   -0.3088251769E+00
       208    0.5770000000E+03    0.5658328334E+03    0.7179397101E+04   -0.8504084985E+00
       209    0.5780000000E+03    0.5825124376E+03    0.8141350403E+04   -0.6237627921E+00
       210    0.4900000000E+03    0.5102706143E+03    0.6153613748E+04   -0.5782388136E+00
       211    0.4960000000E+03    0.4814284738E+03    0.5689618247E+04   -0.4046678972E+00
       212    0.5110000000E+03    0.5294979693E+03    0.6497398041E+04   -0.6776986428E+00
       213    0.4940000000E+03    0.4786570687E+03    0.5878415566E+04   -0.2779566500E+00
       214    0.5170000000E+03    0.4897348651E+03    0.6097284603E+04   -0.3254542948E+00
       215    0.4800000000E+03    0.4942840176E+03    0.6054344555E+04   -0.4075801753E+00
       216    0.5020000000E+03    0.4864428692E+03    0.5853437468E+04   -0.3956412057E+00
       217    0.5040000000E+03    0.4961137833E+03    0.5424368405E+04   -0.7294858908E+00
       218    0.5050000000E+03    0.5117036058E+03    0.6374377081E+04   -0.4936477384E+00
       219    0.5020000000E+03    0.4985793183E+03    0.6289375244E+04   -0.3551976457E+00
       220    0.4960000000E+03    0.4924016491E+03    0.5920707780E+04   -0.4449807927E+00
       221    0.5010000000E+03    0.4896620117E+03    0.5989881185E+04   -0.3751009620E+00
       222    0.5170000000E+03    0.4789384620E+03    0.5821061513E+04   -0.3088251769E+00
       223    0.5230000000E+03    0.5197516133E+03    0.5849879119E+04   -0.8504084985E+00
       224    0.5160000000E+03    0.5302568855E+03    0.6633692921E+04   -0.6237627921E+00
       225    0.4860000000E+03    0.4620382974E+03    0.6021438896E+04    0.1553534909E-01
       226    0.4270000000E+03    0.4515764297E+03    0.5829190083E+04    0.6720536936E-01
       227    0.5100000000E+03    0.4698951939E+03    0.6215172353E+04    0.0000000000E+00
       228    0.4510000000E+03    0.4654430168E+03    0.6054708605E+04   -0.1509238035E-01
       229    0.4250000000E+03    0.4838121855E+03    0.6748365584E+04    0.6207652652E-01
       230    0.4320000000E+03    0.4630058015E+03    0.6084536348E+04    0.3212332120E-01
       231    0.4820000000E+03    0.4553923890E+03    0.5796742897E+04    0.0000000000E+00
       232    0.4350000000E+03    0.4294283527E+03    0.5080589069E+04    0.1553534909E-01
       233    0.4060000000E+03    0.4200076352E+03    0.4918379132E+04    0.6720536936E-01
       234    0.4700000000E+03    0.4362360585E+03    0.5244051673E+04    0.0000000000E+00
       235    0.4380000000E+03    0.4326528952E+03    0.5108660386E+04   -0.1509238035E-01
       236    0.4040000000E+03    0.4472654676E+03    0.5693933462E+04    0.6207652652E-01
       237    0.4060000000E+03    0.4300541436E+03    0.5133827544E+04    0.3212332120E-01
       238    0.4430000000E+03    0.4239993169E+03    0.4891001820E+04    0.0000000000E+00
       239    0.3970000000E+03    0.3968184079E+03    0.4139739241E+04    0.1553534909E-01
       240    0.3850000000E+03    0.3884388408E+03    0.4007568182E+04    0.6720536936E-01
       241    0.4250000000E+03    0.4025769231E+03    0.4272930993E+04    0.0000000000E+00
       242    0.3960000000E+03    0.3998627737E+03    0.4162612166E+04   -0.1509238035E-01
       243    0.3800000000E+03    0.4107187496E+03    0.4639501339E+04    0.6207652652E-01
       244    0.3630000000E+03    0.3971024858E+03    0.4183118739E+04    0.3212332120E-01
       245    0.3980000000E+03    0.3926062448E+03    0.3985260742E+04    0.0000000000E+00
       246    0.5050000000E+03    0.4850978351E+03    0.6686140077E+04    0.1525062602E-01
       247    0.5360000000E+03    0.5050508397E+03    0.7295460570E+04    0.3111278552E-01
       248    0.4840000000E+03    0.4778332898E+03    0.6566719098E+04    0.5776461509E-01
       249    0.4950000000E+03    0.4878550166E+03    0.6763443343E+04    0.1419175005E-01
       250    0.5510000000E+03    0.4832160565E+03    0.6566719098E+04   -0.1545567129E-01
       251    0.4770000000E+03    0.4978858193E+03    0.7078935778E+04    0.2649126677E-01
       252    0.5300000000E+03    0.4907188450E+03    0.6922368636E+04    0.5016466032E-01
       253    0.5160000000E+03    0.4581634481E+03    0.5841334980E+04   -0.1667004546E-01
       254    0.4450000000E+03    0.4660527985E+03    0.6206076320E+04    0.4797852012E-01
       255    0.5510000000E+03    0.5288444253E+03    0.7915953344E+04    0.0000000000E+00
       256    0.5100000000E+03    0.4984805710E+03    0.7039906873E+04    0.0000000000E+00
       257    0.4430000000E+03    0.4755703773E+03    0.6410368643E+04    0.1483157516E-01
       258    0.4490000000E+03    0.4488881081E+03    0.5641430690E+04    0.1525062602E-01
       259    0.5020000000E+03    0.4655412524E+03    0.6155544856E+04    0.3111278552E-01
       260    0.4510000000E+03    0.4422703038E+03    0.5540669239E+04    0.5776461509E-01
       261    0.4590000000E+03    0.4512266429E+03    0.5706655321E+04    0.1419175005E-01
       262    0.4970000000E+03    0.4476530705E+03    0.5540669239E+04   -0.1545567129E-01
       263    0.4510000000E+03    0.4595488522E+03    0.5972852063E+04    0.2649126677E-01
       264    0.4970000000E+03    0.4532297892E+03    0.5840748536E+04    0.5016466032E-01
       265    0.4610000000E+03    0.4265288813E+03    0.4928626389E+04   -0.1667004546E-01
       266    0.3990000000E+03    0.4324429239E+03    0.5236376895E+04    0.4797852012E-01
       267    0.5020000000E+03    0.4859744725E+03    0.6679085634E+04    0.0000000000E+00
       268    0.4900000000E+03    0.4603549704E+03    0.5939921424E+04    0.0000000000E+00
       269    0.4240000000E+03    0.4408541291E+03    0.5408748543E+04    0.1483157516E-01
       270    0.4110000000E+03    0.4126783811E+03    0.4596721303E+04    0.1525062602E-01
       271    0.4480000000E+03    0.4260316650E+03    0.5015629142E+04    0.3111278552E-01
       272    0.4040000000E+03    0.4067073178E+03    0.4514619380E+04    0.5776461509E-01
       273    0.4110000000E+03    0.4145982693E+03    0.4649867298E+04    0.1419175005E-01
       274    0.4380000000E+03    0.4120900845E+03    0.4514619380E+04   -0.1545567129E-01
       275    0.4100000000E+03    0.4212118851E+03    0.4866768347E+04    0.2649126677E-01
       276    0.4500000000E+03    0.4157407334E+03    0.4759128437E+04    0.5016466032E-01
       277    0.4100000000E+03    0.3948943145E+03    0.4015917799E+04   -0.1667004546E-01
       278    0.3830000000E+03    0.3988330493E+03    0.4266677470E+04    0.4797852012E-01
       279    0.4600000000E+03    0.4431045197E+03    0.5442217924E+04    0.0000000000E+00
       280    0.4420000000E+03    0.4222293699E+03    0.4839935975E+04    0.0000000000E+00
       281    0.3990000000E+03    0.4061378808E+03    0.4407128442E+04    0.1483157516E-01
       282    0.5630000000E+03    0.5820734370E+03    0.7020007188E+04   -0.1146472767E+01
       283    0.5300000000E+03    0.5621783760E+03    0.6786538981E+04   -0.9859194064E+00
       284    0.5700000000E+03    0.5713359803E+03    0.6873277298E+04   -0.1069593103E+01
       285    0.5780000000E+03    0.5940433036E+03    0.7896377472E+04   -0.8961117732E+00
       286    0.5370000000E+03    0.5588319498E+03    0.6553113839E+04   -0.1050452243E+01
       287    0.5690000000E+03    0.5888085579E+03    0.7260488603E+04   -0.1124708575E+01
       288    0.5760000000E+03    0.5578798078E+03    0.6160414573E+04   -0.1222647105E+01
       289    0.5490000000E+03    0.5778465243E+03    0.7544993690E+04   -0.8414589709E+00
       290    0.5220000000E+03    0.5622867118E+03    0.6523012474E+04   -0.1111638355E+01
       291    0.5700000000E+03    0.5740340122E+03    0.6915837375E+04   -0.1086227813E+01
       292    0.5100000000E+03    0.5473142771E+03    0.6017149018E+04   -0.1146472767E+01
       293    0.5100000000E+03    0.5285752205E+03    0.5817033412E+04   -0.9859194064E+00
       294    0.5170000000E+03    0.5373033450E+03    0.5891380541E+04   -0.1069593103E+01
       295    0.5400000000E+03    0.5549448469E+03    0.6768323547E+04   -0.8961117732E+00
       296    0.5180000000E+03    0.5263845854E+03    0.5616954719E+04   -0.1050452243E+01
       297    0.5230000000E+03    0.5528586683E+03    0.6223275946E+04   -0.1124708575E+01
       298    0.5370000000E+03    0.5273768712E+03    0.5280355348E+04   -0.1222647105E+01
       299    0.5360000000E+03    0.5404879242E+03    0.6467137448E+04   -0.8414589709E+00
       300    0.5030000000E+03    0.5299883925E+03    0.5591153549E+04   -0.1111638355E+01
       301    0.5400000000E+03    0.5397906431E+03    0.5927860607E+04   -0.1086227813E+01
       302    0.4900000000E+03    0.5125551174E+03    0.5014290849E+04   -0.1146472767E+01
       303    0.4770000000E+03    0.4949720650E+03    0.4847527843E+04   -0.9859194064E+00
       304    0.4830000000E+03    0.5032707098E+03    0.4909483784E+04   -0.1069593103E+01
       305    0.5030000000E+03    0.5158463903E+03    0.5640269623E+04   -0.8961117732E+00
       306    0.4710000000E+03    0.4939372210E+03    0.4680795599E+04   -0.1050452243E+01
       307    0.4760000000E+03    0.5169087786E+03    0.5186063288E+04   -0.1124708575E+01
       308    0.5020000000E+03    0.4968739345E+03    0.4400296123E+04   -0.1222647105E+01
       309    0.4960000000E+03    0.5031293240E+03    0.5389281207E+04   -0.8414589709E+00
       310    0.4710000000E+03    0.4976900733E+03    0.4659294625E+04   -0.1111638355E+01
       311    0.4970000000E+03    0.5055472742E+03    0.4939883840E+04   -0.1086227813E+01
       312    0.5910000000E+03    0.5800349793E+03    0.7026216294E+04   -0.1115816773E+01
       313    0.5900000000E+03    0.5906461319E+03    0.7354783765E+04   -0.1105247087E+01
       314    0.6060000000E+03    0.5937132630E+03    0.7711204293E+04   -0.9789262345E+00
       315    0.5840000000E+03    0.5927302800E+03    0.7206375686E+04   -0.1203567384E+01
       316    0.6040000000E+03    0.5828087447E+03    0.6886929851E+04   -0.1219217152E+01
       317    0.5910000000E+03    0.5898101424E+03    0.7270721731E+04   -0.1133508221E+01
       318    0.5880000000E+03    0.6003744885E+03    0.7656515255E+04   -0.1095321375E+01
       319    0.5880000000E+03    0.5791219171E+03    0.6825436123E+04   -0.1198058807E+01
       320    0.5500000000E+03    0.5881887321E+03    0.7474217272E+04   -0.1015510239E+01
