     Index       y_measurement           y_fitting        descriptor_1
       109    0.4150000000E+03    0.4359192170E+03    0.3908367348E+04
       110    0.4250000000E+03    0.4427640234E+03    0.4077533033E+04
       111    0.4120000000E+03    0.4398695369E+03    0.4005997366E+04
       112    0.4100000000E+03    0.4282915909E+03    0.3719854697E+04
       113    0.4150000000E+03    0.4340805639E+03    0.3862926032E+04
       114    0.5820000000E+03    0.6182034011E+03    0.8413422296E+04
       115    0.5240000000E+03    0.6018526146E+03    0.8009321458E+04
       116    0.5830000000E+03    0.5935032384E+03    0.7802971144E+04
       117    0.5690000000E+03    0.6072491907E+03    0.8142694916E+04
       118    0.5360000000E+03    0.5797403749E+03    0.7462829421E+04
       119    0.5770000000E+03    0.6087852828E+03    0.8180658599E+04
       120    0.5650000000E+03    0.6007174625E+03    0.7981266787E+04
       121    0.5620000000E+03    0.5930230452E+03    0.7791103428E+04
       122    0.5220000000E+03    0.5650119779E+03    0.7098825062E+04
       123    0.5040000000E+03    0.5512160018E+03    0.6757864980E+04
       124    0.5160000000E+03    0.5441712157E+03    0.6583756903E+04
       125    0.5170000000E+03    0.5557693630E+03    0.6870398836E+04
       126    0.5110000000E+03    0.5325587995E+03    0.6296762324E+04
       127    0.5180000000E+03    0.5570654406E+03    0.6902430693E+04
       128    0.5240000000E+03    0.5502582172E+03    0.6734193851E+04
       129    0.5030000000E+03    0.5437660526E+03    0.6573743517E+04
       130    0.4830000000E+03    0.5118205547E+03    0.5784227828E+04
       131    0.4570000000E+03    0.5005793890E+03    0.5506408502E+04
       132    0.4820000000E+03    0.4948391929E+03    0.5364542662E+04
       133    0.4700000000E+03    0.5042895351E+03    0.5598102755E+04
       134    0.4590000000E+03    0.4853772242E+03    0.5130695227E+04
       135    0.4900000000E+03    0.5053455984E+03    0.5624202787E+04
       136    0.4850000000E+03    0.4997989719E+03    0.5487120916E+04
       137    0.4830000000E+03    0.4945090601E+03    0.5356383607E+04
       138    0.5870000000E+03    0.5579168288E+03    0.6923472291E+04
       139    0.5710000000E+03    0.5510267426E+03    0.6753187540E+04
       140    0.5780000000E+03    0.5588338411E+03    0.6946135755E+04
       141    0.5260000000E+03    0.5569845572E+03    0.6900431705E+04
       142    0.5350000000E+03    0.5423535768E+03    0.6538834942E+04
       143    0.5720000000E+03    0.5560364565E+03    0.6876999908E+04
       144    0.5620000000E+03    0.5693796887E+03    0.7206770671E+04
       145    0.5630000000E+03    0.5492288277E+03    0.6708753046E+04
       146    0.5830000000E+03    0.5523373744E+03    0.6785579097E+04
       147    0.5850000000E+03    0.5337173685E+03    0.6325395729E+04
       148    0.5920000000E+03    0.5496839035E+03    0.6720000000E+04
       149    0.5730000000E+03    0.5656984548E+03    0.7115790966E+04
       150    0.5360000000E+03    0.5763378774E+03    0.7378738538E+04
       151    0.5570000000E+03    0.5440718088E+03    0.6581300115E+04
       152    0.5520000000E+03    0.5141451825E+03    0.5841679746E+04
       153    0.5190000000E+03    0.5083316723E+03    0.5698001987E+04
       154    0.5240000000E+03    0.5149189117E+03    0.5860802044E+04
       155    0.5080000000E+03    0.5133585784E+03    0.5822239251E+04
       156    0.4900000000E+03    0.5010136886E+03    0.5517141982E+04
       157    0.5500000000E+03    0.5125586184E+03    0.5802468672E+04
       158    0.5150000000E+03    0.5238169706E+03    0.6080712753E+04
       159    0.5300000000E+03    0.5068146816E+03    0.5660510383E+04
       160    0.5460000000E+03    0.5094375179E+03    0.5725332363E+04
       161    0.5350000000E+03    0.4937268880E+03    0.5337052647E+04
       162    0.5500000000E+03    0.5071986519E+03    0.5670000000E+04
       163    0.5420000000E+03    0.5207109295E+03    0.6003948628E+04
       164    0.5920000000E+03    0.5296879423E+03    0.6225810641E+04
       165    0.5240000000E+03    0.5024634469E+03    0.5552971972E+04
       166    0.4970000000E+03    0.4703735363E+03    0.4759887200E+04
       167    0.4910000000E+03    0.4656366020E+03    0.4642816434E+04
       168    0.4630000000E+03    0.4710039823E+03    0.4775468332E+04
       169    0.4640000000E+03    0.4697325996E+03    0.4744046797E+04
       170    0.4590000000E+03    0.4596738005E+03    0.4495449022E+04
       171    0.4890000000E+03    0.4690807803E+03    0.4727937437E+04
       172    0.4770000000E+03    0.4782542525E+03    0.4954654836E+04
       173    0.4690000000E+03    0.4644005355E+03    0.4612267719E+04
       174    0.4960000000E+03    0.4665376614E+03    0.4665085629E+04
       175    0.4670000000E+03    0.4537364074E+03    0.4348709564E+04
       176    0.5110000000E+03    0.4647134002E+03    0.4620000000E+04
       177    0.4900000000E+03    0.4757234041E+03    0.4892106289E+04
       178    0.5230000000E+03    0.4830380072E+03    0.5072882745E+04
       179    0.4760000000E+03    0.4608550850E+03    0.4524643829E+04
       180    0.6100000000E+03    0.5994046456E+03    0.7948821228E+04
       181    0.5810000000E+03    0.5787044488E+03    0.7437227068E+04
       182    0.6250000000E+03    0.6156220333E+03    0.8349625188E+04
       183    0.5620000000E+03    0.5874829924E+03    0.7654184022E+04
       184    0.6350000000E+03    0.5973492795E+03    0.7898023969E+04
       185    0.5660000000E+03    0.5957632051E+03    0.7858824997E+04
       186    0.6380000000E+03    0.5846701447E+03    0.7584666014E+04
       187    0.6060000000E+03    0.5652213670E+03    0.7104000000E+04
       188    0.5820000000E+03    0.6092894857E+03    0.8193119702E+04
       189    0.6340000000E+03    0.6062048783E+03    0.8116885300E+04
       190    0.5850000000E+03    0.5890433328E+03    0.7692746990E+04
       191    0.6030000000E+03    0.5915601004E+03    0.7754947539E+04
       192    0.6250000000E+03    0.5853394067E+03    0.7601206463E+04
       193    0.6310000000E+03    0.5864205041E+03    0.7627925198E+04
       194    0.6250000000E+03    0.6223934311E+03    0.8516976619E+04
       195    0.5510000000E+03    0.5491505279E+03    0.6706817911E+04
       196    0.5390000000E+03    0.5316847369E+03    0.6275160338E+04
       197    0.5640000000E+03    0.5628339488E+03    0.7044996252E+04
       198    0.5500000000E+03    0.5390916330E+03    0.6458217768E+04
       199    0.5900000000E+03    0.5474163129E+03    0.6663957724E+04
       200    0.5270000000E+03    0.5460780625E+03    0.6630883591E+04
       201    0.5570000000E+03    0.5367182928E+03    0.6399561949E+04
       202    0.5510000000E+03    0.5203083867E+03    0.5994000000E+04
       203    0.5830000000E+03    0.5574908618E+03    0.6912944748E+04
       204    0.5700000000E+03    0.5548882243E+03    0.6848621972E+04
       205    0.5430000000E+03    0.5404081703E+03    0.6490755273E+04
       206    0.5430000000E+03    0.5425316929E+03    0.6543236986E+04
       207    0.5630000000E+03    0.5372829827E+03    0.6413517953E+04
       208    0.5770000000E+03    0.5381951585E+03    0.6436061886E+04
       209    0.5780000000E+03    0.5685473158E+03    0.7186199023E+04
       210    0.4900000000E+03    0.4988964103E+03    0.5464814594E+04
       211    0.4960000000E+03    0.4846650250E+03    0.5113093609E+04
       212    0.5110000000E+03    0.5100458644E+03    0.5740367317E+04
       213    0.4940000000E+03    0.4907002738E+03    0.5262251515E+04
       214    0.5170000000E+03    0.4974833462E+03    0.5429891478E+04
       215    0.4800000000E+03    0.4963929200E+03    0.5402942185E+04
       216    0.5020000000E+03    0.4887664409E+03    0.5214457884E+04
       217    0.5040000000E+03    0.4753954063E+03    0.4884000000E+04
       218    0.5050000000E+03    0.5056922379E+03    0.5632769795E+04
       219    0.5020000000E+03    0.5035715704E+03    0.5580358644E+04
       220    0.4960000000E+03    0.4917730078E+03    0.5288763556E+04
       221    0.5010000000E+03    0.4935032855E+03    0.5331526433E+04
       222    0.5170000000E+03    0.4892265587E+03    0.5225829444E+04
       223    0.5230000000E+03    0.4899698130E+03    0.5244198573E+04
       224    0.5160000000E+03    0.5147012004E+03    0.5855421426E+04
       225    0.4860000000E+03    0.4934229110E+03    0.5329540021E+04
       226    0.4270000000E+03    0.4878935618E+03    0.5192885148E+04
       227    0.5100000000E+03    0.4989522602E+03    0.5466194893E+04
       228    0.4510000000E+03    0.4858040930E+03    0.5141245057E+04
       229    0.4250000000E+03    0.5252569562E+03    0.6116301218E+04
       230    0.4320000000E+03    0.5035339909E+03    0.5579429889E+04
       231    0.4820000000E+03    0.4509978771E+03    0.4281028271E+04
       232    0.4350000000E+03    0.4597284394E+03    0.4496799393E+04
       233    0.4060000000E+03    0.4550630510E+03    0.4381496844E+04
       234    0.4700000000E+03    0.4643938278E+03    0.4612101941E+04
       235    0.4380000000E+03    0.4533000617E+03    0.4337925517E+04
       236    0.4040000000E+03    0.4865884151E+03    0.5160629153E+04
       237    0.4060000000E+03    0.4682596631E+03    0.4707643969E+04
       238    0.4430000000E+03    0.4239323171E+03    0.3612117604E+04
       239    0.3970000000E+03    0.4260339678E+03    0.3664058764E+04
       240    0.3850000000E+03    0.4222325403E+03    0.3570108540E+04
       241    0.4250000000E+03    0.4298353954E+03    0.3758008989E+04
       242    0.3960000000E+03    0.4207960304E+03    0.3534605976E+04
       243    0.3800000000E+03    0.4479198739E+03    0.4204957087E+04
       244    0.3630000000E+03    0.4329853353E+03    0.3835858049E+04
       245    0.3980000000E+03    0.3968667570E+03    0.2943206936E+04
       246    0.5050000000E+03    0.5156163189E+03    0.5878038085E+04
       247    0.5360000000E+03    0.5446571311E+03    0.6595766040E+04
       248    0.4840000000E+03    0.5069334433E+03    0.5663445515E+04
       249    0.4950000000E+03    0.5206298554E+03    0.6001944926E+04
       250    0.5510000000E+03    0.5069334433E+03    0.5663445515E+04
       251    0.4770000000E+03    0.5159531821E+03    0.5886363477E+04
       252    0.5300000000E+03    0.5338498106E+03    0.6328668964E+04
       253    0.5160000000E+03    0.4595055680E+03    0.4491291246E+04
       254    0.4450000000E+03    0.4868598116E+03    0.5167336571E+04
       255    0.5510000000E+03    0.5632765849E+03    0.7055935764E+04
       256    0.5100000000E+03    0.5310640956E+03    0.6259821525E+04
       257    0.4430000000E+03    0.5044816093E+03    0.5602849765E+04
       258    0.4490000000E+03    0.4784541273E+03    0.4959594634E+04
       259    0.5020000000E+03    0.5029573126E+03    0.5565177596E+04
       260    0.4510000000E+03    0.4711279511E+03    0.4778532154E+04
       261    0.4590000000E+03    0.4826842987E+03    0.5064141031E+04
       262    0.4970000000E+03    0.4711279511E+03    0.4778532154E+04
       263    0.4510000000E+03    0.4787383556E+03    0.4966619183E+04
       264    0.4970000000E+03    0.4938386359E+03    0.5339814438E+04
       265    0.4610000000E+03    0.4311106812E+03    0.3789526989E+04
       266    0.3990000000E+03    0.4541908243E+03    0.4359940232E+04
       267    0.5020000000E+03    0.5186674768E+03    0.5953445801E+04
       268    0.4900000000E+03    0.4914881889E+03    0.5281724411E+04
       269    0.4240000000E+03    0.4690592162E+03    0.4727404490E+04
       270    0.4110000000E+03    0.4412919357E+03    0.4041151183E+04
       271    0.4480000000E+03    0.4612574941E+03    0.4534589152E+04
       272    0.4040000000E+03    0.4353224588E+03    0.3893618792E+04
       273    0.4110000000E+03    0.4447387421E+03    0.4126337137E+04
       274    0.4380000000E+03    0.4353224588E+03    0.3893618792E+04
       275    0.4100000000E+03    0.4415235292E+03    0.4046874890E+04
       276    0.4500000000E+03    0.4538274613E+03    0.4350959913E+04
       277    0.4100000000E+03    0.4027157945E+03    0.3087762732E+04
       278    0.3830000000E+03    0.4215218369E+03    0.3552543892E+04
       279    0.4600000000E+03    0.4740583687E+03    0.4850955838E+04
       280    0.4420000000E+03    0.4519122822E+03    0.4303627298E+04
       281    0.3990000000E+03    0.4336368229E+03    0.3851959214E+04
       282    0.5630000000E+03    0.5408376844E+03    0.6501370482E+04
       283    0.5300000000E+03    0.5345977324E+03    0.6347153447E+04
       284    0.5700000000E+03    0.5369544501E+03    0.6405398449E+04
       285    0.5780000000E+03    0.5694546561E+03    0.7208623448E+04
       286    0.5370000000E+03    0.5265721250E+03    0.6148804902E+04
       287    0.5690000000E+03    0.5490582904E+03    0.6704538310E+04
       288    0.5760000000E+03    0.5102371496E+03    0.5745094828E+04
       289    0.5490000000E+03    0.5584037003E+03    0.6935505058E+04
       290    0.5220000000E+03    0.5238926498E+03    0.6082583123E+04
       291    0.5700000000E+03    0.5380937501E+03    0.6433555630E+04
       292    0.5100000000E+03    0.5032577713E+03    0.5572603270E+04
       293    0.5100000000E+03    0.4979092411E+03    0.5440417241E+04
       294    0.5170000000E+03    0.4999292848E+03    0.5490341528E+04
       295    0.5400000000E+03    0.5277866042E+03    0.6178820099E+04
       296    0.5180000000E+03    0.4910301489E+03    0.5270404202E+04
       297    0.5230000000E+03    0.5103040050E+03    0.5746747123E+04
       298    0.5370000000E+03    0.4770287415E+03    0.4924366995E+04
       299    0.5360000000E+03    0.5183143564E+03    0.5944718621E+04
       300    0.5030000000E+03    0.4887334559E+03    0.5213642677E+04
       301    0.5400000000E+03    0.5009058276E+03    0.5514476254E+04
       302    0.4900000000E+03    0.4656778582E+03    0.4643836059E+04
       303    0.4770000000E+03    0.4612207497E+03    0.4533681034E+04
       304    0.4830000000E+03    0.4629041194E+03    0.4575284606E+04
       305    0.5030000000E+03    0.4861185523E+03    0.5149016749E+04
       306    0.4710000000E+03    0.4554881729E+03    0.4392003501E+04
       307    0.4760000000E+03    0.4715497196E+03    0.4788955935E+04
       308    0.5020000000E+03    0.4438203334E+03    0.4103639163E+04
       309    0.4960000000E+03    0.4782250124E+03    0.4953932184E+04
       310    0.4710000000E+03    0.4535742621E+03    0.4344702231E+04
       311    0.4970000000E+03    0.4637179051E+03    0.4595396878E+04
       312    0.5910000000E+03    0.5377253075E+03    0.6424449772E+04
       313    0.5900000000E+03    0.5479711743E+03    0.6677670825E+04
       314    0.6060000000E+03    0.5574852967E+03    0.6912807210E+04
       315    0.5840000000E+03    0.5437698553E+03    0.6573837499E+04
       316    0.6040000000E+03    0.5327891190E+03    0.6302454545E+04
       317    0.5910000000E+03    0.5456108837E+03    0.6619337519E+04
       318    0.5880000000E+03    0.5583655292E+03    0.6934561680E+04
       319    0.5880000000E+03    0.5310599995E+03    0.6259720291E+04
       320    0.5500000000E+03    0.5523066985E+03    0.6784820957E+04
       321    0.6090000000E+03    0.5434213034E+03    0.6565223228E+04
       322    0.6040000000E+03    0.5322192541E+03    0.6288370643E+04
       323    0.6190000000E+03    0.5661353005E+03    0.7126587371E+04
       324    0.6430000000E+03    0.5337391879E+03    0.6325934982E+04
       325    0.5690000000E+03    0.5616691583E+03    0.7016209085E+04
       326    0.5510000000E+03    0.4929068567E+03    0.5316786018E+04
       327    0.5430000000E+03    0.5013861948E+03    0.5526348269E+04
       328    0.5430000000E+03    0.5092599512E+03    0.5720943898E+04
       329    0.5240000000E+03    0.4979092411E+03    0.5440417241E+04
       330    0.5710000000E+03    0.4888217352E+03    0.5215824451E+04
       331    0.5420000000E+03    0.4994328508E+03    0.5478072429E+04
       332    0.5310000000E+03    0.5099884195E+03    0.5738947597E+04
       333    0.5310000000E+03    0.4873907397E+03    0.5180458172E+04
       334    0.5120000000E+03    0.5049742147E+03    0.5615024240E+04
       335    0.5630000000E+03    0.4976207844E+03    0.5433288189E+04
       336    0.5500000000E+03    0.4883501229E+03    0.5204168808E+04
       337    0.5830000000E+03    0.5164185750E+03    0.5897865410E+04
       338    0.5830000000E+03    0.4896079991E+03    0.5235256537E+04
       339    0.5500000000E+03    0.5127224573E+03    0.5806517863E+04
       340    0.4820000000E+03    0.4480884059E+03    0.4209122264E+04
       341    0.4820000000E+03    0.4548012152E+03    0.4375025713E+04
       342    0.4900000000E+03    0.4610346057E+03    0.4529080586E+04
       343    0.4760000000E+03    0.4520486268E+03    0.4306996982E+04
       344    0.4830000000E+03    0.4448543513E+03    0.4129194357E+04
       345    0.4800000000E+03    0.4532548179E+03    0.4336807340E+04
       346    0.4910000000E+03    0.4616113097E+03    0.4543333514E+04
       347    0.4710000000E+03    0.4437214799E+03    0.4101196053E+04
       348    0.4690000000E+03    0.4576417310E+03    0.4445227523E+04
       349    0.4900000000E+03    0.4518202653E+03    0.4301353149E+04
       350    0.4830000000E+03    0.4444809916E+03    0.4119966973E+04
       351    0.4980000000E+03    0.4667018495E+03    0.4669143450E+04
       352    0.4910000000E+03    0.4454768103E+03    0.4144578092E+04
       353    0.4630000000E+03    0.4637757564E+03    0.4596826642E+04
       354    0.6000000000E+03    0.5959297019E+03    0.7862939875E+04
       355    0.6150000000E+03    0.5903183787E+03    0.7724259061E+04
       356    0.6070000000E+03    0.5756221651E+03    0.7361050095E+04
       357    0.5960000000E+03    0.5784074747E+03    0.7429887514E+04
       358    0.6180000000E+03    0.5984494201E+03    0.7925213348E+04
       359    0.5850000000E+03    0.6080535292E+03    0.8162573705E+04
       360    0.5510000000E+03    0.5410760106E+03    0.6507260586E+04
       361    0.5560000000E+03    0.5364321570E+03    0.6392490258E+04
       362    0.5500000000E+03    0.5242697733E+03    0.6091903527E+04
       363    0.5370000000E+03    0.5265748571E+03    0.6148872425E+04
       364    0.5430000000E+03    0.5431612947E+03    0.6558797254E+04
       365    0.5430000000E+03    0.5511095229E+03    0.6755233411E+04
       366    0.4710000000E+03    0.4862223194E+03    0.5151581297E+04
       367    0.4760000000E+03    0.4825459353E+03    0.5060721454E+04
       368    0.4820000000E+03    0.4729173815E+03    0.4822756959E+04
       369    0.4770000000E+03    0.4747422395E+03    0.4867857337E+04
       370    0.4910000000E+03    0.4878731693E+03    0.5192381159E+04
       371    0.4790000000E+03    0.4941655166E+03    0.5347893117E+04
       372    0.7810000000E+03    0.7184157072E+03    0.1089011520E+05
       373    0.6980000000E+03    0.7110717503E+03    0.1070861328E+05
       374    0.9060000000E+03    0.7306043492E+03    0.1119135089E+05
       375    0.7400000000E+03    0.6440913241E+03    0.9053228300E+04
       376    0.6780000000E+03    0.6379861069E+03    0.8902341162E+04
       377    0.7700000000E+03    0.6542240504E+03    0.9303653147E+04
       378    0.7940000000E+03    0.8927268505E+03    0.1519812076E+05
       379    0.8550000000E+03    0.9053699030E+03    0.1551058696E+05
       380    0.7680000000E+03    0.8875364843E+03    0.1506984367E+05
       381    0.7450000000E+03    0.7914412057E+03    0.1269490087E+05
       382    0.7070000000E+03    0.8020018731E+03    0.1295590205E+05
       383    0.7180000000E+03    0.7871057233E+03    0.1258775177E+05
       384    0.8740000000E+03    0.7856212097E+03    0.1255106282E+05
       385    0.8290000000E+03    0.7721810351E+03    0.1221889618E+05
       386    0.7000000000E+03    0.7785144265E+03    0.1237542252E+05
       387    0.8060000000E+03    0.7079266694E+03    0.1063088431E+05
       388    0.7200000000E+03    0.6898680061E+03    0.1018457422E+05
       389    0.6880000000E+03    0.6930263205E+03    0.1026263025E+05
       390    0.1034000000E+04    0.9968113063E+03    0.1777051175E+05
       391    0.1139000000E+04    0.1056129886E+04    0.1923653833E+05
       392    0.1002000000E+04    0.8341587594E+03    0.1375064209E+05
       393    0.1056000000E+04    0.9968113063E+03    0.1777051175E+05
       394    0.1124000000E+04    0.1056129886E+04    0.1923653833E+05
       395    0.1082000000E+04    0.8341587594E+03    0.1375064209E+05
       396    0.1054000000E+04    0.9968113063E+03    0.1777051175E+05
       397    0.1190000000E+04    0.1056129886E+04    0.1923653833E+05
       398    0.9350000000E+03    0.8341587594E+03    0.1375064209E+05
       399    0.1037000000E+04    0.9594589419E+03    0.1684736828E+05
       400    0.1110000000E+04    0.1015696037E+04    0.1823723764E+05
       401    0.1035000000E+04    0.8052558780E+03    0.1303632302E+05
       402    0.9270000000E+03    0.9371047542E+03    0.1629489663E+05
       403    0.9760000000E+03    0.1067499702E+04    0.1951753719E+05
       404    0.9860000000E+03    0.8992079667E+03    0.1535829804E+05
       405    0.9560000000E+03    0.9371047542E+03    0.1629489663E+05
       406    0.9460000000E+03    0.1067499702E+04    0.1951753719E+05
       407    0.1089000000E+04    0.8992079667E+03    0.1535829804E+05
       408    0.9600000000E+03    0.9371047542E+03    0.1629489663E+05
       409    0.1033000000E+04    0.1067499702E+04    0.1951753719E+05
       410    0.1080000000E+04    0.8992079667E+03    0.1535829804E+05
       411    0.9240000000E+03    0.9028540292E+03    0.1544840850E+05
       412    0.1009000000E+04    0.1026475213E+04    0.1850363916E+05
       413    0.1053000000E+04    0.8669259059E+03    0.1456046438E+05
       414    0.8540000000E+03    0.1074263862E+04    0.1968470975E+05
       415    0.1086000000E+04    0.1156664898E+04    0.2172120674E+05
       416    0.8890000000E+03    0.9904800513E+03    0.1761403821E+05
       417    0.8840000000E+03    0.1074263862E+04    0.1968470975E+05
       418    0.1057000000E+04    0.1156664898E+04    0.2172120674E+05
       419    0.9000000000E+03    0.9904800513E+03    0.1761403821E+05
       420    0.8760000000E+03    0.1074263862E+04    0.1968470975E+05
       421    0.1068000000E+04    0.1156664898E+04    0.2172120674E+05
       422    0.8380000000E+03    0.9904800513E+03    0.1761403821E+05
