     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
        82    0.5340000000E+03    0.5265192130E+03    0.9256500000E+04   -0.6997971602E+01
        83    0.4890000000E+03    0.5233852955E+03    0.8992500000E+04   -0.6608113760E+01
        84    0.5000000000E+03    0.5522620561E+03    0.9669000000E+04   -0.6025369979E+01
        85    0.4950000000E+03    0.4875916671E+03    0.9223500000E+04   -0.9873248833E+01
        86    0.5220000000E+03    0.5275919756E+03    0.9685500000E+04   -0.7936507937E+01
        87    0.5310000000E+03    0.5355810352E+03    0.9174000000E+04   -0.6114239743E+01
        88    0.5330000000E+03    0.5532085070E+03    0.9768000000E+04   -0.6188925081E+01
        89    0.4920000000E+03    0.5342578625E+03    0.9619500000E+04   -0.7273802484E+01
        90    0.5050000000E+03    0.4920276324E+03    0.8926500000E+04   -0.8830548926E+01
        91    0.5410000000E+03    0.5300841812E+03    0.9240000000E+04   -0.6688241640E+01
        92    0.4680000000E+03    0.4593132441E+03    0.7587000000E+04   -0.8128219805E+01
        93    0.4590000000E+03    0.4737859011E+03    0.7573500000E+04   -0.6997971602E+01
        94    0.4440000000E+03    0.4721559640E+03    0.7357500000E+04   -0.6608113760E+01
        95    0.4580000000E+03    0.4971787749E+03    0.7911000000E+04   -0.6025369979E+01
        96    0.4450000000E+03    0.4350463527E+03    0.7546500000E+04   -0.9873248833E+01
        97    0.4640000000E+03    0.4724146956E+03    0.7924500000E+04   -0.7936507937E+01
        98    0.4660000000E+03    0.4833177172E+03    0.7506000000E+04   -0.6114239743E+01
        99    0.4860000000E+03    0.4975612331E+03    0.7992000000E+04   -0.6188925081E+01
       100    0.4610000000E+03    0.4794565775E+03    0.7870500000E+04   -0.7273802484E+01
       101    0.4640000000E+03    0.4411742959E+03    0.7303500000E+04   -0.8830548926E+01
       102    0.4750000000E+03    0.4774448680E+03    0.7560000000E+04   -0.6688241640E+01
       103    0.4190000000E+03    0.4064859334E+03    0.5901000000E+04   -0.8128219805E+01
       104    0.4180000000E+03    0.4210525891E+03    0.5890500000E+04   -0.6997971602E+01
       105    0.4020000000E+03    0.4209266324E+03    0.5722500000E+04   -0.6608113760E+01
       106    0.3980000000E+03    0.4420954936E+03    0.6153000000E+04   -0.6025369979E+01
       107    0.4110000000E+03    0.3825010383E+03    0.5869500000E+04   -0.9873248833E+01
       108    0.4280000000E+03    0.4172374155E+03    0.6163500000E+04   -0.7936507937E+01
       109    0.4150000000E+03    0.4310543991E+03    0.5838000000E+04   -0.6114239743E+01
       110    0.4250000000E+03    0.4419139592E+03    0.6216000000E+04   -0.6188925081E+01
       111    0.4120000000E+03    0.4246552926E+03    0.6121500000E+04   -0.7273802484E+01
       112    0.4100000000E+03    0.3903209595E+03    0.5680500000E+04   -0.8830548926E+01
       113    0.4150000000E+03    0.4248055549E+03    0.5880000000E+04   -0.6688241640E+01
       114    0.5820000000E+03    0.5706053553E+03    0.8505600000E+04   -0.1867572156E+01
       115    0.5240000000E+03    0.5558817754E+03    0.8217600000E+04   -0.2300052274E+01
       116    0.5830000000E+03    0.5536694529E+03    0.7872000000E+04   -0.1646264247E+01
       117    0.5690000000E+03    0.5605170581E+03    0.8332800000E+04   -0.2222222222E+01
       118    0.5360000000E+03    0.5354015404E+03    0.7584000000E+04   -0.2347680268E+01
       119    0.5770000000E+03    0.5600815740E+03    0.8198400000E+04   -0.1935733643E+01
       120    0.5650000000E+03    0.5457965857E+03    0.8140800000E+04   -0.2882703777E+01
       121    0.5620000000E+03    0.5527999114E+03    0.7891200000E+04   -0.1757890531E+01
       122    0.5220000000E+03    0.5289638987E+03    0.7176600000E+04   -0.1867572156E+01
       123    0.5040000000E+03    0.5156503003E+03    0.6933600000E+04   -0.2300052274E+01
       124    0.5160000000E+03    0.5151299558E+03    0.6642000000E+04   -0.1646264247E+01
       125    0.5170000000E+03    0.5197215904E+03    0.7030800000E+04   -0.2222222222E+01
       126    0.5110000000E+03    0.4982720249E+03    0.6399000000E+04   -0.2347680268E+01
       127    0.5180000000E+03    0.5199440977E+03    0.6917400000E+04   -0.1935733643E+01
       128    0.5240000000E+03    0.5059411057E+03    0.6868800000E+04   -0.2882703777E+01
       129    0.5030000000E+03    0.5141664155E+03    0.6658200000E+04   -0.1757890531E+01
       130    0.4830000000E+03    0.4873224420E+03    0.5847600000E+04   -0.1867572156E+01
       131    0.4570000000E+03    0.4754188252E+03    0.5649600000E+04   -0.2300052274E+01
       132    0.4820000000E+03    0.4765904586E+03    0.5412000000E+04   -0.1646264247E+01
       133    0.4700000000E+03    0.4789261227E+03    0.5728800000E+04   -0.2222222222E+01
       134    0.4590000000E+03    0.4611425093E+03    0.5214000000E+04   -0.2347680268E+01
       135    0.4900000000E+03    0.4798066215E+03    0.5636400000E+04   -0.1935733643E+01
       136    0.4850000000E+03    0.4660856258E+03    0.5596800000E+04   -0.2882703777E+01
       137    0.4830000000E+03    0.4755329195E+03    0.5425200000E+04   -0.1757890531E+01
       138    0.5870000000E+03    0.5698101495E+03    0.8471809680E+04   -0.1847575058E+01
       139    0.5710000000E+03    0.5597258980E+03    0.8075212721E+04   -0.1669847328E+01
       140    0.5780000000E+03    0.5581444623E+03    0.8352132104E+04   -0.2448210923E+01
       141    0.5260000000E+03    0.5568073590E+03    0.8606998132E+04   -0.3155603917E+01
       142    0.5350000000E+03    0.5543295355E+03    0.7988006454E+04   -0.1871980676E+01
       143    0.5720000000E+03    0.5706790566E+03    0.8476742635E+04   -0.1793372320E+01
       144    0.5620000000E+03    0.5659822522E+03    0.8719655176E+04   -0.2727272727E+01
       145    0.5630000000E+03    0.5596171564E+03    0.8520856365E+04   -0.2737603306E+01
       146    0.5830000000E+03    0.5622559066E+03    0.8261100692E+04   -0.1919819311E+01
       147    0.5850000000E+03    0.5471789822E+03    0.7769461800E+04   -0.1894964808E+01
       148    0.5920000000E+03    0.5591243689E+03    0.8291558410E+04   -0.2229845626E+01
       149    0.5730000000E+03    0.5713267275E+03    0.8539403906E+04   -0.1893203883E+01
       150    0.5360000000E+03    0.5767370488E+03    0.8832312219E+04   -0.2179062056E+01
       151    0.5570000000E+03    0.5602411623E+03    0.7953587279E+04   -0.1341589267E+01
       152    0.5520000000E+03    0.5283341224E+03    0.7148089417E+04   -0.1847575058E+01
       153    0.5190000000E+03    0.5201915182E+03    0.6813460733E+04   -0.1669847328E+01
       154    0.5240000000E+03    0.5172543491E+03    0.7047111463E+04   -0.2448210923E+01
       155    0.5080000000E+03    0.5146694804E+03    0.7262154674E+04   -0.3155603917E+01
       156    0.4900000000E+03    0.5152220975E+03    0.6739880446E+04   -0.1871980676E+01
       157    0.5500000000E+03    0.5291788789E+03    0.7152251598E+04   -0.1793372320E+01
       158    0.5150000000E+03    0.5232928308E+03    0.7357209055E+04   -0.2727272727E+01
       159    0.5300000000E+03    0.5179010081E+03    0.7189472558E+04   -0.2737603306E+01
       160    0.5460000000E+03    0.5218114622E+03    0.6970303709E+04   -0.1919819311E+01
       161    0.5350000000E+03    0.5091414885E+03    0.6555483394E+04   -0.1894964808E+01
       162    0.5500000000E+03    0.5185308105E+03    0.6996002409E+04   -0.2229845626E+01
       163    0.5420000000E+03    0.5295197747E+03    0.7205122046E+04   -0.1893203883E+01
       164    0.5920000000E+03    0.5334960845E+03    0.7452263435E+04   -0.2179062056E+01
       165    0.5240000000E+03    0.5213022326E+03    0.6710839267E+04   -0.1341589267E+01
       166    0.4970000000E+03    0.4868580954E+03    0.5824369155E+04   -0.1847575058E+01
       167    0.4910000000E+03    0.4806571385E+03    0.5551708745E+04   -0.1669847328E+01
       168    0.4630000000E+03    0.4763642359E+03    0.5742090822E+04   -0.2448210923E+01
       169    0.4640000000E+03    0.4725316019E+03    0.5917311216E+04   -0.3155603917E+01
       170    0.4590000000E+03    0.4761146595E+03    0.5491754437E+04   -0.1871980676E+01
       171    0.4890000000E+03    0.4876787013E+03    0.5827760562E+04   -0.1793372320E+01
       172    0.4770000000E+03    0.4806034093E+03    0.5994762933E+04   -0.2727272727E+01
       173    0.4690000000E+03    0.4761848598E+03    0.5858088751E+04   -0.2737603306E+01
       174    0.4960000000E+03    0.4813670178E+03    0.5679506726E+04   -0.1919819311E+01
       175    0.4670000000E+03    0.4711039947E+03    0.5341504987E+04   -0.1894964808E+01
       176    0.5110000000E+03    0.4779372521E+03    0.5700446407E+04   -0.2229845626E+01
       177    0.4900000000E+03    0.4877128219E+03    0.5870840185E+04   -0.1893203883E+01
       178    0.5230000000E+03    0.4902551201E+03    0.6072214651E+04   -0.2179062056E+01
       179    0.4760000000E+03    0.4823633030E+03    0.5468091254E+04   -0.1341589267E+01
       180    0.6100000000E+03    0.6093442764E+03    0.9966646507E+04   -0.2401746725E+01
       181    0.5810000000E+03    0.5733690115E+03    0.9057625552E+04   -0.2970297030E+01
       182    0.6250000000E+03    0.6332793576E+03    0.1057470557E+05   -0.2031250000E+01
       183    0.5620000000E+03    0.5835086645E+03    0.9216930524E+04   -0.2579666161E+01
       184    0.6350000000E+03    0.6033651967E+03    0.9976172843E+04   -0.2878074307E+01
       185    0.5660000000E+03    0.5998019300E+03    0.9665974342E+04   -0.2410958904E+01
       186    0.6380000000E+03    0.6020226976E+03    0.9472777648E+04   -0.1783132530E+01
       187    0.6060000000E+03    0.5807987407E+03    0.8961990618E+04   -0.2179176755E+01
       188    0.5820000000E+03    0.6139660739E+03    0.9748254030E+04   -0.1531833413E+01
       189    0.6340000000E+03    0.6088467437E+03    0.9740361146E+04   -0.1901511458E+01
       190    0.5850000000E+03    0.6005310229E+03    0.9490024762E+04   -0.1937321937E+01
       191    0.6030000000E+03    0.5897971563E+03    0.9539427949E+04   -0.2869238006E+01
       192    0.6250000000E+03    0.5804729188E+03    0.9194172671E+04   -0.2755905512E+01
       193    0.6310000000E+03    0.6080091498E+03    0.9838253403E+04   -0.2197802198E+01
       194    0.6250000000E+03    0.6350529213E+03    0.1070635168E+05   -0.2209660843E+01
       195    0.5510000000E+03    0.5605498729E+03    0.8409357990E+04   -0.2401746725E+01
       196    0.5390000000E+03    0.5290249650E+03    0.7642371559E+04   -0.2970297030E+01
       197    0.5640000000E+03    0.5815080371E+03    0.8922407822E+04   -0.2031250000E+01
       198    0.5500000000E+03    0.5383846976E+03    0.7776785130E+04   -0.2579666161E+01
       199    0.5900000000E+03    0.5545241544E+03    0.8417395837E+04   -0.2878074307E+01
       200    0.5270000000E+03    0.5524795480E+03    0.8155665851E+04   -0.2410958904E+01
       201    0.5570000000E+03    0.5556461622E+03    0.7992656141E+04   -0.1783132530E+01
       202    0.5510000000E+03    0.5369229008E+03    0.7561679584E+04   -0.2179176755E+01
       203    0.5830000000E+03    0.5662408696E+03    0.8225089338E+04   -0.1531833413E+01
       204    0.5700000000E+03    0.5611601812E+03    0.8218429717E+04   -0.1901511458E+01
       205    0.5430000000E+03    0.5540700496E+03    0.8007208393E+04   -0.1937321937E+01
       206    0.5430000000E+03    0.5430943164E+03    0.8048892332E+04   -0.2869238006E+01
       207    0.5630000000E+03    0.5354603691E+03    0.7757583191E+04   -0.2755905512E+01
       208    0.5770000000E+03    0.5598433293E+03    0.8301026309E+04   -0.2197802198E+01
       209    0.5780000000E+03    0.5826370917E+03    0.9033484226E+04   -0.2209660843E+01
       210    0.4900000000E+03    0.5117554694E+03    0.6852069473E+04   -0.2401746725E+01
       211    0.4960000000E+03    0.4846809185E+03    0.6227117567E+04   -0.2970297030E+01
       212    0.5110000000E+03    0.5297367166E+03    0.7270110077E+04   -0.2031250000E+01
       213    0.4940000000E+03    0.4932607307E+03    0.6336639735E+04   -0.2579666161E+01
       214    0.5170000000E+03    0.5056831121E+03    0.6858618830E+04   -0.2878074307E+01
       215    0.4800000000E+03    0.5051571661E+03    0.6645357360E+04   -0.2410958904E+01
       216    0.5020000000E+03    0.5092696267E+03    0.6512534633E+04   -0.1783132530E+01
       217    0.5040000000E+03    0.4930470609E+03    0.6161368550E+04   -0.2179176755E+01
       218    0.5050000000E+03    0.5185156653E+03    0.6701924646E+04   -0.1531833413E+01
       219    0.5020000000E+03    0.5134736186E+03    0.6696498288E+04   -0.1901511458E+01
       220    0.4960000000E+03    0.5076090762E+03    0.6524392024E+04   -0.1937321937E+01
       221    0.5010000000E+03    0.4963914764E+03    0.6558356715E+04   -0.2869238006E+01
       222    0.5170000000E+03    0.4904478194E+03    0.6320993711E+04   -0.2755905512E+01
       223    0.5230000000E+03    0.5116775089E+03    0.6763799215E+04   -0.2197802198E+01
       224    0.5160000000E+03    0.5302212622E+03    0.7360616777E+04   -0.2209660843E+01
       225    0.4860000000E+03    0.4603972234E+03    0.7833600000E+04   -0.8632254302E+01
       226    0.4270000000E+03    0.4688409514E+03    0.7430400000E+04   -0.7032967033E+01
       227    0.5100000000E+03    0.4787230123E+03    0.7968000000E+04   -0.7561267185E+01
       228    0.4510000000E+03    0.4655211666E+03    0.8044800000E+04   -0.8745583039E+01
       229    0.4250000000E+03    0.4793627536E+03    0.8025600000E+04   -0.7649667406E+01
       230    0.4320000000E+03    0.4495900819E+03    0.7584000000E+04   -0.8858858859E+01
       231    0.4820000000E+03    0.4729259817E+03    0.7910400000E+04   -0.7864190366E+01
       232    0.4350000000E+03    0.4220457239E+03    0.6609600000E+04   -0.8632254302E+01
       233    0.4060000000E+03    0.4324634260E+03    0.6269400000E+04   -0.7032967033E+01
       234    0.4700000000E+03    0.4397135213E+03    0.6723000000E+04   -0.7561267185E+01
       235    0.4380000000E+03    0.4261356805E+03    0.6787800000E+04   -0.8745583039E+01
       236    0.4040000000E+03    0.4400712663E+03    0.6771600000E+04   -0.7649667406E+01
       237    0.4060000000E+03    0.4124605664E+03    0.6399000000E+04   -0.8858858859E+01
       238    0.4430000000E+03    0.4341984870E+03    0.6674400000E+04   -0.7864190366E+01
       239    0.3970000000E+03    0.3836942243E+03    0.5385600000E+04   -0.8632254302E+01
       240    0.3850000000E+03    0.3960859007E+03    0.5108400000E+04   -0.7032967033E+01
       241    0.4250000000E+03    0.4007040303E+03    0.5478000000E+04   -0.7561267185E+01
       242    0.3960000000E+03    0.3867501944E+03    0.5530800000E+04   -0.8745583039E+01
       243    0.3800000000E+03    0.4007797790E+03    0.5517600000E+04   -0.7649667406E+01
       244    0.3630000000E+03    0.3753310508E+03    0.5214000000E+04   -0.8858858859E+01
       245    0.3980000000E+03    0.3954709923E+03    0.5438400000E+04   -0.7864190366E+01
       246    0.5050000000E+03    0.4789530445E+03    0.8236800000E+04   -0.8182877111E+01
       247    0.5360000000E+03    0.5244994577E+03    0.8448000000E+04   -0.5229040622E+01
       248    0.4840000000E+03    0.4704525413E+03    0.8352000000E+04   -0.9101760668E+01
       249    0.4950000000E+03    0.4918084891E+03    0.8486400000E+04   -0.7800851970E+01
       250    0.5510000000E+03    0.4729640931E+03    0.8428800000E+04   -0.9093779602E+01
       251    0.4770000000E+03    0.5272842597E+03    0.8774400000E+04   -0.5793742758E+01
       252    0.5300000000E+03    0.5158294979E+03    0.8160000000E+04   -0.5202185792E+01
       253    0.5160000000E+03    0.4755816540E+03    0.7987200000E+04   -0.7845273767E+01
       254    0.4450000000E+03    0.4638995475E+03    0.8006400000E+04   -0.8777332923E+01
       255    0.5510000000E+03    0.5312438052E+03    0.8985600000E+04   -0.5995423341E+01
       256    0.5100000000E+03    0.5034385779E+03    0.8582400000E+04   -0.7146624473E+01
       257    0.4430000000E+03    0.4723056548E+03    0.8217600000E+04   -0.8641618497E+01
       258    0.4490000000E+03    0.4386275707E+03    0.6949800000E+04   -0.8182877111E+01
       259    0.5020000000E+03    0.4831399974E+03    0.7128000000E+04   -0.5229040622E+01
       260    0.4510000000E+03    0.4295630748E+03    0.7047000000E+04   -0.9101760668E+01
       261    0.4590000000E+03    0.4502610312E+03    0.7160400000E+04   -0.7800851970E+01
       262    0.4970000000E+03    0.4316986315E+03    0.7111800000E+04   -0.9093779602E+01
       263    0.4510000000E+03    0.4843268202E+03    0.7403400000E+04   -0.5793742758E+01
       264    0.4970000000E+03    0.4758800191E+03    0.6885000000E+04   -0.5202185792E+01
       265    0.4610000000E+03    0.4364781642E+03    0.6739200000E+04   -0.7845273767E+01
       266    0.3990000000E+03    0.4247020589E+03    0.6755400000E+04   -0.8777332923E+01
       267    0.5020000000E+03    0.4872523792E+03    0.7581600000E+04   -0.5995423341E+01
       268    0.4900000000E+03    0.4614211262E+03    0.7241400000E+04   -0.7146624473E+01
       269    0.4240000000E+03    0.4320741798E+03    0.6933600000E+04   -0.8641618497E+01
       270    0.4110000000E+03    0.3983020968E+03    0.5662800000E+04   -0.8182877111E+01
       271    0.4480000000E+03    0.4417805370E+03    0.5808000000E+04   -0.5229040622E+01
       272    0.4040000000E+03    0.3886736083E+03    0.5742000000E+04   -0.9101760668E+01
       273    0.4110000000E+03    0.4087135733E+03    0.5834400000E+04   -0.7800851970E+01
       274    0.4380000000E+03    0.3904331700E+03    0.5794800000E+04   -0.9093779602E+01
       275    0.4100000000E+03    0.4413693807E+03    0.6032400000E+04   -0.5793742758E+01
       276    0.4500000000E+03    0.4359305404E+03    0.5610000000E+04   -0.5202185792E+01
       277    0.4100000000E+03    0.3973746744E+03    0.5491200000E+04   -0.7845273767E+01
       278    0.3830000000E+03    0.3855045704E+03    0.5504400000E+04   -0.8777332923E+01
       279    0.4600000000E+03    0.4432609532E+03    0.6177600000E+04   -0.5995423341E+01
       280    0.4420000000E+03    0.4194036744E+03    0.5900400000E+04   -0.7146624473E+01
       281    0.3990000000E+03    0.3918427047E+03    0.5649600000E+04   -0.8641618497E+01
       282    0.5630000000E+03    0.5384628247E+03    0.6846000000E+04   -0.3608232543E+00
       283    0.5300000000E+03    0.5416378894E+03    0.6930000000E+04   -0.3196141386E+00
       284    0.5700000000E+03    0.5374336925E+03    0.6804000000E+04   -0.3390576838E+00
       285    0.5780000000E+03    0.5564855174E+03    0.7413000000E+04   -0.3413284133E+00
       286    0.5370000000E+03    0.5389115720E+03    0.6846000000E+04   -0.3267733341E+00
       287    0.5690000000E+03    0.5450427389E+03    0.7056000000E+04   -0.3608232543E+00
       288    0.5760000000E+03    0.5141938103E+03    0.6069000000E+04   -0.3550058690E+00
       289    0.5490000000E+03    0.5541137978E+03    0.7329000000E+04   -0.3215815291E+00
       290    0.5220000000E+03    0.5268564308E+03    0.6468000000E+04   -0.3428059718E+00
       291    0.5700000000E+03    0.5406560149E+03    0.6909000000E+04   -0.3441896485E+00
       292    0.5100000000E+03    0.5078192246E+03    0.5868000000E+04   -0.3608232543E+00
       293    0.5100000000E+03    0.5106182941E+03    0.5940000000E+04   -0.3196141386E+00
       294    0.5170000000E+03    0.5069780899E+03    0.5832000000E+04   -0.3390576838E+00
       295    0.5400000000E+03    0.5233039503E+03    0.6354000000E+04   -0.3413284133E+00
       296    0.5180000000E+03    0.5082679718E+03    0.5868000000E+04   -0.3267733341E+00
       297    0.5230000000E+03    0.5134591510E+03    0.6048000000E+04   -0.3608232543E+00
       298    0.5370000000E+03    0.4870281648E+03    0.5202000000E+04   -0.3550058690E+00
       299    0.5360000000E+03    0.5213082259E+03    0.6282000000E+04   -0.3215815291E+00
       300    0.5030000000E+03    0.4979048086E+03    0.5544000000E+04   -0.3428059718E+00
       301    0.5400000000E+03    0.5097304184E+03    0.5922000000E+04   -0.3441896485E+00
       302    0.4900000000E+03    0.4771756244E+03    0.4890000000E+04   -0.3608232543E+00
       303    0.4770000000E+03    0.4795986989E+03    0.4950000000E+04   -0.3196141386E+00
       304    0.4830000000E+03    0.4765224873E+03    0.4860000000E+04   -0.3390576838E+00
       305    0.5030000000E+03    0.4901223833E+03    0.5295000000E+04   -0.3413284133E+00
       306    0.4710000000E+03    0.4776243716E+03    0.4890000000E+04   -0.3267733341E+00
       307    0.4760000000E+03    0.4818755631E+03    0.5040000000E+04   -0.3608232543E+00
       308    0.5020000000E+03    0.4598625192E+03    0.4335000000E+04   -0.3550058690E+00
       309    0.4960000000E+03    0.4885026539E+03    0.5235000000E+04   -0.3215815291E+00
       310    0.4710000000E+03    0.4689531863E+03    0.4620000000E+04   -0.3428059718E+00
       311    0.4970000000E+03    0.4788048219E+03    0.4935000000E+04   -0.3441896485E+00
       312    0.5910000000E+03    0.5868650380E+03    0.8374296012E+04   -0.3216529176E+00
       313    0.5900000000E+03    0.5913074701E+03    0.8540948669E+04   -0.3807831440E+00
       314    0.6060000000E+03    0.6072254787E+03    0.9046971703E+04   -0.3760159662E+00
       315    0.5840000000E+03    0.5951337742E+03    0.8662207853E+04   -0.3787420928E+00
       316    0.6040000000E+03    0.5962522000E+03    0.8694157149E+04   -0.3698370099E+00
