     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
        30    0.4250000000E+03    0.4045698774E+03    0.3732603834E+04    0.3000151011E-01
        31    0.3950000000E+03    0.3870153530E+03    0.3328637077E+04    0.6126241708E-01
        32    0.3930000000E+03    0.4223364057E+03    0.4261148936E+04    0.2675810361E-01
        33    0.3750000000E+03    0.3913021255E+03    0.3551863642E+04    0.8318104573E-01
        34    0.3890000000E+03    0.4021235908E+03    0.3754827279E+04    0.5298371207E-01
        35    0.3580000000E+03    0.3748506143E+03    0.3443507241E+04    0.1765808500E+00
        36    0.3440000000E+03    0.3718114355E+03    0.2725620048E+04    0.2828713811E-01
        37    0.3690000000E+03    0.3915060267E+03    0.3326680443E+04    0.2828713811E-01
        38    0.3250000000E+03    0.3764069938E+03    0.2869379367E+04    0.2911911276E-01
        39    0.3380000000E+03    0.3682919549E+03    0.3363721852E+04    0.2051369659E+00
        40    0.3620000000E+03    0.3689493141E+03    0.2645497756E+04    0.3000151011E-01
        41    0.3610000000E+03    0.3822106577E+03    0.3550595289E+04    0.1486996632E+00
        42    0.3850000000E+03    0.3814936458E+03    0.3028338959E+04    0.3000151011E-01
        43    0.3480000000E+03    0.3664365819E+03    0.2700592346E+04    0.6126241708E-01
        44    0.3680000000E+03    0.3959925279E+03    0.3457158570E+04    0.2675810361E-01
        45    0.3410000000E+03    0.3693432916E+03    0.2881700691E+04    0.8318104573E-01
        46    0.3650000000E+03    0.3789099664E+03    0.3046369302E+04    0.5298371207E-01
        47    0.3250000000E+03    0.3535616766E+03    0.2793788894E+04    0.1765808500E+00
        48    0.5130000000E+03    0.4694275705E+03    0.5769174107E+04    0.4356438548E-01
        49    0.4480000000E+03    0.4707330826E+03    0.5718116791E+04    0.2200110742E-01
        50    0.4650000000E+03    0.4284526951E+03    0.5332033447E+04    0.2365121165E+00
        51    0.4460000000E+03    0.4401422536E+03    0.4970694348E+04    0.6616674092E-01
        52    0.4370000000E+03    0.4345292072E+03    0.4619833290E+04    0.2357261509E-01
        53    0.5020000000E+03    0.4769536476E+03    0.5987385003E+04    0.4084161139E-01
        54    0.4650000000E+03    0.4332879554E+03    0.5506434238E+04    0.2428774596E+00
        55    0.4750000000E+03    0.4572887390E+03    0.5312121841E+04    0.2302441474E-01
        56    0.5040000000E+03    0.4811559668E+03    0.6112122190E+04    0.4000810911E-01
        57    0.4860000000E+03    0.4264894773E+03    0.5272117888E+04    0.2365121165E+00
        58    0.4520000000E+03    0.4564353764E+03    0.5288388965E+04    0.2357261509E-01
        59    0.4590000000E+03    0.4373877191E+03    0.4791347987E+04    0.4356438548E-01
        60    0.4150000000E+03    0.4389767846E+03    0.4748944454E+04    0.2200110742E-01
        61    0.4370000000E+03    0.3988405607E+03    0.4428298965E+04    0.2365121165E+00
        62    0.4150000000E+03    0.4125368624E+03    0.4128203781E+04    0.6616674092E-01
        63    0.4010000000E+03    0.4088723680E+03    0.3836810698E+04    0.2357261509E-01
        64    0.4630000000E+03    0.4437019338E+03    0.4972573985E+04    0.4084161139E-01
