     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
        44    0.3680000000E+03    0.4006396485E+03    0.1339983942E+03   -0.1657087122E+01
        45    0.3410000000E+03    0.3713073349E+03    0.1180763295E+03   -0.1855840858E+01
        46    0.3650000000E+03    0.3835879554E+03    0.1180763295E+03   -0.1680593078E+01
        47    0.3250000000E+03    0.3516625331E+03    0.1252061399E+03   -0.2234614479E+01
        48    0.5130000000E+03    0.4874907938E+03    0.1919436458E+03   -0.1217712821E+01
        49    0.4480000000E+03    0.4868225637E+03    0.1902449403E+03   -0.1203795646E+01
        50    0.4650000000E+03    0.4613448507E+03    0.1773997318E+03   -0.1390023480E+01
        51    0.4460000000E+03    0.4609089755E+03    0.1691363639E+03   -0.1282156213E+01
        52    0.4370000000E+03    0.4515095389E+03    0.1646833228E+03   -0.1354808271E+01
        53    0.5020000000E+03    0.4919669494E+03    0.1867534164E+03   -0.1082178509E+01
        54    0.4650000000E+03    0.4660853653E+03    0.1754063076E+03   -0.1294853050E+01
        55    0.4750000000E+03    0.4748061437E+03    0.1849575992E+03   -0.1302274091E+01
        56    0.5040000000E+03    0.4948856576E+03    0.1867534164E+03   -0.1040527753E+01
        57    0.4860000000E+03    0.4594162256E+03    0.1754063076E+03   -0.1390023480E+01
        58    0.4520000000E+03    0.4745668676E+03    0.1885153451E+03   -0.1354808271E+01
        59    0.4590000000E+03    0.4524522567E+03    0.1557278635E+03   -0.1217712821E+01
        60    0.4150000000E+03    0.4520941186E+03    0.1543496686E+03   -0.1203795646E+01
        61    0.4370000000E+03    0.4289612465E+03    0.1439280843E+03   -0.1390023480E+01
        62    0.4150000000E+03    0.4300338156E+03    0.1372238424E+03   -0.1282156213E+01
        63    0.4010000000E+03    0.4214472638E+03    0.1336109978E+03   -0.1354808271E+01
        64    0.4630000000E+03    0.4578758678E+03    0.1515169227E+03   -0.1082178509E+01
        65    0.4420000000E+03    0.4340656527E+03    0.1423107779E+03   -0.1294853050E+01
        66    0.4380000000E+03    0.4410428813E+03    0.1500599390E+03   -0.1302274091E+01
        67    0.4680000000E+03    0.4607945760E+03    0.1515169227E+03   -0.1040527753E+01
        68    0.4520000000E+03    0.4273965129E+03    0.1423107779E+03   -0.1390023480E+01
        69    0.4220000000E+03    0.4401541531E+03    0.1529464121E+03   -0.1354808271E+01
        70    0.4130000000E+03    0.4174137198E+03    0.1195120813E+03   -0.1217712821E+01
        71    0.3950000000E+03    0.4173656733E+03    0.1184543968E+03   -0.1203795646E+01
        72    0.3980000000E+03    0.3965776422E+03    0.1104564368E+03   -0.1390023480E+01
        73    0.3780000000E+03    0.3991586558E+03    0.1053113209E+03   -0.1282156213E+01
        74    0.3720000000E+03    0.3913849886E+03    0.1025386727E+03   -0.1354808271E+01
        75    0.4150000000E+03    0.4237847863E+03    0.1162804291E+03   -0.1082178509E+01
        76    0.3960000000E+03    0.4020459399E+03    0.1092152481E+03   -0.1294853050E+01
        77    0.3880000000E+03    0.4072796189E+03    0.1151622788E+03   -0.1302274091E+01
        78    0.4150000000E+03    0.4267034945E+03    0.1162804291E+03   -0.1040527753E+01
        79    0.3980000000E+03    0.3953768001E+03    0.1092152481E+03   -0.1390023480E+01
        80    0.3820000000E+03    0.4057414385E+03    0.1173774790E+03   -0.1354808271E+01
        81    0.5230000000E+03    0.4922386391E+03    0.1675776428E+03   -0.8135531118E+00
        82    0.5340000000E+03    0.4989280419E+03    0.1774573329E+03   -0.8544964311E+00
        83    0.4890000000E+03    0.4847787406E+03    0.1693053691E+03   -0.9438615550E+00
        84    0.5000000000E+03    0.5039551831E+03    0.1790005176E+03   -0.8040635827E+00
        85    0.4950000000E+03    0.4686991073E+03    0.1456260878E+03   -0.8463967561E+00
        86    0.5220000000E+03    0.5015266785E+03    0.1726588189E+03   -0.7511630008E+00
        87    0.5310000000E+03    0.5023340103E+03    0.1834773735E+03   -0.8890074007E+00
        88    0.5330000000E+03    0.5086535695E+03    0.1805175434E+03   -0.7579609946E+00
        89    0.4920000000E+03    0.4983537216E+03    0.1726588189E+03   -0.7964419550E+00
        90    0.5050000000E+03    0.4827367510E+03    0.1658135366E+03   -0.9247916790E+00
        91    0.5410000000E+03    0.4949635330E+03    0.1758868316E+03   -0.8893880837E+00
        92    0.4680000000E+03    0.4591508239E+03    0.1333781238E+03   -0.8135531118E+00
        93    0.4590000000E+03    0.4638895048E+03    0.1412415506E+03   -0.8544964311E+00
        94    0.4440000000E+03    0.4513497899E+03    0.1347532530E+03   -0.9438615550E+00
        95    0.4580000000E+03    0.4686119479E+03    0.1424697997E+03   -0.8040635827E+00
        96    0.4450000000E+03    0.4399455755E+03    0.1159064781E+03   -0.8463967561E+00
        97    0.4640000000E+03    0.4674355970E+03    0.1374223253E+03   -0.7511630008E+00
        98    0.4660000000E+03    0.4661068303E+03    0.1460330116E+03   -0.8890074007E+00
        99    0.4860000000E+03    0.4730108011E+03    0.1436772284E+03   -0.7579609946E+00
       100    0.4610000000E+03    0.4642626401E+03    0.1374223253E+03   -0.7964419550E+00
       101    0.4640000000E+03    0.4499972545E+03    0.1319740393E+03   -0.9247916790E+00
       102    0.4750000000E+03    0.4602350879E+03    0.1399915599E+03   -0.8893880837E+00
       103    0.4190000000E+03    0.4260630087E+03    0.9917860491E+02   -0.8135531118E+00
       104    0.4180000000E+03    0.4288509678E+03    0.1050257684E+03   -0.8544964311E+00
       105    0.4020000000E+03    0.4179208392E+03    0.1002011368E+03   -0.9438615550E+00
       106    0.3980000000E+03    0.4332687126E+03    0.1059390818E+03   -0.8040635827E+00
       107    0.4110000000E+03    0.4111920437E+03    0.8618686832E+02   -0.8463967561E+00
       108    0.4280000000E+03    0.4333445154E+03    0.1021858316E+03   -0.7511630008E+00
       109    0.4150000000E+03    0.4298796503E+03    0.1085886496E+03   -0.8890074007E+00
       110    0.4250000000E+03    0.4373680327E+03    0.1068369135E+03   -0.7579609946E+00
       111    0.4120000000E+03    0.4301715585E+03    0.1021858316E+03   -0.7964419550E+00
       112    0.4100000000E+03    0.4172577580E+03    0.9813454206E+02   -0.9247916790E+00
       113    0.4150000000E+03    0.4255066427E+03    0.1040962881E+03   -0.8893880837E+00
       114    0.5820000000E+03    0.5883843440E+03    0.3046812041E+03   -0.1334433850E+01
       115    0.5240000000E+03    0.5760685190E+03    0.2946463492E+03   -0.1371638833E+01
       116    0.5830000000E+03    0.5736900268E+03    0.3083701969E+03   -0.1595057428E+01
       117    0.5690000000E+03    0.5786555552E+03    0.2985859378E+03   -0.1389112643E+01
       118    0.5360000000E+03    0.5573238682E+03    0.2946463492E+03   -0.1639130074E+01
       119    0.5770000000E+03    0.5881217631E+03    0.3083701969E+03   -0.1389112643E+01
       120    0.5650000000E+03    0.5712347836E+03    0.2922311065E+03   -0.1407271749E+01
       121    0.5620000000E+03    0.5769305685E+03    0.3083701969E+03   -0.1548814021E+01
       122    0.5220000000E+03    0.5347885058E+03    0.2492846216E+03   -0.1334433850E+01
       123    0.5040000000E+03    0.5242378912E+03    0.2410742857E+03   -0.1371638833E+01
       124    0.5160000000E+03    0.5194452655E+03    0.2523028884E+03   -0.1595057428E+01
       125    0.5170000000E+03    0.5261319226E+03    0.2442975855E+03   -0.1389112643E+01
       126    0.5110000000E+03    0.5054932404E+03    0.2410742857E+03   -0.1639130074E+01
       127    0.5180000000E+03    0.5338770018E+03    0.2523028884E+03   -0.1389112643E+01
       128    0.5240000000E+03    0.5198290162E+03    0.2390981781E+03   -0.1407271749E+01
       129    0.5030000000E+03    0.5226858071E+03    0.2523028884E+03   -0.1548814021E+01
       130    0.4830000000E+03    0.4811926675E+03    0.1938880390E+03   -0.1334433850E+01
       131    0.4570000000E+03    0.4724072634E+03    0.1875022222E+03   -0.1371638833E+01
       132    0.4820000000E+03    0.4652005040E+03    0.1962355798E+03   -0.1595057428E+01
       133    0.4700000000E+03    0.4736082900E+03    0.1900092332E+03   -0.1389112643E+01
       134    0.4590000000E+03    0.4536626126E+03    0.1875022222E+03   -0.1639130074E+01
       135    0.4900000000E+03    0.4796322404E+03    0.1962355798E+03   -0.1389112643E+01
       136    0.4850000000E+03    0.4684232488E+03    0.1859652496E+03   -0.1407271749E+01
       137    0.4830000000E+03    0.4684410457E+03    0.1962355798E+03   -0.1548814021E+01
       138    0.5870000000E+03    0.5959351059E+03    0.3009006499E+03   -0.1174486607E+01
       139    0.5710000000E+03    0.5951577767E+03    0.3024242234E+03   -0.1206614364E+01
       140    0.5780000000E+03    0.6000490787E+03    0.3001330428E+03   -0.1105181215E+01
       141    0.5260000000E+03    0.5891094638E+03    0.2938456758E+03   -0.1174486607E+01
       142    0.5350000000E+03    0.5738871533E+03    0.2970226320E+03   -0.1435575411E+01
       143    0.5720000000E+03    0.5942300351E+03    0.3016643604E+03   -0.1209362519E+01
       144    0.5620000000E+03    0.6015306186E+03    0.3016643604E+03   -0.1105181215E+01
       145    0.5630000000E+03    0.5898582162E+03    0.2954426945E+03   -0.1185850778E+01
       146    0.5830000000E+03    0.5984681161E+03    0.3009006499E+03   -0.1138339866E+01
       147    0.5850000000E+03    0.5868656013E+03    0.2970226320E+03   -0.1250369445E+01
       148    0.5920000000E+03    0.5928021059E+03    0.2962347699E+03   -0.1154776382E+01
       149    0.5730000000E+03    0.5885163381E+03    0.3001330428E+03   -0.1269756545E+01
       150    0.5360000000E+03    0.6028906294E+03    0.3031802871E+03   -0.1106702977E+01
       151    0.5570000000E+03    0.5791623616E+03    0.3031802871E+03   -0.1445311782E+01
       152    0.5520000000E+03    0.5430042971E+03    0.2461914408E+03   -0.1174486607E+01
       153    0.5190000000E+03    0.5419589592E+03    0.2474380010E+03   -0.1206614364E+01
       154    0.5240000000E+03    0.5472532981E+03    0.2455633987E+03   -0.1105181215E+01
       155    0.5080000000E+03    0.5374196808E+03    0.2404191893E+03   -0.1174486607E+01
       156    0.4900000000E+03    0.5216385186E+03    0.2430185171E+03   -0.1435575411E+01
       157    0.5500000000E+03    0.5411648835E+03    0.2468162949E+03   -0.1209362519E+01
       158    0.5150000000E+03    0.5484654671E+03    0.2468162949E+03   -0.1105181215E+01
       159    0.5300000000E+03    0.5378875050E+03    0.2417258410E+03   -0.1185850778E+01
       160    0.5460000000E+03    0.5455373073E+03    0.2461914408E+03   -0.1138339866E+01
       161    0.5350000000E+03    0.5346169666E+03    0.2430185171E+03   -0.1250369445E+01
       162    0.5500000000E+03    0.5406920623E+03    0.2423739026E+03   -0.1154776382E+01
       163    0.5420000000E+03    0.5357205575E+03    0.2455633987E+03   -0.1269756545E+01
       164    0.5920000000E+03    0.5495588144E+03    0.2480565986E+03   -0.1106702977E+01
       165    0.5240000000E+03    0.5258305466E+03    0.2480565986E+03   -0.1445311782E+01
       166    0.4970000000E+03    0.4900734882E+03    0.1914822317E+03   -0.1174486607E+01
       167    0.4910000000E+03    0.4887601418E+03    0.1924517786E+03   -0.1206614364E+01
       168    0.4630000000E+03    0.4944575173E+03    0.1909937545E+03   -0.1105181215E+01
       169    0.4640000000E+03    0.4857298978E+03    0.1869927028E+03   -0.1174486607E+01
       170    0.4590000000E+03    0.4693898838E+03    0.1890144022E+03   -0.1435575411E+01
       171    0.4890000000E+03    0.4880997319E+03    0.1919682293E+03   -0.1209362519E+01
       172    0.4770000000E+03    0.4954003155E+03    0.1919682293E+03   -0.1105181215E+01
       173    0.4690000000E+03    0.4859167938E+03    0.1880089874E+03   -0.1185850778E+01
       174    0.4960000000E+03    0.4926064984E+03    0.1914822317E+03   -0.1138339866E+01
       175    0.4670000000E+03    0.4823683318E+03    0.1890144022E+03   -0.1250369445E+01
       176    0.5110000000E+03    0.4885820187E+03    0.1885130354E+03   -0.1154776382E+01
       177    0.4900000000E+03    0.4829247768E+03    0.1909937545E+03   -0.1269756545E+01
       178    0.5230000000E+03    0.4962269992E+03    0.1929329100E+03   -0.1106702977E+01
       179    0.4760000000E+03    0.4724987314E+03    0.1929329100E+03   -0.1445311782E+01
       180    0.6100000000E+03    0.6205506566E+03    0.3001330428E+03   -0.8126181474E+00
       181    0.5810000000E+03    0.5967368667E+03    0.2946463492E+03   -0.1076695916E+01
       182    0.6250000000E+03    0.6325673318E+03    0.3024242234E+03   -0.6727698856E+00
       183    0.5620000000E+03    0.6063748186E+03    0.2954426945E+03   -0.9501543907E+00
       184    0.6350000000E+03    0.6145060098E+03    0.2970226320E+03   -0.8559333326E+00
       185    0.5660000000E+03    0.6073060923E+03    0.2954426945E+03   -0.9368648636E+00
       186    0.6380000000E+03    0.6122032786E+03    0.3046812041E+03   -0.9945312056E+00
       187    0.6060000000E+03    0.6042783100E+03    0.2954426945E+03   -0.9800721365E+00
       188    0.5820000000E+03    0.6121299087E+03    0.3069052332E+03   -0.1026284038E+01
       189    0.6340000000E+03    0.6164791158E+03    0.3016643604E+03   -0.8918621138E+00
       190    0.5850000000E+03    0.5994365764E+03    0.2978063365E+03   -0.1081798362E+01
       191    0.6030000000E+03    0.6117889263E+03    0.3009006499E+03   -0.9482482984E+00
       192    0.6250000000E+03    0.6010218717E+03    0.2889473330E+03   -0.9368648636E+00
       193    0.6310000000E+03    0.5752031881E+03    0.2930406151E+03   -0.1361817939E+01
       194    0.6250000000E+03    0.6316579136E+03    0.3009006499E+03   -0.6647124706E+00
       195    0.5510000000E+03    0.5677548760E+03    0.2455633987E+03   -0.8126181474E+00
       196    0.5390000000E+03    0.5449062389E+03    0.2410742857E+03   -0.1076695916E+01
       197    0.5640000000E+03    0.5793685143E+03    0.2474380010E+03   -0.6727698856E+00
       198    0.5500000000E+03    0.5544041074E+03    0.2417258410E+03   -0.9501543907E+00
       199    0.5900000000E+03    0.5622573751E+03    0.2430185171E+03   -0.8559333326E+00
       200    0.5270000000E+03    0.5553353811E+03    0.2417258410E+03   -0.9368648636E+00
       201    0.5570000000E+03    0.5586074403E+03    0.2492846216E+03   -0.9945312056E+00
       202    0.5510000000E+03    0.5523075988E+03    0.2417258410E+03   -0.9800721365E+00
       203    0.5830000000E+03    0.5581428461E+03    0.2511042817E+03   -0.1026284038E+01
       204    0.5700000000E+03    0.5634139643E+03    0.2468162949E+03   -0.8918621138E+00
       205    0.5430000000E+03    0.5470500818E+03    0.2436597299E+03   -0.1081798362E+01
       206    0.5430000000E+03    0.5588581174E+03    0.2461914408E+03   -0.9482482984E+00
       207    0.5630000000E+03    0.5501937460E+03    0.2364114543E+03   -0.9368648636E+00
       208    0.5770000000E+03    0.5236550217E+03    0.2397605033E+03   -0.1361817939E+01
       209    0.5780000000E+03    0.5787271048E+03    0.2461914408E+03   -0.6647124706E+00
       210    0.4900000000E+03    0.5149590953E+03    0.1909937545E+03   -0.8126181474E+00
       211    0.4960000000E+03    0.4930756111E+03    0.1875022222E+03   -0.1076695916E+01
       212    0.5110000000E+03    0.5261696969E+03    0.1924517786E+03   -0.6727698856E+00
       213    0.4940000000E+03    0.5024333961E+03    0.1880089874E+03   -0.9501543907E+00
       214    0.5170000000E+03    0.5100087403E+03    0.1890144022E+03   -0.8559333326E+00
       215    0.4800000000E+03    0.5033646698E+03    0.1880089874E+03   -0.9368648636E+00
       216    0.5020000000E+03    0.5050116020E+03    0.1938880390E+03   -0.9945312056E+00
       217    0.5040000000E+03    0.5003368875E+03    0.1880089874E+03   -0.9800721365E+00
       218    0.5050000000E+03    0.5041557835E+03    0.1953033302E+03   -0.1026284038E+01
       219    0.5020000000E+03    0.5103488126E+03    0.1919682293E+03   -0.8918621138E+00
       220    0.4960000000E+03    0.4946635871E+03    0.1895131232E+03   -0.1081798362E+01
       221    0.5010000000E+03    0.5059273086E+03    0.1914822317E+03   -0.9482482984E+00
       222    0.5170000000E+03    0.4993656203E+03    0.1838755755E+03   -0.9368648636E+00
       223    0.5230000000E+03    0.4721068552E+03    0.1864803914E+03   -0.1361817939E+01
       224    0.5160000000E+03    0.5257962959E+03    0.1914822317E+03   -0.6647124706E+00
       225    0.4860000000E+03    0.4546399201E+03    0.1867534164E+03   -0.1614845323E+01
       226    0.4270000000E+03    0.4614153812E+03    0.1952536694E+03   -0.1635515513E+01
       227    0.5100000000E+03    0.4686609460E+03    0.1919436458E+03   -0.1486419847E+01
       228    0.4510000000E+03    0.4505191863E+03    0.1793493355E+03   -0.1571425641E+01
       229    0.4250000000E+03    0.4823187209E+03    0.2045652297E+03   -0.1465778279E+01
       230    0.4320000000E+03    0.4629766642E+03    0.1968674093E+03   -0.1635515513E+01
       231    0.4820000000E+03    0.4506876905E+03    0.1733665144E+03   -0.1486419847E+01
       232    0.4350000000E+03    0.4205488385E+03    0.1515169227E+03   -0.1614845323E+01
       233    0.4060000000E+03    0.4257726127E+03    0.1584133544E+03   -0.1635515513E+01
       234    0.4700000000E+03    0.4336224089E+03    0.1557278635E+03   -0.1486419847E+01
       235    0.4380000000E+03    0.4177796897E+03    0.1455098382E+03   -0.1571425641E+01
       236    0.4040000000E+03    0.4449761647E+03    0.1659680165E+03   -0.1465778279E+01
       237    0.4060000000E+03    0.4270393140E+03    0.1597226151E+03   -0.1635515513E+01
       238    0.4430000000E+03    0.4190403338E+03    0.1406558513E+03   -0.1486419847E+01
       239    0.3970000000E+03    0.3864577569E+03    0.1162804291E+03   -0.1614845323E+01
       240    0.3850000000E+03    0.3901298444E+03    0.1215730395E+03   -0.1635515513E+01
       241    0.4250000000E+03    0.3985838719E+03    0.1195120813E+03   -0.1486419847E+01
       242    0.3960000000E+03    0.3850401933E+03    0.1116703410E+03   -0.1571425641E+01
       243    0.3800000000E+03    0.4076336086E+03    0.1273708034E+03   -0.1465778279E+01
       244    0.3630000000E+03    0.3911019639E+03    0.1225778209E+03   -0.1635515513E+01
       245    0.3980000000E+03    0.3873929771E+03    0.1079451882E+03   -0.1486419847E+01
       246    0.5050000000E+03    0.4742073087E+03    0.1919436458E+03   -0.1407271749E+01
       247    0.5360000000E+03    0.5033948965E+03    0.2235096563E+03   -0.1426569792E+01
       248    0.4840000000E+03    0.4669490146E+03    0.1831262156E+03   -0.1389112643E+01
       249    0.4950000000E+03    0.4762687198E+03    0.1968674093E+03   -0.1445834280E+01
       250    0.5510000000E+03    0.4681735051E+03    0.1831262156E+03   -0.1371638833E+01
       251    0.4770000000E+03    0.4910332948E+03    0.2000178213E+03   -0.1278635632E+01
       252    0.5300000000E+03    0.4974062885E+03    0.2247445413E+03   -0.1529078160E+01
       253    0.5160000000E+03    0.4526611773E+03    0.1754063076E+03   -0.1486419847E+01
       254    0.4450000000E+03    0.4573968065E+03    0.1773997318E+03   -0.1446363140E+01
       255    0.5510000000E+03    0.5077534302E+03    0.2184281209E+03   -0.1294214649E+01
       256    0.5100000000E+03    0.4912255138E+03    0.2030719996E+03   -0.1318059808E+01
       257    0.4430000000E+03    0.4650859058E+03    0.1867534164E+03   -0.1465778279E+01
       258    0.4490000000E+03    0.4391687717E+03    0.1557278635E+03   -0.1407271749E+01
       259    0.5020000000E+03    0.4625941118E+03    0.1813380230E+03   -0.1426569792E+01
       260    0.4510000000E+03    0.4335200639E+03    0.1485740994E+03   -0.1389112643E+01
       261    0.4590000000E+03    0.4403313697E+03    0.1597226151E+03   -0.1445834280E+01
       262    0.4970000000E+03    0.4347445543E+03    0.1485740994E+03   -0.1371638833E+01
       263    0.4510000000E+03    0.4545208498E+03    0.1622786098E+03   -0.1278635632E+01
       264    0.4970000000E+03    0.4563800806E+03    0.1823399109E+03   -0.1529078160E+01
       265    0.4610000000E+03    0.4206414647E+03    0.1423107779E+03   -0.1486419847E+01
       266    0.3990000000E+03    0.4250132022E+03    0.1439280843E+03   -0.1446363140E+01
       267    0.5020000000E+03    0.4678802593E+03    0.1772152679E+03   -0.1294214649E+01
       268    0.4900000000E+03    0.4541555408E+03    0.1647565280E+03   -0.1318059808E+01
       269    0.4240000000E+03    0.4309948242E+03    0.1515169227E+03   -0.1465778279E+01
       270    0.4110000000E+03    0.4041302347E+03    0.1195120813E+03   -0.1407271749E+01
       271    0.4480000000E+03    0.4217933272E+03    0.1391663898E+03   -0.1426569792E+01
       272    0.4040000000E+03    0.4000911132E+03    0.1140219833E+03   -0.1389112643E+01
       273    0.4110000000E+03    0.4043940196E+03    0.1225778209E+03   -0.1445834280E+01
       274    0.4380000000E+03    0.4013156036E+03    0.1140219833E+03   -0.1371638833E+01
       275    0.4100000000E+03    0.4180084046E+03    0.1245393982E+03   -0.1278635632E+01
       276    0.4500000000E+03    0.4153538727E+03    0.1399352805E+03   -0.1529078160E+01
       277    0.4100000000E+03    0.3886217519E+03    0.1092152481E+03   -0.1486419847E+01
       278    0.3830000000E+03    0.3926295980E+03    0.1104564368E+03   -0.1446363140E+01
       279    0.4600000000E+03    0.4280070884E+03    0.1360024149E+03   -0.1294214649E+01
       280    0.4420000000E+03    0.4170855677E+03    0.1264410563E+03   -0.1318059808E+01
       281    0.3990000000E+03    0.3969037426E+03    0.1162804291E+03   -0.1465778279E+01
       282    0.5630000000E+03    0.6011776120E+03    0.2752021874E+03   -0.7448714929E+00
       283    0.5300000000E+03    0.5868488077E+03    0.2605076067E+03   -0.7464682182E+00
       284    0.5700000000E+03    0.5944564392E+03    0.2684872420E+03   -0.7480752560E+00
       285    0.5780000000E+03    0.6085381151E+03    0.2776377316E+03   -0.6734612069E+00
       286    0.5370000000E+03    0.5834942743E+03    0.2586665020E+03   -0.7689192976E+00
       287    0.5690000000E+03    0.6024783903E+03    0.2752021874E+03   -0.7263090343E+00
       288    0.5760000000E+03    0.5972492714E+03    0.2768306406E+03   -0.8234130449E+00
       289    0.5490000000E+03    0.6018238267E+03    0.2735542306E+03   -0.7128974906E+00
       290    0.5220000000E+03    0.5957066729E+03    0.2718861755E+03   -0.7771611034E+00
       291    0.5700000000E+03    0.5972661728E+03    0.2710444173E+03   -0.7432849703E+00
       292    0.5100000000E+03    0.5509405646E+03    0.2232772464E+03   -0.7448714929E+00
       293    0.5100000000E+03    0.5392941967E+03    0.2113552281E+03   -0.7464682182E+00
       294    0.5170000000E+03    0.5454451780E+03    0.2178292718E+03   -0.7480752560E+00
       295    0.5400000000E+03    0.5578564689E+03    0.2252532539E+03   -0.6734612069E+00
       296    0.5180000000E+03    0.5362757495E+03    0.2098615016E+03   -0.7689192976E+00
       297    0.5230000000E+03    0.5522413429E+03    0.2232772464E+03   -0.7263090343E+00
       298    0.5370000000E+03    0.5467149565E+03    0.2245984443E+03   -0.8234130449E+00
       299    0.5360000000E+03    0.5518876072E+03    0.2219402248E+03   -0.7128974906E+00
       300    0.5030000000E+03    0.5460749501E+03    0.2205868971E+03   -0.7771611034E+00
       301    0.5400000000E+03    0.5477881096E+03    0.2199039612E+03   -0.7432849703E+00
       302    0.4900000000E+03    0.5007035173E+03    0.1713523054E+03   -0.7448714929E+00
       303    0.4770000000E+03    0.4917395857E+03    0.1622028495E+03   -0.7464682182E+00
       304    0.4830000000E+03    0.4964339168E+03    0.1671713016E+03   -0.7480752560E+00
       305    0.5030000000E+03    0.5071748229E+03    0.1728687763E+03   -0.6734612069E+00
       306    0.4710000000E+03    0.4890572248E+03    0.1610565013E+03   -0.7689192976E+00
       307    0.4760000000E+03    0.5020042956E+03    0.1713523054E+03   -0.7263090343E+00
       308    0.5020000000E+03    0.4961806416E+03    0.1723662479E+03   -0.8234130449E+00
       309    0.4960000000E+03    0.5019513877E+03    0.1703262191E+03   -0.7128974906E+00
       310    0.4710000000E+03    0.4964432273E+03    0.1692876187E+03   -0.7771611034E+00
       311    0.4970000000E+03    0.4983100464E+03    0.1687635051E+03   -0.7432849703E+00
       312    0.5910000000E+03    0.5726263702E+03    0.2277272455E+03   -0.4968476236E+00
       313    0.5900000000E+03    0.5832016717E+03    0.2357807366E+03   -0.4571248910E+00
       314    0.6060000000E+03    0.6066694110E+03    0.2531460761E+03   -0.3619866401E+00
       315    0.5840000000E+03    0.5758892781E+03    0.2318239350E+03   -0.5068455596E+00
       316    0.6040000000E+03    0.5861673219E+03    0.2357807366E+03   -0.4148042587E+00
