     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
       224    0.5160000000E+03    0.4923606076E+03    0.3178105751E+01    0.7700000000E+02
       225    0.4860000000E+03    0.4795097478E+03    0.1754410643E+01    0.1033500000E+03
       226    0.4270000000E+03    0.4701428299E+03    0.1686865331E+01    0.1007000000E+03
       227    0.5100000000E+03    0.4802271961E+03    0.1650963624E+01    0.1060000000E+03
       228    0.4510000000E+03    0.4802271961E+03    0.1650963624E+01    0.1060000000E+03
       229    0.4250000000E+03    0.5029828566E+03    0.1983192483E+01    0.1086500000E+03
       230    0.4320000000E+03    0.4811151454E+03    0.1903778262E+01    0.1007000000E+03
       231    0.4820000000E+03    0.4546190965E+03    0.1144714243E+01    0.1060000000E+03
       232    0.4350000000E+03    0.4357251953E+03    0.1754410643E+01    0.8385000000E+02
       233    0.4060000000E+03    0.4274809582E+03    0.1686865331E+01    0.8170000000E+02
       234    0.4700000000E+03    0.4353199628E+03    0.1650963624E+01    0.8600000000E+02
       235    0.4380000000E+03    0.4353199628E+03    0.1650963624E+01    0.8600000000E+02
       236    0.4040000000E+03    0.4569529424E+03    0.1983192483E+01    0.8815000000E+02
       237    0.4060000000E+03    0.4384532737E+03    0.1903778262E+01    0.8170000000E+02
       238    0.4430000000E+03    0.4097118632E+03    0.1144714243E+01    0.8600000000E+02
       239    0.3970000000E+03    0.3919406428E+03    0.1754410643E+01    0.6435000000E+02
       240    0.3850000000E+03    0.3848190865E+03    0.1686865331E+01    0.6270000000E+02
       241    0.4250000000E+03    0.3904127294E+03    0.1650963624E+01    0.6600000000E+02
       242    0.3960000000E+03    0.3904127294E+03    0.1650963624E+01    0.6600000000E+02
       243    0.3800000000E+03    0.4109230283E+03    0.1983192483E+01    0.6765000000E+02
       244    0.3630000000E+03    0.3957914021E+03    0.1903778262E+01    0.6270000000E+02
       245    0.3980000000E+03    0.3648046298E+03    0.1144714243E+01    0.6600000000E+02
       246    0.5050000000E+03    0.4989742718E+03    0.1786315988E+01    0.1113000000E+03
       247    0.5360000000E+03    0.5242671246E+03    0.2168702885E+01    0.1139500000E+03
       248    0.4840000000E+03    0.4921276130E+03    0.1650963624E+01    0.1113000000E+03
       249    0.4950000000E+03    0.5049159791E+03    0.1903778262E+01    0.1113000000E+03
       250    0.5510000000E+03    0.4902289451E+03    0.1613428646E+01    0.1113000000E+03
       251    0.4770000000E+03    0.5117942888E+03    0.1686865331E+01    0.1192500000E+03
       252    0.5300000000E+03    0.5123667078E+03    0.2168702885E+01    0.1086500000E+03
       253    0.5160000000E+03    0.4582472897E+03    0.1216440399E+01    0.1060000000E+03
       254    0.4450000000E+03    0.4779748068E+03    0.1488805553E+01    0.1086500000E+03
       255    0.5510000000E+03    0.5442279112E+03    0.2210418899E+01    0.1219000000E+03
       256    0.5100000000E+03    0.5079898058E+03    0.1846914750E+01    0.1139500000E+03
       257    0.4430000000E+03    0.4897353286E+03    0.1721300621E+01    0.1086500000E+03
       258    0.4490000000E+03    0.4518216768E+03    0.1786315988E+01    0.9030000000E+02
       259    0.5020000000E+03    0.4759918488E+03    0.2168702885E+01    0.9245000000E+02
       260    0.4510000000E+03    0.4449750180E+03    0.1650963624E+01    0.9030000000E+02
       261    0.4590000000E+03    0.4577633841E+03    0.1903778262E+01    0.9030000000E+02
       262    0.4970000000E+03    0.4430763500E+03    0.1613428646E+01    0.9030000000E+02
       263    0.4510000000E+03    0.4612736513E+03    0.1686865331E+01    0.9675000000E+02
       264    0.4970000000E+03    0.4663367936E+03    0.2168702885E+01    0.8815000000E+02
       265    0.4610000000E+03    0.4133400564E+03    0.1216440399E+01    0.8600000000E+02
       266    0.3990000000E+03    0.4319448926E+03    0.1488805553E+01    0.8815000000E+02
       267    0.5020000000E+03    0.4925845928E+03    0.2210418899E+01    0.9890000000E+02
       268    0.4900000000E+03    0.4597145299E+03    0.1846914750E+01    0.9245000000E+02
       269    0.4240000000E+03    0.4437054144E+03    0.1721300621E+01    0.8815000000E+02
       270    0.4110000000E+03    0.4046690818E+03    0.1786315988E+01    0.6930000000E+02
       271    0.4480000000E+03    0.4277165730E+03    0.2168702885E+01    0.7095000000E+02
       272    0.4040000000E+03    0.3978224229E+03    0.1650963624E+01    0.6930000000E+02
       273    0.4110000000E+03    0.4106107891E+03    0.1903778262E+01    0.6930000000E+02
       274    0.4380000000E+03    0.3959237550E+03    0.1613428646E+01    0.6930000000E+02
       275    0.4100000000E+03    0.4107530138E+03    0.1686865331E+01    0.7425000000E+02
       276    0.4500000000E+03    0.4203068795E+03    0.2168702885E+01    0.6765000000E+02
       277    0.4100000000E+03    0.3684328230E+03    0.1216440399E+01    0.6600000000E+02
       278    0.3830000000E+03    0.3859149784E+03    0.1488805553E+01    0.6765000000E+02
       279    0.4600000000E+03    0.4409412745E+03    0.2210418899E+01    0.7590000000E+02
       280    0.4420000000E+03    0.4114392541E+03    0.1846914750E+01    0.7095000000E+02
       281    0.3990000000E+03    0.3976755002E+03    0.1721300621E+01    0.6765000000E+02
       282    0.5630000000E+03    0.5872974812E+03    0.4708690726E+01    0.8480000000E+02
       283    0.5300000000E+03    0.5845276460E+03    0.4653933543E+01    0.8480000000E+02
       284    0.5700000000E+03    0.5852262091E+03    0.4667743516E+01    0.8480000000E+02
       285    0.5780000000E+03    0.6094062967E+03    0.4792871363E+01    0.9275000000E+02
       286    0.5370000000E+03    0.5781094157E+03    0.4644681166E+01    0.8215000000E+02
       287    0.5690000000E+03    0.5932476897E+03    0.4708690726E+01    0.8745000000E+02
       288    0.5760000000E+03    0.5648577299E+03    0.4735598114E+01    0.7420000000E+02
       289    0.5490000000E+03    0.5989695333E+03    0.4704176158E+01    0.9010000000E+02
       290    0.5220000000E+03    0.5760795444E+03    0.4722182750E+01    0.7950000000E+02
       291    0.5700000000E+03    0.5863813790E+03    0.4690580198E+01    0.8480000000E+02
       292    0.5100000000E+03    0.5513716946E+03    0.4708690726E+01    0.6880000000E+02
       293    0.5100000000E+03    0.5486018593E+03    0.4653933543E+01    0.6880000000E+02
       294    0.5170000000E+03    0.5493004224E+03    0.4667743516E+01    0.6880000000E+02
       295    0.5400000000E+03    0.5701124675E+03    0.4792871363E+01    0.7525000000E+02
       296    0.5180000000E+03    0.5433063098E+03    0.4644681166E+01    0.6665000000E+02
       297    0.5230000000E+03    0.5561992222E+03    0.4708690726E+01    0.7095000000E+02
       298    0.5370000000E+03    0.5334226665E+03    0.4735598114E+01    0.6020000000E+02
       299    0.5360000000E+03    0.5607983850E+03    0.4704176158E+01    0.7310000000E+02
       300    0.5030000000E+03    0.5423991194E+03    0.4722182750E+01    0.6450000000E+02
       301    0.5400000000E+03    0.5504555923E+03    0.4690580198E+01    0.6880000000E+02
       302    0.4900000000E+03    0.5154459079E+03    0.4708690726E+01    0.5280000000E+02
       303    0.4770000000E+03    0.5126760726E+03    0.4653933543E+01    0.5280000000E+02
       304    0.4830000000E+03    0.5133746358E+03    0.4667743516E+01    0.5280000000E+02
       305    0.5030000000E+03    0.5308186383E+03    0.4792871363E+01    0.5775000000E+02
       306    0.4710000000E+03    0.5085032040E+03    0.4644681166E+01    0.5115000000E+02
       307    0.4760000000E+03    0.5191507546E+03    0.4708690726E+01    0.5445000000E+02
       308    0.5020000000E+03    0.5019876032E+03    0.4735598114E+01    0.4620000000E+02
       309    0.4960000000E+03    0.5226272367E+03    0.4704176158E+01    0.5610000000E+02
       310    0.4710000000E+03    0.5087186944E+03    0.4722182750E+01    0.4950000000E+02
       311    0.4970000000E+03    0.5145298056E+03    0.4690580198E+01    0.5280000000E+02
       312    0.5910000000E+03    0.5746390563E+03    0.4154381592E+01    0.9165000000E+02
       313    0.5900000000E+03    0.5858985801E+03    0.4272658682E+01    0.9400000000E+02
       314    0.6060000000E+03    0.5933940669E+03    0.4420837798E+01    0.9400000000E+02
       315    0.5840000000E+03    0.5784398696E+03    0.4125206601E+01    0.9400000000E+02
       316    0.6040000000E+03    0.5739509672E+03    0.4245092374E+01    0.8930000000E+02
       317    0.5910000000E+03    0.5816596786E+03    0.4188859364E+01    0.9400000000E+02
       318    0.5880000000E+03    0.5913444707E+03    0.4171691715E+01    0.9870000000E+02
       319    0.5880000000E+03    0.5690689573E+03    0.4148579375E+01    0.8930000000E+02
       320    0.5500000000E+03    0.5906195786E+03    0.4261674935E+01    0.9635000000E+02
       321    0.6090000000E+03    0.5800663787E+03    0.4261674935E+01    0.9165000000E+02
       322    0.6040000000E+03    0.5722533974E+03    0.4211532928E+01    0.8930000000E+02
       323    0.6190000000E+03    0.6007972205E+03    0.4358564182E+01    0.9870000000E+02
