     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
        48    0.5130000000E+03    0.4874402647E+03   -0.9072211259E+03    0.4356944444E+03    0.9803751804E+00
        49    0.4480000000E+03    0.4839581619E+03   -0.8902811935E+03    0.4455906433E+03    0.9908148148E+00
        50    0.4650000000E+03    0.4627553597E+03   -0.8337915484E+03    0.4173333333E+03    0.8824858757E+00
        51    0.4460000000E+03    0.4404875624E+03   -0.7311742602E+03    0.4309090909E+03    0.9672036824E+00
        52    0.4370000000E+03    0.4317968384E+03   -0.6979390666E+03    0.4096190476E+03    0.9888682746E+00
        53    0.5020000000E+03    0.4947927378E+03   -0.9396232640E+03    0.4073768939E+03    0.9845890411E+00
        54    0.4650000000E+03    0.4625838344E+03   -0.8353908937E+03    0.4044680851E+03    0.8827984133E+00
        55    0.4750000000E+03    0.4735585976E+03   -0.8590681136E+03    0.4004505814E+03    0.9886557005E+00
        56    0.5040000000E+03    0.4972596910E+03   -0.9481504753E+03    0.4131499556E+03    0.9837781266E+00
        57    0.4860000000E+03    0.4548586151E+03   -0.7998423450E+03    0.4562444444E+03    0.8646766169E+00
        58    0.4520000000E+03    0.4663551133E+03   -0.8221703560E+03    0.4510952381E+03    0.9903381643E+00
        59    0.4590000000E+03    0.4471657842E+03   -0.7534548334E+03    0.4356944444E+03    0.9803751804E+00
        60    0.4150000000E+03    0.4444356998E+03   -0.7393860759E+03    0.4455906433E+03    0.9908148148E+00
        61    0.4370000000E+03    0.4257406557E+03   -0.6924709470E+03    0.4173333333E+03    0.8824858757E+00
        62    0.4150000000E+03    0.4080283717E+03   -0.6072464195E+03    0.4309090909E+03    0.9672036824E+00
        63    0.4010000000E+03    0.4008130655E+03   -0.5796443095E+03    0.4096190476E+03    0.9888682746E+00
        64    0.4630000000E+03    0.4530798216E+03   -0.7803650837E+03    0.4073768939E+03    0.9845890411E+00
        65    0.4420000000E+03    0.4254981303E+03   -0.6937992168E+03    0.4044680851E+03    0.8827984133E+00
        66    0.4380000000E+03    0.4354217851E+03   -0.7134633486E+03    0.4004505814E+03    0.9886557005E+00
        67    0.4680000000E+03    0.4551682243E+03   -0.7874470049E+03    0.4131499556E+03    0.9837781266E+00
        68    0.4520000000E+03    0.4193510260E+03   -0.6642758459E+03    0.4562444444E+03    0.8646766169E+00
        69    0.4220000000E+03    0.4298563116E+03   -0.6828194482E+03    0.4510952381E+03    0.9903381643E+00
        70    0.4130000000E+03    0.4068913037E+03   -0.5996885408E+03    0.4356944444E+03    0.9803751804E+00
        71    0.3950000000E+03    0.4049132377E+03   -0.5884909584E+03    0.4455906433E+03    0.9908148148E+00
        72    0.3980000000E+03    0.3887259517E+03   -0.5511503456E+03    0.4173333333E+03    0.8824858757E+00
        73    0.3780000000E+03    0.3755691811E+03   -0.4833185788E+03    0.4309090909E+03    0.9672036824E+00
        74    0.3720000000E+03    0.3698292927E+03   -0.4613495525E+03    0.4096190476E+03    0.9888682746E+00
        75    0.4150000000E+03    0.4113669053E+03   -0.6211069033E+03    0.4073768939E+03    0.9845890411E+00
        76    0.3960000000E+03    0.3884124261E+03   -0.5522075399E+03    0.4044680851E+03    0.8827984133E+00
        77    0.3880000000E+03    0.3972849726E+03   -0.5678585836E+03    0.4004505814E+03    0.9886557005E+00
        78    0.4150000000E+03    0.4130767576E+03   -0.6267435345E+03    0.4131499556E+03    0.9837781266E+00
        79    0.3980000000E+03    0.3838434369E+03   -0.5287093467E+03    0.4562444444E+03    0.8646766169E+00
        80    0.3820000000E+03    0.3933575099E+03   -0.5434685404E+03    0.4510952381E+03    0.9903381643E+00
        81    0.5230000000E+03    0.5046527776E+03   -0.9947027017E+03    0.3000000000E+03    0.9949090909E+00
        82    0.5340000000E+03    0.5110612231E+03   -0.1008415125E+04    0.3657936508E+03    0.9889889890E+00
        83    0.4890000000E+03    0.4757850417E+03   -0.8636778866E+03    0.4408961538E+03    0.9698149951E+00
        84    0.5000000000E+03    0.5255714219E+03   -0.1055324084E+04    0.3611126374E+03    0.1041125541E+01
        85    0.4950000000E+03    0.4495562204E+03   -0.7870639844E+03    0.2850292398E+03    0.9947447447E+00
        86    0.5220000000E+03    0.5230181766E+03   -0.1064438188E+04    0.3011300310E+03    0.9959144436E+00
        87    0.5310000000E+03    0.5097589885E+03   -0.9897407713E+03    0.4450580552E+03    0.9860237596E+00
        88    0.5330000000E+03    0.5217788803E+03   -0.1042917817E+04    0.4014832536E+03    0.9890350877E+00
        89    0.4920000000E+03    0.5149243472E+03   -0.1024621013E+04    0.3565644410E+03    0.9901098901E+00
        90    0.5050000000E+03    0.4930604559E+03   -0.9514337979E+03    0.3031730769E+03    0.9861932939E+00
        91    0.5410000000E+03    0.5059326836E+03   -0.9880274056E+03    0.3870000000E+03    0.9722222222E+00
        92    0.4680000000E+03    0.4572832109E+03   -0.8138476650E+03    0.3000000000E+03    0.9949090909E+00
        93    0.4590000000E+03    0.4630386457E+03   -0.8250669208E+03    0.3657936508E+03    0.9889889890E+00
        94    0.4440000000E+03    0.4346551170E+03   -0.7066455435E+03    0.4408961538E+03    0.9698149951E+00
        95    0.4580000000E+03    0.4753149539E+03   -0.8634469780E+03    0.3611126374E+03    0.1041125541E+01
        96    0.4450000000E+03    0.4120747902E+03   -0.6439614418E+03    0.2850292398E+03    0.9947447447E+00
        97    0.4640000000E+03    0.4723276782E+03   -0.8709039720E+03    0.3011300310E+03    0.9959144436E+00
        98    0.4660000000E+03    0.4626257181E+03   -0.8097879038E+03    0.4450580552E+03    0.9860237596E+00
        99    0.4860000000E+03    0.4721132214E+03   -0.8532963957E+03    0.4014832536E+03    0.9890350877E+00
       100    0.4610000000E+03    0.4661300157E+03   -0.8383262835E+03    0.3565644410E+03    0.9901098901E+00
       101    0.4640000000E+03    0.4477514338E+03   -0.7784458347E+03    0.3031730769E+03    0.9861932939E+00
       102    0.4750000000E+03    0.4588810067E+03   -0.8083860591E+03    0.3870000000E+03    0.9722222222E+00
       103    0.4190000000E+03    0.4099136442E+03   -0.6329926284E+03    0.3000000000E+03    0.9949090909E+00
       104    0.4180000000E+03    0.4150160683E+03   -0.6417187162E+03    0.3657936508E+03    0.9889889890E+00
       105    0.4020000000E+03    0.3935251923E+03   -0.5496132005E+03    0.4408961538E+03    0.9698149951E+00
       106    0.3980000000E+03    0.4250584858E+03   -0.6715698718E+03    0.3611126374E+03    0.1041125541E+01
       107    0.4110000000E+03    0.3745933600E+03   -0.5008588991E+03    0.2850292398E+03    0.9947447447E+00
       108    0.4280000000E+03    0.4216371797E+03   -0.6773697560E+03    0.3011300310E+03    0.9959144436E+00
       109    0.4150000000E+03    0.4154924476E+03   -0.6298350363E+03    0.4450580552E+03    0.9860237596E+00
       110    0.4250000000E+03    0.4224475625E+03   -0.6636749744E+03    0.4014832536E+03    0.9890350877E+00
       111    0.4120000000E+03    0.4173356842E+03   -0.6520315538E+03    0.3565644410E+03    0.9901098901E+00
       112    0.4100000000E+03    0.4024424116E+03   -0.6054578714E+03    0.3031730769E+03    0.9861932939E+00
       113    0.4150000000E+03    0.4118293299E+03   -0.6287447126E+03    0.3870000000E+03    0.9722222222E+00
       114    0.5820000000E+03    0.5741937669E+03   -0.1240540330E+04    0.4348121646E+03    0.9695381592E+00
       115    0.5240000000E+03    0.5640331230E+03   -0.1184260055E+04    0.5217857143E+03    0.9799861974E+00
       116    0.5830000000E+03    0.5573141197E+03   -0.1150875072E+04    0.6382500000E+03    0.9063380282E+00
       117    0.5690000000E+03    0.5633760272E+03   -0.1201748203E+04    0.4214285714E+03    0.9689440994E+00
       118    0.5360000000E+03    0.5386152705E+03   -0.1103010076E+04    0.4916923077E+03    0.9219288175E+00
       119    0.5770000000E+03    0.5730051911E+03   -0.1206767322E+04    0.6028571429E+03    0.9642857143E+00
       120    0.5650000000E+03    0.5591054212E+03   -0.1180609782E+04    0.4635714286E+03    0.9536679537E+00
       121    0.5620000000E+03    0.5592531386E+03   -0.1149302212E+04    0.6605454545E+03    0.9341216216E+00
       122    0.5220000000E+03    0.5234246374E+03   -0.1046705904E+04    0.4348121646E+03    0.9695381592E+00
       123    0.5040000000E+03    0.5155672644E+03   -0.9992194213E+03    0.5217857143E+03    0.9799861974E+00
       124    0.5160000000E+03    0.5102145419E+03   -0.9710508417E+03    0.6382500000E+03    0.9063380282E+00
       125    0.5170000000E+03    0.5141944659E+03   -0.1013975046E+04    0.4214285714E+03    0.9689440994E+00
       126    0.5110000000E+03    0.4934745684E+03   -0.9306647514E+03    0.4916923077E+03    0.9219288175E+00
       127    0.5180000000E+03    0.5236182223E+03   -0.1018209928E+04    0.6028571429E+03    0.9642857143E+00
       128    0.5240000000E+03    0.5107889500E+03   -0.9961395033E+03    0.4635714286E+03    0.9536679537E+00
       129    0.5030000000E+03    0.5122179301E+03   -0.9697237410E+03    0.6605454545E+03    0.9341216216E+00
       130    0.4830000000E+03    0.4726555078E+03   -0.8528714771E+03    0.4348121646E+03    0.9695381592E+00
       131    0.4570000000E+03    0.4671014058E+03   -0.8141787878E+03    0.5217857143E+03    0.9799861974E+00
       132    0.4820000000E+03    0.4631149643E+03   -0.7912266118E+03    0.6382500000E+03    0.9063380282E+00
       133    0.4700000000E+03    0.4650129047E+03   -0.8262018897E+03    0.4214285714E+03    0.9689440994E+00
       134    0.4590000000E+03    0.4483338663E+03   -0.7583194271E+03    0.4916923077E+03    0.9219288175E+00
       135    0.4900000000E+03    0.4742312535E+03   -0.8296525339E+03    0.6028571429E+03    0.9642857143E+00
       136    0.4850000000E+03    0.4624724789E+03   -0.8116692249E+03    0.4635714286E+03    0.9536679537E+00
       137    0.4830000000E+03    0.4651827217E+03   -0.7901452704E+03    0.6605454545E+03    0.9341216216E+00
       138    0.5870000000E+03    0.5677242005E+03   -0.1022705651E+04    0.1079791667E+04    0.1401552288E+01
       139    0.5710000000E+03    0.5611098057E+03   -0.9971902962E+03    0.1071071429E+04    0.1411764706E+01
       140    0.5780000000E+03    0.5672871242E+03   -0.1025681448E+04    0.1011904762E+04    0.1443713450E+01
       141    0.5260000000E+03    0.5591051940E+03   -0.1019688072E+04    0.9234090909E+03    0.1391447368E+01
       142    0.5350000000E+03    0.5489906613E+03   -0.9658886708E+03    0.1022887701E+04    0.1376470588E+01
       143    0.5720000000E+03    0.5695872363E+03   -0.1016627206E+04    0.1184333333E+04    0.1370370370E+01
       144    0.5620000000E+03    0.5692177917E+03   -0.1063104546E+04    0.8958505564E+03    0.1392238392E+01
       145    0.5630000000E+03    0.5612645758E+03   -0.9913634032E+03    0.1058420168E+04    0.1460317460E+01
       146    0.5830000000E+03    0.5615122491E+03   -0.1001456836E+04    0.9978461538E+03    0.1469979296E+01
       147    0.5850000000E+03    0.5522162833E+03   -0.9347140659E+03    0.1130113636E+04    0.1511888112E+01
       148    0.5920000000E+03    0.5572471920E+03   -0.9928354495E+03    0.9758095238E+03    0.1449275362E+01
       149    0.5730000000E+03    0.5674639414E+03   -0.1051114142E+04    0.1001441441E+04    0.1315878378E+01
       150    0.5360000000E+03    0.5766326914E+03   -0.1088819599E+04    0.9469736842E+03    0.1355443403E+01
       151    0.5570000000E+03    0.5535420820E+03   -0.9714715001E+03    0.1107624434E+04    0.1357352941E+01
       152    0.5520000000E+03    0.5258699581E+03   -0.8629078934E+03    0.1079791667E+04    0.1401552288E+01
       153    0.5190000000E+03    0.5202997795E+03   -0.8413793124E+03    0.1071071429E+04    0.1411764706E+01
       154    0.5240000000E+03    0.5253110971E+03   -0.8654187214E+03    0.1011904762E+04    0.1443713450E+01
       155    0.5080000000E+03    0.5173744460E+03   -0.8603618106E+03    0.9234090909E+03    0.1391447368E+01
       156    0.4900000000E+03    0.5094616545E+03   -0.8149685660E+03    0.1022887701E+04    0.1376470588E+01
       157    0.5500000000E+03    0.5279817543E+03   -0.8577792049E+03    0.1184333333E+04    0.1370370370E+01
       158    0.5150000000E+03    0.5257102238E+03   -0.8969944604E+03    0.8958505564E+03    0.1392238392E+01
       159    0.5300000000E+03    0.5206930152E+03   -0.8364628715E+03    0.1058420168E+04    0.1460317460E+01
       160    0.5460000000E+03    0.5205276147E+03   -0.8449792054E+03    0.9978461538E+03    0.1469979296E+01
       161    0.5350000000E+03    0.5139630976E+03   -0.7886649931E+03    0.1130113636E+04    0.1511888112E+01
       162    0.5500000000E+03    0.5166153880E+03   -0.8377049105E+03    0.9758095238E+03    0.1449275362E+01
       163    0.5420000000E+03    0.5244470811E+03   -0.8868775571E+03    0.1001441441E+04    0.1315878378E+01
       164    0.5920000000E+03    0.5320727347E+03   -0.9186915364E+03    0.9469736842E+03    0.1355443403E+01
       165    0.5240000000E+03    0.5137845979E+03   -0.8196790782E+03    0.1107624434E+04    0.1357352941E+01
       166    0.4970000000E+03    0.4840157157E+03   -0.7031101354E+03    0.1079791667E+04    0.1401552288E+01
       167    0.4910000000E+03    0.4794897533E+03   -0.6855683287E+03    0.1071071429E+04    0.1411764706E+01
       168    0.4630000000E+03    0.4833350702E+03   -0.7051559952E+03    0.1011904762E+04    0.1443713450E+01
       169    0.4640000000E+03    0.4756436980E+03   -0.7010355494E+03    0.9234090909E+03    0.1391447368E+01
       170    0.4590000000E+03    0.4699326478E+03   -0.6640484612E+03    0.1022887701E+04    0.1376470588E+01
       171    0.4890000000E+03    0.4863762723E+03   -0.6989312040E+03    0.1184333333E+04    0.1370370370E+01
       172    0.4770000000E+03    0.4822026561E+03   -0.7308843751E+03    0.8958505564E+03    0.1392238392E+01
       173    0.4690000000E+03    0.4801214547E+03   -0.6815623397E+03    0.1058420168E+04    0.1460317460E+01
       174    0.4960000000E+03    0.4795429803E+03   -0.6885015748E+03    0.9978461538E+03    0.1469979296E+01
       175    0.4670000000E+03    0.4757099120E+03   -0.6426159203E+03    0.1130113636E+04    0.1511888112E+01
       176    0.5110000000E+03    0.4759835839E+03   -0.6825743715E+03    0.9758095238E+03    0.1449275362E+01
       177    0.4900000000E+03    0.4814302208E+03   -0.7226409725E+03    0.1001441441E+04    0.1315878378E+01
       178    0.5230000000E+03    0.4875127780E+03   -0.7485634741E+03    0.9469736842E+03    0.1355443403E+01
       179    0.4760000000E+03    0.4740271137E+03   -0.6678866563E+03    0.1107624434E+04    0.1357352941E+01
       180    0.6100000000E+03    0.6019757249E+03   -0.1173135151E+04    0.9056585366E+03    0.1466421651E+01
       181    0.5810000000E+03    0.5767760958E+03   -0.1099670051E+04    0.9102884615E+03    0.1334682861E+01
       182    0.6250000000E+03    0.6201092922E+03   -0.1232085335E+04    0.9236627907E+03    0.1505813953E+01
       183    0.5620000000E+03    0.5837592388E+03   -0.1131292385E+04    0.8272500000E+03    0.1390277778E+01
       184    0.6350000000E+03    0.5964436960E+03   -0.1166448499E+04    0.8724695122E+03    0.1419068736E+01
       185    0.5660000000E+03    0.5912570225E+03   -0.1161311415E+04    0.8494736842E+03    0.1360197950E+01
       186    0.6380000000E+03    0.5908241796E+03   -0.1119026227E+04    0.1013461538E+04    0.1422699849E+01
       187    0.6060000000E+03    0.5746979765E+03   -0.1049568904E+04    0.9773310811E+03    0.1503025413E+01
       188    0.5820000000E+03    0.6010001072E+03   -0.1208418825E+04    0.8849579832E+03    0.1269230769E+01
       189    0.6340000000E+03    0.6024504980E+03   -0.1198346478E+04    0.8758928571E+03    0.1365546218E+01
       190    0.5850000000E+03    0.5855506108E+03   -0.1136339613E+04    0.8928970588E+03    0.1334426230E+01
       191    0.6030000000E+03    0.5910949484E+03   -0.1144522098E+04    0.9132500000E+03    0.1386562500E+01
       192    0.6250000000E+03    0.5801160404E+03   -0.1124390268E+04    0.7732500000E+03    0.1405303030E+01
       193    0.6310000000E+03    0.5810352874E+03   -0.1127866719E+04    0.9202500000E+03    0.1258000000E+01
       194    0.6250000000E+03    0.6233242595E+03   -0.1257198412E+04    0.8868181818E+03    0.1471046077E+01
       195    0.5510000000E+03    0.5539651531E+03   -0.9898327835E+03    0.9056585366E+03    0.1466421651E+01
       196    0.5390000000E+03    0.5317720843E+03   -0.9278466055E+03    0.9102884615E+03    0.1334682861E+01
       197    0.5640000000E+03    0.5696861835E+03   -0.1039572002E+04    0.9236627907E+03    0.1505813953E+01
       198    0.5500000000E+03    0.5374610830E+03   -0.9545279502E+03    0.8272500000E+03    0.1390277778E+01
       199    0.5900000000E+03    0.5487067755E+03   -0.9841909207E+03    0.8724695122E+03    0.1419068736E+01
       200    0.5270000000E+03    0.5437303374E+03   -0.9798565066E+03    0.8494736842E+03    0.1360197950E+01
       201    0.5570000000E+03    0.5450280164E+03   -0.9441783793E+03    0.1013461538E+04    0.1422699849E+01
       202    0.5510000000E+03    0.5317443550E+03   -0.8855737625E+03    0.9773310811E+03    0.1503025413E+01
       203    0.5830000000E+03    0.5515455508E+03   -0.1019603384E+04    0.8849579832E+03    0.1269230769E+01
       204    0.5700000000E+03    0.5534081524E+03   -0.1011104841E+04    0.8758928571E+03    0.1365546218E+01
       205    0.5430000000E+03    0.5390458969E+03   -0.9587865483E+03    0.8928970588E+03    0.1334426230E+01
       206    0.5430000000E+03    0.5442553663E+03   -0.9656905204E+03    0.9132500000E+03    0.1386562500E+01
       207    0.5630000000E+03    0.5341003537E+03   -0.9487042889E+03    0.7732500000E+03    0.1405303030E+01
       208    0.5770000000E+03    0.5348773268E+03   -0.9516375441E+03    0.9202500000E+03    0.1258000000E+01
       209    0.5780000000E+03    0.5718733976E+03   -0.1060761160E+04    0.8868181818E+03    0.1471046077E+01
       210    0.4900000000E+03    0.5059545813E+03   -0.8065304162E+03    0.9056585366E+03    0.1466421651E+01
       211    0.4960000000E+03    0.4867680727E+03   -0.7560231601E+03    0.9102884615E+03    0.1334682861E+01
       212    0.5110000000E+03    0.5192630746E+03   -0.8470586681E+03    0.9236627907E+03    0.1505813953E+01
       213    0.4940000000E+03    0.4911629270E+03   -0.7777635150E+03    0.8272500000E+03    0.1390277778E+01
       214    0.5170000000E+03    0.5009698551E+03   -0.8019333428E+03    0.8724695122E+03    0.1419068736E+01
       215    0.4800000000E+03    0.4962036522E+03   -0.7984015979E+03    0.8494736842E+03    0.1360197950E+01
       216    0.5020000000E+03    0.4992318530E+03   -0.7693305313E+03    0.1013461538E+04    0.1422699849E+01
       217    0.5040000000E+03    0.4887907336E+03   -0.7215786213E+03    0.9773310811E+03    0.1503025413E+01
       218    0.5050000000E+03    0.5020909941E+03   -0.8307879424E+03    0.8849579832E+03    0.1269230769E+01
       219    0.5020000000E+03    0.5043658068E+03   -0.8238632038E+03    0.8758928571E+03    0.1365546218E+01
       220    0.4960000000E+03    0.4925411831E+03   -0.7812334838E+03    0.8928970588E+03    0.1334426230E+01
       221    0.5010000000E+03    0.4974157842E+03   -0.7868589426E+03    0.9132500000E+03    0.1386562500E+01
       222    0.5170000000E+03    0.4880846669E+03   -0.7730183095E+03    0.7732500000E+03    0.1405303030E+01
       223    0.5230000000E+03    0.4887193663E+03   -0.7754083693E+03    0.9202500000E+03    0.1258000000E+01
       224    0.5160000000E+03    0.5204225358E+03   -0.8643239082E+03    0.8868181818E+03    0.1471046077E+01
       225    0.4860000000E+03    0.4699827051E+03   -0.8500673272E+03    0.4624358974E+03    0.9004723347E+00
       226    0.4270000000E+03    0.4710128773E+03   -0.8282707290E+03    0.5667293233E+03    0.9395973154E+00
       227    0.5100000000E+03    0.4809133361E+03   -0.8718639253E+03    0.5097500000E+03    0.9643939394E+00
       228    0.4510000000E+03    0.4657072178E+03   -0.8369259743E+03    0.4611315789E+03    0.8840000000E+00
       229    0.4250000000E+03    0.4961865913E+03   -0.9504237913E+03    0.4342682927E+03    0.9269951883E+00
       230    0.4320000000E+03    0.4764877024E+03   -0.8708593914E+03    0.4467894737E+03    0.9387651822E+00
       231    0.4820000000E+03    0.4479049978E+03   -0.7474415376E+03    0.5012500000E+03    0.9639705882E+00
       232    0.4350000000E+03    0.4351936883E+03   -0.7172443073E+03    0.4624358974E+03    0.9004723347E+00
       233    0.4060000000E+03    0.4371158866E+03   -0.6988534276E+03    0.5667293233E+03    0.9395973154E+00
       234    0.4700000000E+03    0.4452322933E+03   -0.7356351870E+03    0.5097500000E+03    0.9643939394E+00
       235    0.4380000000E+03    0.4314560111E+03   -0.7061562908E+03    0.4611315789E+03    0.8840000000E+00
       236    0.4040000000E+03    0.4572904850E+03   -0.8019200739E+03    0.4342682927E+03    0.9269951883E+00
       237    0.4060000000E+03    0.4408477702E+03   -0.7347876115E+03    0.4467894737E+03    0.9387651822E+00
       238    0.4430000000E+03    0.4173159429E+03   -0.6306537974E+03    0.5012500000E+03    0.9639705882E+00
       239    0.3970000000E+03    0.4004046716E+03   -0.5844212874E+03    0.4624358974E+03    0.9004723347E+00
       240    0.3850000000E+03    0.4032188960E+03   -0.5694361262E+03    0.5667293233E+03    0.9395973154E+00
       241    0.4250000000E+03    0.4095512505E+03   -0.5994064487E+03    0.5097500000E+03    0.9643939394E+00
       242    0.3960000000E+03    0.3972048044E+03   -0.5753866073E+03    0.4611315789E+03    0.8840000000E+00
       243    0.3800000000E+03    0.4183943786E+03   -0.6534163565E+03    0.4342682927E+03    0.9269951883E+00
       244    0.3630000000E+03    0.4052078380E+03   -0.5987158316E+03    0.4467894737E+03    0.9387651822E+00
       245    0.3980000000E+03    0.3867268880E+03   -0.5138660571E+03    0.5012500000E+03    0.9639705882E+00
       246    0.5050000000E+03    0.4915226061E+03   -0.9305746538E+03    0.4430952381E+03    0.9295499022E+00
       247    0.5360000000E+03    0.5202834244E+03   -0.1017304169E+04    0.6369069767E+03    0.8640429338E+00
       248    0.4840000000E+03    0.4844920953E+03   -0.9072134865E+03    0.4070000000E+03    0.9463148317E+00
       249    0.4950000000E+03    0.4949305947E+03   -0.9442125356E+03    0.4780519481E+03    0.8909774436E+00
       250    0.5510000000E+03    0.4847618085E+03   -0.9072134865E+03    0.3939473684E+03    0.9651645893E+00
       251    0.4770000000E+03    0.5034696075E+03   -0.9524777220E+03    0.6037142857E+03    0.9008771930E+00
       252    0.5300000000E+03    0.5116521297E+03   -0.9745195653E+03    0.6814634146E+03    0.8742673473E+00
       253    0.5160000000E+03    0.4531212891E+03   -0.7689712848E+03    0.4931250000E+03    0.9631034483E+00
       254    0.4450000000E+03    0.4694988800E+03   -0.8469778452E+03    0.4239721254E+03    0.9460050463E+00
       255    0.5510000000E+03    0.5319564386E+03   -0.1088278878E+04    0.5148913043E+03    0.8389114795E+00
       256    0.5100000000E+03    0.5089722213E+03   -0.9794495425E+03    0.5048700410E+03    0.9667312661E+00
       257    0.4430000000E+03    0.4817008219E+03   -0.8936605234E+03    0.4434959350E+03    0.9258789990E+00
       258    0.4490000000E+03    0.4534388260E+03   -0.7851723641E+03    0.4430952381E+03    0.9295499022E+00
