     Index       y_measurement           y_fitting        descriptor_1
       231    0.4820000000E+03    0.4604095126E+03    0.2126193102E+03
       232    0.4350000000E+03    0.4415955971E+03    0.1938007151E+03
       233    0.4060000000E+03    0.4504144209E+03    0.2026217324E+03
       234    0.4700000000E+03    0.4469803448E+03    0.1991868022E+03
       235    0.4380000000E+03    0.4339140275E+03    0.1861172349E+03
       236    0.4040000000E+03    0.4600749579E+03    0.2122846723E+03
       237    0.4060000000E+03    0.4520886401E+03    0.2042963681E+03
       238    0.4430000000E+03    0.4277069835E+03    0.1799086471E+03
       239    0.3970000000E+03    0.4063678656E+03    0.1585642215E+03
       240    0.3850000000E+03    0.4135832668E+03    0.1657814174E+03
       241    0.4250000000E+03    0.4107735682E+03    0.1629710200E+03
       242    0.3960000000E+03    0.4000829450E+03    0.1522777377E+03
       243    0.3800000000E+03    0.4214873426E+03    0.1736874592E+03
       244    0.3630000000E+03    0.4149530826E+03    0.1671515739E+03
       245    0.3980000000E+03    0.3950044545E+03    0.1471979840E+03
       246    0.5050000000E+03    0.4831871214E+03    0.2354025844E+03
       247    0.5360000000E+03    0.5218905266E+03    0.2741156162E+03
       248    0.4840000000E+03    0.4723759810E+03    0.2245887550E+03
       249    0.4950000000E+03    0.4892241977E+03    0.2414411623E+03
       250    0.5510000000E+03    0.4723759810E+03    0.2245887550E+03
       251    0.4770000000E+03    0.4930869498E+03    0.2453048752E+03
       252    0.5300000000E+03    0.5234046317E+03    0.2756300979E+03
       253    0.5160000000E+03    0.4629105237E+03    0.2151209433E+03
       254    0.4450000000E+03    0.4653546812E+03    0.2175657088E+03
       255    0.5510000000E+03    0.5156600046E+03    0.2678835445E+03
       256    0.5100000000E+03    0.4968317087E+03    0.2490505655E+03
       257    0.4430000000E+03    0.4768233287E+03    0.2290372088E+03
       258    0.4490000000E+03    0.4469803448E+03    0.1991868022E+03
       259    0.5020000000E+03    0.4797293800E+03    0.2319439830E+03
       260    0.4510000000E+03    0.4378324568E+03    0.1900366388E+03
       261    0.4590000000E+03    0.4520886401E+03    0.2042963681E+03
       262    0.4970000000E+03    0.4378324568E+03    0.1900366388E+03
       263    0.4510000000E+03    0.4553571227E+03    0.2075656636E+03
       264    0.4970000000E+03    0.4810105458E+03    0.2332254674E+03
       265    0.4610000000E+03    0.4298232237E+03    0.1820254136E+03
       266    0.3990000000E+03    0.4318913570E+03    0.1840940613E+03
       267    0.5020000000E+03    0.4744573998E+03    0.2266706915E+03
       268    0.4900000000E+03    0.4585257649E+03    0.2107350939E+03
       269    0.4240000000E+03    0.4415955971E+03    0.1938007151E+03
       270    0.4110000000E+03    0.4107735682E+03    0.1629710200E+03
       271    0.4480000000E+03    0.4375682334E+03    0.1897723497E+03
       272    0.4040000000E+03    0.4032889326E+03    0.1554845227E+03
       273    0.4110000000E+03    0.4149530826E+03    0.1671515739E+03
       274    0.4380000000E+03    0.4032889326E+03    0.1554845227E+03
       275    0.4100000000E+03    0.4176272956E+03    0.1698264521E+03
       276    0.4500000000E+03    0.4386164599E+03    0.1908208370E+03
       277    0.4100000000E+03    0.3967359236E+03    0.1489298838E+03
       278    0.3830000000E+03    0.3984280327E+03    0.1506224138E+03
       279    0.4600000000E+03    0.4332547950E+03    0.1854578385E+03
       280    0.4420000000E+03    0.4202198210E+03    0.1724196223E+03
       281    0.3990000000E+03    0.4063678656E+03    0.1585642215E+03
       282    0.5630000000E+03    0.5852712625E+03    0.3375121166E+03
       283    0.5300000000E+03    0.5672540883E+03    0.3194904611E+03
       284    0.5700000000E+03    0.5770379999E+03    0.3292768062E+03
       285    0.5780000000E+03    0.5882575079E+03    0.3404991048E+03
       286    0.5370000000E+03    0.5649966912E+03    0.3172325025E+03
       287    0.5690000000E+03    0.5852712625E+03    0.3375121166E+03
       288    0.5760000000E+03    0.5872679255E+03    0.3395092762E+03
       289    0.5490000000E+03    0.5832506860E+03    0.3354910375E+03
       290    0.5220000000E+03    0.5812054668E+03    0.3334453096E+03
       291    0.5700000000E+03    0.5801733785E+03    0.3324129646E+03
       292    0.5100000000E+03    0.5333592334E+03    0.2855871756E+03
       293    0.5100000000E+03    0.5181139321E+03    0.2703380824E+03
       294    0.5170000000E+03    0.5263926267E+03    0.2786188361E+03
       295    0.5400000000E+03    0.5358860564E+03    0.2881146271E+03
       296    0.5180000000E+03    0.5162038269E+03    0.2684275021E+03
       297    0.5230000000E+03    0.5333592334E+03    0.2855871756E+03
       298    0.5370000000E+03    0.5350487175E+03    0.2872770799E+03
       299    0.5360000000E+03    0.5316495149E+03    0.2838770318E+03
       300    0.5030000000E+03    0.5299189447E+03    0.2821460312E+03
       301    0.5400000000E+03    0.5290456392E+03    0.2812725085E+03
       302    0.4900000000E+03    0.4814472044E+03    0.2336622346E+03
       303    0.4770000000E+03    0.4689737761E+03    0.2211857038E+03
       304    0.4830000000E+03    0.4757472534E+03    0.2279608659E+03
       305    0.5030000000E+03    0.4835146051E+03    0.2357301495E+03
       306    0.4710000000E+03    0.4674109627E+03    0.2196225017E+03
       307    0.4760000000E+03    0.4814472044E+03    0.2336622346E+03
       308    0.5020000000E+03    0.4828295095E+03    0.2350448835E+03
       309    0.4960000000E+03    0.4800483437E+03    0.2322630260E+03
       310    0.4710000000E+03    0.4786324227E+03    0.2308467528E+03
       311    0.4970000000E+03    0.4779179000E+03    0.2301320524E+03
       312    0.5910000000E+03    0.5336423594E+03    0.2858703720E+03
       313    0.5900000000E+03    0.5437495471E+03    0.2959800736E+03
       314    0.6060000000E+03    0.5655431696E+03    0.3177791168E+03
       315    0.5840000000E+03    0.5387837334E+03    0.2910130248E+03
       316    0.6040000000E+03    0.5437495471E+03    0.2959800736E+03
       317    0.5910000000E+03    0.5494967349E+03    0.3017286909E+03
       318    0.5880000000E+03    0.5407902841E+03    0.2930200746E+03
       319    0.5880000000E+03    0.5407902841E+03    0.2930200746E+03
       320    0.5500000000E+03    0.5456899728E+03    0.2979209820E+03
       321    0.6090000000E+03    0.5494967349E+03    0.3017286909E+03
       322    0.6040000000E+03    0.5456899728E+03    0.2979209820E+03
       323    0.6190000000E+03    0.5577276812E+03    0.3099616845E+03
       324    0.6430000000E+03    0.5603763960E+03    0.3126110581E+03
       325    0.5690000000E+03    0.5367491168E+03    0.2889779021E+03
       326    0.5510000000E+03    0.4852018024E+03    0.2374177665E+03
       327    0.5430000000E+03    0.4935959076E+03    0.2458139595E+03
       328    0.5430000000E+03    0.5116956956E+03    0.2639182495E+03
       329    0.5240000000E+03    0.4894717571E+03    0.2416887833E+03
       330    0.5710000000E+03    0.4935959076E+03    0.2458139595E+03
       331    0.5420000000E+03    0.4983689957E+03    0.2505882348E+03
       332    0.5310000000E+03    0.4911382145E+03    0.2433556552E+03
       333    0.5310000000E+03    0.4911382145E+03    0.2433556552E+03
       334    0.5120000000E+03    0.4952074475E+03    0.2474259003E+03
       335    0.5630000000E+03    0.4983689957E+03    0.2505882348E+03
       336    0.5500000000E+03    0.4952074475E+03    0.2474259003E+03
       337    0.5830000000E+03    0.5052048664E+03    0.2574258058E+03
       338    0.5830000000E+03    0.5074046464E+03    0.2596261330E+03
