     Index       y_measurement           y_fitting        descriptor_1
       417    0.8840000000E+03    0.9382067173E+03    0.1982890511E+05
       418    0.1057000000E+04    0.9857033155E+03    0.2128870466E+05
       419    0.9000000000E+03    0.8858619192E+03    0.1822009699E+05
       420    0.8760000000E+03    0.9382067173E+03    0.1982890511E+05
       421    0.1068000000E+04    0.9857033155E+03    0.2128870466E+05
       422    0.8380000000E+03    0.8858619192E+03    0.1822009699E+05
       423    0.8730000000E+03    0.9046918674E+03    0.1879883212E+05
       424    0.1120000000E+04    0.9497211099E+03    0.2018279793E+05
       425    0.8980000000E+03    0.8550662797E+03    0.1727359845E+05
       426    0.1074000000E+04    0.1004559919E+04    0.2186825904E+05
       427    0.1006000000E+04    0.1009551365E+04    0.2202167024E+05
       428    0.8580000000E+03    0.9009075096E+03    0.1868252055E+05
       429    0.1144000000E+04    0.1004559919E+04    0.2186825904E+05
       430    0.1028000000E+04    0.1009551365E+04    0.2202167024E+05
       431    0.9480000000E+03    0.9009075096E+03    0.1868252055E+05
       432    0.1080000000E+04    0.1004559919E+04    0.2186825904E+05
       433    0.1030000000E+04    0.1009551365E+04    0.2202167024E+05
       434    0.9570000000E+03    0.9009075096E+03    0.1868252055E+05
       435    0.1104000000E+04    0.9675981494E+03    0.2073224558E+05
       436    0.1008000000E+04    0.9723302992E+03    0.2087768737E+05
       437    0.8820000000E+03    0.8693302807E+03    0.1771200000E+05
