     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
       245    0.3980000000E+03    0.4028061499E+03    0.1079451882E+03   -0.1086673057E+02   -0.2765579710E+04
       246    0.5050000000E+03    0.4970048936E+03    0.1919436458E+03   -0.9467281838E+01   -0.2614761905E+04
       247    0.5360000000E+03    0.5273123207E+03    0.2235096563E+03   -0.9354550534E+01   -0.2613835524E+04
       248    0.4840000000E+03    0.4885701269E+03    0.1831262156E+03   -0.9740438604E+01   -0.2580803571E+04
       249    0.4950000000E+03    0.5034123960E+03    0.1968674093E+03   -0.9378035723E+01   -0.2587251356E+04
       250    0.5510000000E+03    0.4837396650E+03    0.1831262156E+03   -0.1029479738E+02   -0.2611163671E+04
       251    0.4770000000E+03    0.5179076764E+03    0.2000178213E+03   -0.8525487020E+01   -0.2449156118E+04
       252    0.5300000000E+03    0.5205434923E+03    0.2247445413E+03   -0.9849111248E+01   -0.2721215925E+04
       253    0.5160000000E+03    0.4676114882E+03    0.1754063076E+03   -0.1086673057E+02   -0.2729421769E+04
       254    0.4450000000E+03    0.4773336456E+03    0.1773997318E+03   -0.1001873685E+02   -0.2672626895E+04
       255    0.5510000000E+03    0.5335730008E+03    0.2184281209E+03   -0.8856096512E+01   -0.2438284214E+04
       256    0.5100000000E+03    0.5054048698E+03    0.2030719996E+03   -0.1003082822E+02   -0.2581474992E+04
       257    0.4430000000E+03    0.4893156893E+03    0.1867534164E+03   -0.9754169166E+01   -0.2637774004E+04
       258    0.4490000000E+03    0.4630889636E+03    0.1557278635E+03   -0.9467281838E+01   -0.2614761905E+04
       259    0.5020000000E+03    0.4878187609E+03    0.1813380230E+03   -0.9354550534E+01   -0.2613835524E+04
       260    0.4510000000E+03    0.4562122133E+03    0.1485740994E+03   -0.9740438604E+01   -0.2580803571E+04
       261    0.4590000000E+03    0.4686264502E+03    0.1597226151E+03   -0.9378035723E+01   -0.2587251356E+04
       262    0.4970000000E+03    0.4513817514E+03    0.1485740994E+03   -0.1029479738E+02   -0.2611163671E+04
       263    0.4510000000E+03    0.4825650613E+03    0.1622786098E+03   -0.8525487020E+01   -0.2449156118E+04
       264    0.4970000000E+03    0.4808317317E+03    0.1823399109E+03   -0.9849111248E+01   -0.2721215925E+04
       265    0.4610000000E+03    0.4366176618E+03    0.1423107779E+03   -0.1086673057E+02   -0.2729421769E+04
       266    0.3990000000E+03    0.4459875865E+03    0.1439280843E+03   -0.1001873685E+02   -0.2672626895E+04
       267    0.5020000000E+03    0.4949773347E+03    0.1772152679E+03   -0.8856096512E+01   -0.2438284214E+04
       268    0.4900000000E+03    0.4695225895E+03    0.1647565280E+03   -0.1003082822E+02   -0.2581474992E+04
       269    0.4240000000E+03    0.4563168590E+03    0.1515169227E+03   -0.9754169166E+01   -0.2637774004E+04
       270    0.4110000000E+03    0.4291730337E+03    0.1195120813E+03   -0.9467281838E+01   -0.2614761905E+04
       271    0.4480000000E+03    0.4483252012E+03    0.1391663898E+03   -0.9354550534E+01   -0.2613835524E+04
       272    0.4040000000E+03    0.4238542998E+03    0.1140219833E+03   -0.9740438604E+01   -0.2580803571E+04
       273    0.4110000000E+03    0.4338405044E+03    0.1225778209E+03   -0.9378035723E+01   -0.2587251356E+04
       274    0.4380000000E+03    0.4190238379E+03    0.1140219833E+03   -0.1029479738E+02   -0.2611163671E+04
       275    0.4100000000E+03    0.4472224460E+03    0.1245393982E+03   -0.8525487020E+01   -0.2449156118E+04
       276    0.4500000000E+03    0.4411199711E+03    0.1399352805E+03   -0.9849111248E+01   -0.2721215925E+04
       277    0.4100000000E+03    0.4056238353E+03    0.1092152481E+03   -0.1086673057E+02   -0.2729421769E+04
       278    0.3830000000E+03    0.4146415273E+03    0.1104564368E+03   -0.1001873685E+02   -0.2672626895E+04
       279    0.4600000000E+03    0.4563816687E+03    0.1360024149E+03   -0.8856096512E+01   -0.2438284214E+04
       280    0.4420000000E+03    0.4336403090E+03    0.1264410563E+03   -0.1003082822E+02   -0.2581474992E+04
       281    0.3990000000E+03    0.4233180288E+03    0.1162804291E+03   -0.9754169166E+01   -0.2637774004E+04
       282    0.5630000000E+03    0.5694159340E+03    0.2752021874E+03    0.3057269134E+01   -0.4475765306E+04
       283    0.5300000000E+03    0.5672035348E+03    0.2605076067E+03    0.3045498875E+01   -0.4217672414E+04
       284    0.5700000000E+03    0.5699153367E+03    0.2684872420E+03    0.3033684116E+01   -0.4321759259E+04
       285    0.5780000000E+03    0.5886385866E+03    0.2776377316E+03    0.2921288365E+01   -0.4080687831E+04
       286    0.5370000000E+03    0.5595948839E+03    0.2586665020E+03    0.3119302730E+01   -0.4358582949E+04
       287    0.5690000000E+03    0.5726751417E+03    0.2752021874E+03    0.2964624615E+01   -0.4390538033E+04
       288    0.5760000000E+03    0.5613127551E+03    0.2768306406E+03    0.3507423116E+01   -0.4752021563E+04
       289    0.5490000000E+03    0.5924280526E+03    0.2735542306E+03    0.2844070136E+01   -0.3900904977E+04
       290    0.5220000000E+03    0.5651039602E+03    0.2718861755E+03    0.3310839243E+01   -0.4537735849E+04
       291    0.5700000000E+03    0.5699166601E+03    0.2710444173E+03    0.3068995226E+01   -0.4379807692E+04
       292    0.5100000000E+03    0.5207884420E+03    0.2232772464E+03    0.3057269134E+01   -0.4475765306E+04
       293    0.5100000000E+03    0.5211725359E+03    0.2113552281E+03    0.3045498875E+01   -0.4217672414E+04
       294    0.5170000000E+03    0.5224743575E+03    0.2178292718E+03    0.3033684116E+01   -0.4321759259E+04
       295    0.5400000000E+03    0.5395807403E+03    0.2252532539E+03    0.2921288365E+01   -0.4080687831E+04
       296    0.5180000000E+03    0.5138892033E+03    0.2098615016E+03    0.3119302730E+01   -0.4358582949E+04
       297    0.5230000000E+03    0.5240476496E+03    0.2232772464E+03    0.2964624615E+01   -0.4390538033E+04
       298    0.5370000000E+03    0.5123975197E+03    0.2245984443E+03    0.3507423116E+01   -0.4752021563E+04
       299    0.5360000000E+03    0.5440917501E+03    0.2219402248E+03    0.2844070136E+01   -0.3900904977E+04
       300    0.5030000000E+03    0.5170623986E+03    0.2205868971E+03    0.3310839243E+01   -0.4537735849E+04
       301    0.5400000000E+03    0.5220238350E+03    0.2199039612E+03    0.3068995226E+01   -0.4379807692E+04
       302    0.4900000000E+03    0.4721609499E+03    0.1713523054E+03    0.3057269134E+01   -0.4475765306E+04
       303    0.4770000000E+03    0.4751415371E+03    0.1622028495E+03    0.3045498875E+01   -0.4217672414E+04
       304    0.4830000000E+03    0.4750333784E+03    0.1671713016E+03    0.3033684116E+01   -0.4321759259E+04
       305    0.5030000000E+03    0.4905228942E+03    0.1728687763E+03    0.2921288365E+01   -0.4080687831E+04
       306    0.4710000000E+03    0.4681835228E+03    0.1610565013E+03    0.3119302730E+01   -0.4358582949E+04
       307    0.4760000000E+03    0.4754201576E+03    0.1713523054E+03    0.2964624615E+01   -0.4390538033E+04
       308    0.5020000000E+03    0.4634822843E+03    0.1723662479E+03    0.3507423116E+01   -0.4752021563E+04
       309    0.4960000000E+03    0.4957554477E+03    0.1703262191E+03    0.2844070136E+01   -0.3900904977E+04
       310    0.4710000000E+03    0.4690208370E+03    0.1692876187E+03    0.3310839243E+01   -0.4537735849E+04
       311    0.4970000000E+03    0.4741310098E+03    0.1687635051E+03    0.3068995226E+01   -0.4379807692E+04
       312    0.5910000000E+03    0.5781751126E+03    0.2277272455E+03    0.1577399075E+01   -0.3088663968E+04
       313    0.5900000000E+03    0.5861267799E+03    0.2357807366E+03    0.1732867951E+01   -0.3101136364E+04
       314    0.6060000000E+03    0.6096650676E+03    0.2531460761E+03    0.1925270554E+01   -0.2966262136E+04
       315    0.5840000000E+03    0.5802963105E+03    0.2318239350E+03    0.1469466662E+01   -0.3111781609E+04
       316    0.6040000000E+03    0.5844484036E+03    0.2357807366E+03    0.1863252087E+01   -0.3156494961E+04
       317    0.5910000000E+03    0.5919385109E+03    0.2403601436E+03    0.1617758105E+01   -0.3051344086E+04
       318    0.5880000000E+03    0.5904553100E+03    0.2334227713E+03    0.1540722005E+01   -0.2929323308E+04
       319    0.5880000000E+03    0.5773034229E+03    0.2334227713E+03    0.1575885529E+01   -0.3226255293E+04
       320    0.5500000000E+03    0.5936255248E+03    0.2373268840E+03    0.1762697519E+01   -0.2970909553E+04
       321    0.6090000000E+03    0.5907633379E+03    0.2403601436E+03    0.1764447792E+01   -0.3097790507E+04
       322    0.6040000000E+03    0.5829573413E+03    0.2373268840E+03    0.1743915719E+01   -0.3205204021E+04
       323    0.6190000000E+03    0.6074367006E+03    0.2469186300E+03    0.1811442450E+01   -0.2870448179E+04
       324    0.6430000000E+03    0.5974586984E+03    0.2490291480E+03    0.2030854294E+01   -0.3166351351E+04
       325    0.5690000000E+03    0.5838974466E+03    0.2302027355E+03    0.1353989814E+01   -0.2982079343E+04
       326    0.5510000000E+03    0.5327994484E+03    0.1792746400E+03    0.1577399075E+01   -0.3088663968E+04
       327    0.5430000000E+03    0.5391464220E+03    0.1856146225E+03    0.1732867951E+01   -0.3101136364E+04
       328    0.5430000000E+03    0.5592245887E+03    0.1992852088E+03    0.1925270554E+01   -0.2966262136E+04
       329    0.5240000000E+03    0.5341043628E+03    0.1824996935E+03    0.1469466662E+01   -0.3111781609E+04
       330    0.5710000000E+03    0.5374680456E+03    0.1856146225E+03    0.1863252087E+01   -0.3156494961E+04
       331    0.5420000000E+03    0.5440456857E+03    0.1892196875E+03    0.1617758105E+01   -0.3051344086E+04
       332    0.5310000000E+03    0.5439447871E+03    0.1837583519E+03    0.1540722005E+01   -0.2929323308E+04
       333    0.5310000000E+03    0.5307929000E+03    0.1837583519E+03    0.1575885529E+01   -0.3226255293E+04
       334    0.5120000000E+03    0.5463370901E+03    0.1868318023E+03    0.1762697519E+01   -0.2970909553E+04
       335    0.5630000000E+03    0.5428705128E+03    0.1892196875E+03    0.1764447792E+01   -0.3097790507E+04
       336    0.5500000000E+03    0.5356689066E+03    0.1868318023E+03    0.1743915719E+01   -0.3205204021E+04
       337    0.5830000000E+03    0.5582370680E+03    0.1943827513E+03    0.1811442450E+01   -0.2870448179E+04
       338    0.5830000000E+03    0.5478385357E+03    0.1960442229E+03    0.2030854294E+01   -0.3166351351E+04
       339    0.5500000000E+03    0.5380285301E+03    0.1812234301E+03    0.1353989814E+01   -0.2982079343E+04
       340    0.4820000000E+03    0.4874237843E+03    0.1308220346E+03    0.1577399075E+01   -0.3088663968E+04
       341    0.4820000000E+03    0.4921660640E+03    0.1354485083E+03    0.1732867951E+01   -0.3101136364E+04
       342    0.4900000000E+03    0.5087841098E+03    0.1454243416E+03    0.1925270554E+01   -0.2966262136E+04
       343    0.4760000000E+03    0.4879124151E+03    0.1331754520E+03    0.1469466662E+01   -0.3111781609E+04
       344    0.4830000000E+03    0.4904876876E+03    0.1354485083E+03    0.1863252087E+01   -0.3156494961E+04
       345    0.4800000000E+03    0.4961528606E+03    0.1380792314E+03    0.1617758105E+01   -0.3051344086E+04
       346    0.4910000000E+03    0.4974342641E+03    0.1340939324E+03    0.1540722005E+01   -0.2929323308E+04
       347    0.4710000000E+03    0.4842823770E+03    0.1340939324E+03    0.1575885529E+01   -0.3226255293E+04
       348    0.4690000000E+03    0.4990486553E+03    0.1363367206E+03    0.1762697519E+01   -0.2970909553E+04
       349    0.4900000000E+03    0.4949776876E+03    0.1380792314E+03    0.1764447792E+01   -0.3097790507E+04
       350    0.4830000000E+03    0.4883804719E+03    0.1363367206E+03    0.1743915719E+01   -0.3205204021E+04
       351    0.4980000000E+03    0.5090374353E+03    0.1418468726E+03    0.1811442450E+01   -0.2870448179E+04
       352    0.4910000000E+03    0.4982183729E+03    0.1430592978E+03    0.2030854294E+01   -0.3166351351E+04
       353    0.4630000000E+03    0.4921596136E+03    0.1322441247E+03    0.1353989814E+01   -0.2982079343E+04
       354    0.6000000000E+03    0.5924234204E+03    0.2403601436E+03    0.1202795338E+01   -0.2983008274E+04
       355    0.6150000000E+03    0.5817938326E+03    0.2268900054E+03    0.1091114099E+01   -0.2923432251E+04
       356    0.6070000000E+03    0.5863439998E+03    0.2380924599E+03    0.1258829803E+01   -0.3078624079E+04
       357    0.5960000000E+03    0.5792686764E+03    0.2260465403E+03    0.1112833973E+01   -0.2964978903E+04
       358    0.6180000000E+03    0.5815061639E+03    0.2293835018E+03    0.1055870005E+01   -0.2976785714E+04
       359    0.5850000000E+03    0.5928858998E+03    0.2396090133E+03    0.1199564622E+01   -0.2956669624E+04
       360    0.5510000000E+03    0.5445305953E+03    0.1892196875E+03    0.1202795338E+01   -0.2983008274E+04
       361    0.5560000000E+03    0.5365849923E+03    0.1786155362E+03    0.1091114099E+01   -0.2923432251E+04
       362    0.5500000000E+03    0.5389030207E+03    0.1874344897E+03    0.1258829803E+01   -0.3078624079E+04
       363    0.5370000000E+03    0.5342279002E+03    0.1779515317E+03    0.1112833973E+01   -0.2964978903E+04
       364    0.5430000000E+03    0.5358004833E+03    0.1805785014E+03    0.1055870005E+01   -0.2976785714E+04
       365    0.5430000000E+03    0.5451427406E+03    0.1886283721E+03    0.1199564622E+01   -0.2956669624E+04
       366    0.4710000000E+03    0.4966377701E+03    0.1380792314E+03    0.1202795338E+01   -0.2983008274E+04
       367    0.4760000000E+03    0.4913761519E+03    0.1303410669E+03    0.1091114099E+01   -0.2923432251E+04
       368    0.4820000000E+03    0.4914620416E+03    0.1367765195E+03    0.1258829803E+01   -0.3078624079E+04
       369    0.4770000000E+03    0.4891871241E+03    0.1298565232E+03    0.1112833973E+01   -0.2964978903E+04
       370    0.4910000000E+03    0.4900948027E+03    0.1317735010E+03    0.1055870005E+01   -0.2976785714E+04
       371    0.4790000000E+03    0.4973995815E+03    0.1376477310E+03    0.1199564622E+01   -0.2956669624E+04
       372    0.7810000000E+03    0.8125610601E+03    0.4938043158E+03   -0.5991464547E+01   -0.2367156863E+04
       373    0.6980000000E+03    0.8039097069E+03    0.4961336159E+03   -0.8079245940E+01   -0.2318072955E+04
       374    0.9060000000E+03    0.8192481991E+03    0.5014852388E+03   -0.6319246427E+01   -0.2332920320E+04
       375    0.7400000000E+03    0.7284800246E+03    0.4040217129E+03   -0.5991464547E+01   -0.2367156863E+04
       376    0.6780000000E+03    0.7194320569E+03    0.4059275039E+03   -0.8079245940E+01   -0.2318072955E+04
       377    0.7700000000E+03    0.7338593176E+03    0.4103061044E+03   -0.6319246427E+01   -0.2332920320E+04
       378    0.7940000000E+03    0.7511037163E+03    0.4138373735E+03   -0.4533824063E+01   -0.2271115467E+04
       379    0.8550000000E+03    0.7188446158E+03    0.3923489134E+03   -0.5647150570E+01   -0.2386141636E+04
       380    0.7680000000E+03    0.7368781701E+03    0.4001979645E+03   -0.4857170470E+01   -0.2258507621E+04
       381    0.7450000000E+03    0.6824227317E+03    0.3404991048E+03   -0.4533824063E+01   -0.2271115467E+04
       382    0.7070000000E+03    0.6537298837E+03    0.3228187262E+03   -0.5647150570E+01   -0.2386141636E+04
       383    0.7180000000E+03    0.6704607993E+03    0.3292768062E+03   -0.4857170470E+01   -0.2258507621E+04
       384    0.8740000000E+03    0.7903317131E+03    0.5029934741E+03   -0.7983720419E+01   -0.2775499043E+04
       385    0.8290000000E+03    0.7821436934E+03    0.4801695762E+03   -0.6657182830E+01   -0.2666708044E+04
       386    0.7000000000E+03    0.8006123170E+03    0.4999678763E+03   -0.6351105289E+01   -0.2710777979E+04
       387    0.8060000000E+03    0.7075883701E+03    0.4121543551E+03   -0.7824046011E+01   -0.2745974235E+04
       388    0.7200000000E+03    0.7010153494E+03    0.3935398879E+03   -0.6657182830E+01   -0.2666708044E+04
       389    0.6880000000E+03    0.7136137836E+03    0.4078155660E+03   -0.6351105289E+01   -0.2726284067E+04
       390    0.1034000000E+04    0.1079467128E+04    0.7666271771E+03    0.2877695080E+01   -0.3344234079E+04
       391    0.1139000000E+04    0.1111138698E+04    0.7723915077E+03    0.2721471439E+01   -0.2739130435E+04
       392    0.1002000000E+04    0.1001060289E+04    0.7203290677E+03    0.3457568617E+01   -0.4202982601E+04
       393    0.1056000000E+04    0.1079467128E+04    0.7666271771E+03    0.2877695080E+01   -0.3344234079E+04
       394    0.1124000000E+04    0.1111138698E+04    0.7723915077E+03    0.2721471439E+01   -0.2739130435E+04
       395    0.1082000000E+04    0.1001060289E+04    0.7203290677E+03    0.3457568617E+01   -0.4202982601E+04
       396    0.1054000000E+04    0.1079467128E+04    0.7666271771E+03    0.2877695080E+01   -0.3344234079E+04
       397    0.1190000000E+04    0.1111138698E+04    0.7723915077E+03    0.2721471439E+01   -0.2739130435E+04
       398    0.9350000000E+03    0.1001060289E+04    0.7203290677E+03    0.3457568617E+01   -0.4202982601E+04
       399    0.1037000000E+04    0.1043569969E+04    0.7282958183E+03    0.2877695080E+01   -0.3344234079E+04
       400    0.1110000000E+04    0.1074971625E+04    0.7337719323E+03    0.2721471439E+01   -0.2739130435E+04
       401    0.1035000000E+04    0.9673310294E+03    0.6843126143E+03    0.3457568617E+01   -0.4202982601E+04
       402    0.9270000000E+03    0.1006088371E+04    0.7395468372E+03   -0.2153914580E+01   -0.3712500000E+04
       403    0.9760000000E+03    0.1058962403E+04    0.7695201373E+03   -0.2220980973E+01   -0.3152389152E+04
       404    0.9860000000E+03    0.1012077549E+04    0.7666271771E+03   -0.1748393027E+01   -0.4198924731E+04
       405    0.9560000000E+03    0.1006088371E+04    0.7395468372E+03   -0.2153914580E+01   -0.3712500000E+04
       406    0.9460000000E+03    0.1058962403E+04    0.7695201373E+03   -0.2220980973E+01   -0.3152389152E+04
       407    0.1089000000E+04    0.1012077549E+04    0.7666271771E+03   -0.1748393027E+01   -0.4198924731E+04
       408    0.9600000000E+03    0.1006088371E+04    0.7395468372E+03   -0.2153914580E+01   -0.3712500000E+04
       409    0.1033000000E+04    0.1058962403E+04    0.7695201373E+03   -0.2220980973E+01   -0.3152389152E+04
       410    0.1080000000E+04    0.1012077549E+04    0.7666271771E+03   -0.1748393027E+01   -0.4198924731E+04
       411    0.9240000000E+03    0.9714592441E+03    0.7025694954E+03   -0.2153914580E+01   -0.3712500000E+04
       412    0.1009000000E+04    0.1022929782E+04    0.7310441304E+03   -0.2220980973E+01   -0.3152389152E+04
       413    0.1053000000E+04    0.9761803908E+03    0.7282958183E+03   -0.1748393027E+01   -0.4198924731E+04
       414    0.8540000000E+03    0.9063438036E+03    0.8928152239E+03   -0.4414549826E+02   -0.3289330922E+04
       415    0.1086000000E+04    0.1070277114E+04    0.8819790172E+03   -0.1875607145E+02   -0.2945917285E+04
       416    0.8890000000E+03    0.9044684903E+03    0.8571530158E+03   -0.3543913684E+02   -0.3797175866E+04
       417    0.8840000000E+03    0.9063438036E+03    0.8928152239E+03   -0.4414549826E+02   -0.3289330922E+04
       418    0.1057000000E+04    0.1070277114E+04    0.8819790172E+03   -0.1875607145E+02   -0.2945917285E+04
       419    0.9000000000E+03    0.9044684903E+03    0.8571530158E+03   -0.3543913684E+02   -0.3797175866E+04
       420    0.8760000000E+03    0.9063438036E+03    0.8928152239E+03   -0.4414549826E+02   -0.3289330922E+04
       421    0.1068000000E+04    0.1070277114E+04    0.8819790172E+03   -0.1875607145E+02   -0.2945917285E+04
       422    0.8380000000E+03    0.9044684903E+03    0.8571530158E+03   -0.3543913684E+02   -0.3797175866E+04
       423    0.8730000000E+03    0.8645379158E+03    0.8481744627E+03   -0.4414549826E+02   -0.3289330922E+04
       424    0.1120000000E+04    0.1028978630E+04    0.8378800663E+03   -0.1875607145E+02   -0.2945917285E+04
       425    0.8980000000E+03    0.8643324779E+03    0.8142953650E+03   -0.3543913684E+02   -0.3797175866E+04
       426    0.1074000000E+04    0.1087841825E+04    0.9116830744E+03   -0.1632973300E+02   -0.3510204082E+04
       427    0.1006000000E+04    0.1069708984E+04    0.8429825944E+03   -0.1042327554E+02   -0.3303571429E+04
       428    0.8580000000E+03    0.8920213612E+03    0.8797795591E+03   -0.3785319332E+02   -0.4209219858E+04
       429    0.1144000000E+04    0.1087841825E+04    0.9116830744E+03   -0.1632973300E+02   -0.3510204082E+04
       430    0.1028000000E+04    0.1069708984E+04    0.8429825944E+03   -0.1042327554E+02   -0.3303571429E+04
       431    0.9480000000E+03    0.8920213612E+03    0.8797795591E+03   -0.3785319332E+02   -0.4209219858E+04
       432    0.1080000000E+04    0.1087841825E+04    0.9116830744E+03   -0.1632973300E+02   -0.3510204082E+04
       433    0.1030000000E+04    0.1069708984E+04    0.8429825944E+03   -0.1042327554E+02   -0.3303571429E+04
       434    0.9570000000E+03    0.8920213612E+03    0.8797795591E+03   -0.3785319332E+02   -0.4209219858E+04
       435    0.1104000000E+04    0.1045152454E+04    0.8660989207E+03   -0.1632973300E+02   -0.3510204082E+04
       436    0.1008000000E+04    0.1030236498E+04    0.8008334647E+03   -0.1042327554E+02   -0.3303571429E+04
       437    0.8820000000E+03    0.8508258657E+03    0.8357905812E+03   -0.3785319332E+02   -0.4209219858E+04
