     Index       y_measurement           y_fitting        descriptor_1
       383    0.7180000000E+03    0.7162400921E+03    0.2112500000E+03
       384    0.8740000000E+03    0.7018162749E+03    0.2040500000E+03
       385    0.8290000000E+03    0.7095290105E+03    0.2079000000E+03
       386    0.7000000000E+03    0.7403799528E+03    0.2233000000E+03
       387    0.8060000000E+03    0.6338039702E+03    0.1701000000E+03
       388    0.7200000000E+03    0.6338039702E+03    0.1701000000E+03
       389    0.6880000000E+03    0.6590456503E+03    0.1827000000E+03
       390    0.1034000000E+04    0.1117602839E+04    0.4116000000E+03
       391    0.1139000000E+04    0.1097970421E+04    0.4018000000E+03
       392    0.1002000000E+04    0.9409110780E+03    0.3234000000E+03
       393    0.1056000000E+04    0.1117602839E+04    0.4116000000E+03
       394    0.1124000000E+04    0.1097970421E+04    0.4018000000E+03
       395    0.1082000000E+04    0.9409110780E+03    0.3234000000E+03
       396    0.1054000000E+04    0.1117602839E+04    0.4116000000E+03
       397    0.1190000000E+04    0.1097970421E+04    0.4018000000E+03
       398    0.9350000000E+03    0.9409110780E+03    0.3234000000E+03
       399    0.1037000000E+04    0.1151258412E+04    0.4284000000E+03
       400    0.1110000000E+04    0.1130824671E+04    0.4182000000E+03
       401    0.1035000000E+04    0.9673547428E+03    0.3366000000E+03
       402    0.9270000000E+03    0.1084004540E+04    0.3948285900E+03
       403    0.9760000000E+03    0.1084004540E+04    0.3948285900E+03
       404    0.9860000000E+03    0.1002880104E+04    0.3543333500E+03
       405    0.9560000000E+03    0.1094267566E+04    0.3999516300E+03
       406    0.9460000000E+03    0.1094267566E+04    0.3999516300E+03
       407    0.1089000000E+04    0.1012090512E+04    0.3589309500E+03
       408    0.9600000000E+03    0.1100374130E+04    0.4029998700E+03
       409    0.1033000000E+04    0.1100374130E+04    0.4029998700E+03
       410    0.1080000000E+04    0.1017570762E+04    0.3616665500E+03
       411    0.9240000000E+03    0.1125519170E+04    0.4155516300E+03
       412    0.1009000000E+04    0.1125519170E+04    0.4155516300E+03
       413    0.1053000000E+04    0.1040136824E+04    0.3729309500E+03
       414    0.8540000000E+03    0.7861036136E+03    0.2461240800E+03
