     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
        37    0.3690000000E+03    0.3686873383E+03    0.8575000000E+02   -0.2237820869E+02    0.6818181818E+00
        38    0.3250000000E+03    0.3615314669E+03    0.8330000000E+02   -0.5039646093E+01    0.5416666667E+00
        39    0.3380000000E+03    0.3780725312E+03    0.8820000000E+02   -0.2716027965E+02    0.5909090909E+00
        40    0.3620000000E+03    0.3630271032E+03    0.8085000000E+02   -0.7133969340E+01    0.3888888889E+00
        41    0.3610000000E+03    0.3795528126E+03    0.9310000000E+02   -0.1893541265E+02    0.7073170732E+00
        42    0.3850000000E+03    0.3667639723E+03    0.8085000000E+02   -0.2605683553E+02    0.5200000000E+00
        43    0.3480000000E+03    0.3522620995E+03    0.7840000000E+02   -0.4755979560E+01    0.5531914894E+00
        44    0.3680000000E+03    0.3839004149E+03    0.9065000000E+02   -0.2581935184E+02    0.5294117647E+00
        45    0.3410000000E+03    0.3681097242E+03    0.8575000000E+02   -0.2263356638E+01    0.4385964912E+00
        46    0.3650000000E+03    0.3759056652E+03    0.9065000000E+02   -0.4694427607E+01    0.5000000000E+00
        47    0.3250000000E+03    0.3623491274E+03    0.7840000000E+02   -0.2444725161E+02    0.5000000000E+00
        48    0.5130000000E+03    0.4883403586E+03    0.1462500000E+03   -0.3225429914E+02    0.4629629630E+00
        49    0.4480000000E+03    0.4838913212E+03    0.1462500000E+03   -0.2615788758E+02    0.5200000000E+00
        50    0.4650000000E+03    0.4802968993E+03    0.1462500000E+03   -0.1695791053E+02    0.5106382979E+00
        51    0.4460000000E+03    0.4724200418E+03    0.1430000000E+03   -0.4635879410E+01    0.4137931034E+00
        52    0.4370000000E+03    0.4614923681E+03    0.1365000000E+03   -0.4694427607E+01    0.3928571429E+00
        53    0.5020000000E+03    0.5006192294E+03    0.1560000000E+03   -0.2290027695E+02    0.5000000000E+00
        54    0.4650000000E+03    0.4887345577E+03    0.1527500000E+03   -0.1105240845E+02    0.5319148936E+00
        55    0.4750000000E+03    0.4789957931E+03    0.1397500000E+03   -0.2977319921E+02    0.3606557377E+00
        56    0.5040000000E+03    0.5059703225E+03    0.1592500000E+03   -0.2037020974E+02    0.4814814815E+00
        57    0.4860000000E+03    0.4784192502E+03    0.1462500000E+03   -0.8853310690E+01    0.4629629630E+00
        58    0.4520000000E+03    0.4647427751E+03    0.1365000000E+03   -0.2763102112E+02    0.5909090909E+00
        59    0.4590000000E+03    0.4480589915E+03    0.1237500000E+03   -0.3225429914E+02    0.4629629630E+00
        60    0.4150000000E+03    0.4436099542E+03    0.1237500000E+03   -0.2615788758E+02    0.5200000000E+00
        61    0.4370000000E+03    0.4400155323E+03    0.1237500000E+03   -0.1695791053E+02    0.5106382979E+00
        62    0.4150000000E+03    0.4330338163E+03    0.1210000000E+03   -0.4635879410E+01    0.4137931034E+00
        63    0.4010000000E+03    0.4238964255E+03    0.1155000000E+03   -0.4694427607E+01    0.3928571429E+00
        64    0.4630000000E+03    0.4576524380E+03    0.1320000000E+03   -0.2290027695E+02    0.5000000000E+00
        65    0.4420000000E+03    0.4466629077E+03    0.1292500000E+03   -0.1105240845E+02    0.5319148936E+00
        66    0.4380000000E+03    0.4405047091E+03    0.1182500000E+03   -0.2977319921E+02    0.3606557377E+00
        67    0.4680000000E+03    0.4621083895E+03    0.1347500000E+03   -0.2037020974E+02    0.4814814815E+00
        68    0.4520000000E+03    0.4381378832E+03    0.1237500000E+03   -0.8853310690E+01    0.4629629630E+00
        69    0.4220000000E+03    0.4271468326E+03    0.1155000000E+03   -0.2763102112E+02    0.5909090909E+00
        70    0.4130000000E+03    0.4077776245E+03    0.1012500000E+03   -0.3225429914E+02    0.4629629630E+00
        71    0.3950000000E+03    0.4033285872E+03    0.1012500000E+03   -0.2615788758E+02    0.5200000000E+00
        72    0.3980000000E+03    0.3997341653E+03    0.1012500000E+03   -0.1695791053E+02    0.5106382979E+00
        73    0.3780000000E+03    0.3936475908E+03    0.9900000000E+02   -0.4635879410E+01    0.4137931034E+00
        74    0.3720000000E+03    0.3863004830E+03    0.9450000000E+02   -0.4694427607E+01    0.3928571429E+00
        75    0.4150000000E+03    0.4146856465E+03    0.1080000000E+03   -0.2290027695E+02    0.5000000000E+00
        76    0.3960000000E+03    0.4045912577E+03    0.1057500000E+03   -0.1105240845E+02    0.5319148936E+00
        77    0.3880000000E+03    0.4020136251E+03    0.9675000000E+02   -0.2977319921E+02    0.3606557377E+00
        78    0.4150000000E+03    0.4182464566E+03    0.1102500000E+03   -0.2037020974E+02    0.4814814815E+00
        79    0.3980000000E+03    0.3978565162E+03    0.1012500000E+03   -0.8853310690E+01    0.4629629630E+00
        80    0.3820000000E+03    0.3895508900E+03    0.9450000000E+02   -0.2763102112E+02    0.5909090909E+00
        81    0.5230000000E+03    0.5242304591E+03    0.1677500000E+03   -0.2388338260E+02    0.4339622642E+00
        82    0.5340000000E+03    0.5176247106E+03    0.1647000000E+03   -0.2781527646E+02    0.5200000000E+00
        83    0.4890000000E+03    0.4981079514E+03    0.1586000000E+03   -0.8853310690E+01    0.5370370370E+00
        84    0.5000000000E+03    0.4685580883E+03    0.1708000000E+03   -0.2846733818E+02    0.2363636364E+01
        85    0.4950000000E+03    0.5119514218E+03    0.1647000000E+03   -0.2377989780E+01    0.3636363636E+00
        86    0.5220000000E+03    0.5369069010E+03    0.1738500000E+03   -0.2933670193E+02    0.4509803922E+00
        87    0.5310000000E+03    0.5100075515E+03    0.1616500000E+03   -0.2627754293E+02    0.5660377358E+00
        88    0.5330000000E+03    0.5300613603E+03    0.1738500000E+03   -0.2290027695E+02    0.5769230769E+00
        89    0.4920000000E+03    0.5243417351E+03    0.1708000000E+03   -0.2263356638E+02    0.5813953488E+00
        90    0.5050000000E+03    0.5101015122E+03    0.1586000000E+03   -0.2317939705E+02    0.3559322034E+00
        91    0.5410000000E+03    0.5122561835E+03    0.1647000000E+03   -0.2347213803E+02    0.6279069767E+00
        92    0.4680000000E+03    0.4749976772E+03    0.1402500000E+03   -0.2388338260E+02    0.4339622642E+00
        93    0.4590000000E+03    0.4692870702E+03    0.1377000000E+03   -0.2781527646E+02    0.5200000000E+00
        94    0.4440000000E+03    0.4515605939E+03    0.1326000000E+03   -0.8853310690E+01    0.5370370370E+00
        95    0.4580000000E+03    0.4184301649E+03    0.1428000000E+03   -0.2846733818E+02    0.2363636364E+01
        96    0.4450000000E+03    0.4636137814E+03    0.1377000000E+03   -0.2377989780E+01    0.3636363636E+00
        97    0.4640000000E+03    0.4858838361E+03    0.1453500000E+03   -0.2933670193E+02    0.4509803922E+00
        98    0.4660000000E+03    0.4625650526E+03    0.1351500000E+03   -0.2627754293E+02    0.5660377358E+00
        99    0.4860000000E+03    0.4790382954E+03    0.1453500000E+03   -0.2290027695E+02    0.5769230769E+00
       100    0.4610000000E+03    0.4742138117E+03    0.1428000000E+03   -0.2263356638E+02    0.5813953488E+00
       101    0.4640000000E+03    0.4635541547E+03    0.1326000000E+03   -0.2317939705E+02    0.3559322034E+00
       102    0.4750000000E+03    0.4639185431E+03    0.1377000000E+03   -0.2347213803E+02    0.6279069767E+00
       103    0.4190000000E+03    0.4257648953E+03    0.1127500000E+03   -0.2388338260E+02    0.4339622642E+00
       104    0.4180000000E+03    0.4209494297E+03    0.1107000000E+03   -0.2781527646E+02    0.5200000000E+00
       105    0.4020000000E+03    0.4050132365E+03    0.1066000000E+03   -0.8853310690E+01    0.5370370370E+00
       106    0.3980000000E+03    0.3683022415E+03    0.1148000000E+03   -0.2846733818E+02    0.2363636364E+01
       107    0.4110000000E+03    0.4152761409E+03    0.1107000000E+03   -0.2377989780E+01    0.3636363636E+00
       108    0.4280000000E+03    0.4348607712E+03    0.1168500000E+03   -0.2933670193E+02    0.4509803922E+00
       109    0.4150000000E+03    0.4151225536E+03    0.1086500000E+03   -0.2627754293E+02    0.5660377358E+00
       110    0.4250000000E+03    0.4280152305E+03    0.1168500000E+03   -0.2290027695E+02    0.5769230769E+00
       111    0.4120000000E+03    0.4240858883E+03    0.1148000000E+03   -0.2263356638E+02    0.5813953488E+00
       112    0.4100000000E+03    0.4170067973E+03    0.1066000000E+03   -0.2317939705E+02    0.3559322034E+00
       113    0.4150000000E+03    0.4155809027E+03    0.1107000000E+03   -0.2347213803E+02    0.6279069767E+00
       114    0.5820000000E+03    0.5938976132E+03    0.1440500000E+03   -0.2918365579E+03    0.4800000000E+00
       115    0.5240000000E+03    0.5777127745E+03    0.1407000000E+03   -0.2781108713E+03    0.6136363636E+00
       116    0.5830000000E+03    0.5751673461E+03    0.1340000000E+03   -0.3039412323E+03    0.6595744681E+00
       117    0.5690000000E+03    0.5805811716E+03    0.1407000000E+03   -0.2714891896E+03    0.4400000000E+00
       118    0.5360000000E+03    0.5769270257E+03    0.1306500000E+03   -0.3115410612E+03    0.5208333333E+00
       119    0.5770000000E+03    0.5960932414E+03    0.1407000000E+03   -0.3245046715E+03    0.6530612245E+00
       120    0.5650000000E+03    0.5955449614E+03    0.1407000000E+03   -0.3114103958E+03    0.5000000000E+00
       121    0.5620000000E+03    0.5706577499E+03    0.1340000000E+03   -0.2949448444E+03    0.6808510638E+00
       122    0.5220000000E+03    0.5554065292E+03    0.1225500000E+03   -0.2918365579E+03    0.4800000000E+00
       123    0.5040000000E+03    0.5401168319E+03    0.1197000000E+03   -0.2781108713E+03    0.6136363636E+00
       124    0.5160000000E+03    0.5393616866E+03    0.1140000000E+03   -0.3039412323E+03    0.6595744681E+00
       125    0.5170000000E+03    0.5429852290E+03    0.1197000000E+03   -0.2714891896E+03    0.4400000000E+00
       126    0.5110000000E+03    0.5420165076E+03    0.1111500000E+03   -0.3115410612E+03    0.5208333333E+00
       127    0.5180000000E+03    0.5584972989E+03    0.1197000000E+03   -0.3245046715E+03    0.6530612245E+00
       128    0.5240000000E+03    0.5579490189E+03    0.1197000000E+03   -0.3114103958E+03    0.5000000000E+00
       129    0.5030000000E+03    0.5348520903E+03    0.1140000000E+03   -0.2949448444E+03    0.6808510638E+00
       130    0.4830000000E+03    0.5169154451E+03    0.1010500000E+03   -0.2918365579E+03    0.4800000000E+00
       131    0.4570000000E+03    0.5025208894E+03    0.9870000000E+02   -0.2781108713E+03    0.6136363636E+00
       132    0.4820000000E+03    0.5035560270E+03    0.9400000000E+02   -0.3039412323E+03    0.6595744681E+00
       133    0.4700000000E+03    0.5053892865E+03    0.9870000000E+02   -0.2714891896E+03    0.4400000000E+00
       134    0.4590000000E+03    0.5071059895E+03    0.9165000000E+02   -0.3115410612E+03    0.5208333333E+00
       135    0.4900000000E+03    0.5209013563E+03    0.9870000000E+02   -0.3245046715E+03    0.6530612245E+00
       136    0.4850000000E+03    0.5203530763E+03    0.9870000000E+02   -0.3114103958E+03    0.5000000000E+00
       137    0.4830000000E+03    0.4990464307E+03    0.9400000000E+02   -0.2949448444E+03    0.6808510638E+00
       138    0.5870000000E+03    0.5668217637E+03    0.1742000000E+03   -0.1174392840E+03    0.6976744186E+00
       139    0.5710000000E+03    0.5552175073E+03    0.1675000000E+03   -0.1223949985E+03    0.7500000000E+00
       140    0.5780000000E+03    0.5763907711E+03    0.1775500000E+03   -0.1121055138E+03    0.5192307692E+00
       141    0.5260000000E+03    0.5767505576E+03    0.1742000000E+03   -0.1176417947E+03    0.3965517241E+00
       142    0.5350000000E+03    0.5636967267E+03    0.1708500000E+03   -0.1114343753E+03    0.5319148936E+00
       143    0.5720000000E+03    0.5548464339E+03    0.1708500000E+03   -0.1187408522E+03    0.8974358974E+00
       144    0.5620000000E+03    0.5870188066E+03    0.1775500000E+03   -0.1271971564E+03    0.3898305085E+00
       145    0.5630000000E+03    0.5811574078E+03    0.1809000000E+03   -0.1042151429E+03    0.4545454545E+00
       146    0.5830000000E+03    0.5719963214E+03    0.1742000000E+03   -0.1177560025E+03    0.5434782609E+00
       147    0.5850000000E+03    0.5571556228E+03    0.1708500000E+03   -0.1045594916E+03    0.6428571429E+00
       148    0.5920000000E+03    0.5653326311E+03    0.1708500000E+03   -0.1171156933E+03    0.5555555556E+00
       149    0.5730000000E+03    0.5742360461E+03    0.1775500000E+03   -0.1145628118E+03    0.6170212766E+00
       150    0.5360000000E+03    0.5871818124E+03    0.1809000000E+03   -0.1226568609E+03    0.5094339623E+00
       151    0.5570000000E+03    0.5564832965E+03    0.1675000000E+03   -0.1207913296E+03    0.6904761905E+00
       152    0.5520000000E+03    0.5202744063E+03    0.1482000000E+03   -0.1174392840E+03    0.6976744186E+00
       153    0.5190000000E+03    0.5104604328E+03    0.1425000000E+03   -0.1223949985E+03    0.7500000000E+00
       154    0.5240000000E+03    0.5289482722E+03    0.1510500000E+03   -0.1121055138E+03    0.5192307692E+00
       155    0.5080000000E+03    0.5302032002E+03    0.1482000000E+03   -0.1176417947E+03    0.3965517241E+00
       156    0.4900000000E+03    0.5180445107E+03    0.1453500000E+03   -0.1114343753E+03    0.5319148936E+00
       157    0.5500000000E+03    0.5091942179E+03    0.1453500000E+03   -0.1187408522E+03    0.8974358974E+00
       158    0.5150000000E+03    0.5395763076E+03    0.1510500000E+03   -0.1271971564E+03    0.3898305085E+00
       159    0.5300000000E+03    0.5328197674E+03    0.1539000000E+03   -0.1042151429E+03    0.4545454545E+00
       160    0.5460000000E+03    0.5254489640E+03    0.1482000000E+03   -0.1177560025E+03    0.5434782609E+00
       161    0.5350000000E+03    0.5115034068E+03    0.1453500000E+03   -0.1045594916E+03    0.6428571429E+00
       162    0.5500000000E+03    0.5196804152E+03    0.1453500000E+03   -0.1171156933E+03    0.5555555556E+00
       163    0.5420000000E+03    0.5267935472E+03    0.1510500000E+03   -0.1145628118E+03    0.6170212766E+00
       164    0.5920000000E+03    0.5388441719E+03    0.1539000000E+03   -0.1226568609E+03    0.5094339623E+00
       165    0.5240000000E+03    0.5117262220E+03    0.1425000000E+03   -0.1207913296E+03    0.6904761905E+00
       166    0.4970000000E+03    0.4737270488E+03    0.1222000000E+03   -0.1174392840E+03    0.6976744186E+00
       167    0.4910000000E+03    0.4657033584E+03    0.1175000000E+03   -0.1223949985E+03    0.7500000000E+00
       168    0.4630000000E+03    0.4815057732E+03    0.1245500000E+03   -0.1121055138E+03    0.5192307692E+00
       169    0.4640000000E+03    0.4836558427E+03    0.1222000000E+03   -0.1176417947E+03    0.3965517241E+00
       170    0.4590000000E+03    0.4723922948E+03    0.1198500000E+03   -0.1114343753E+03    0.5319148936E+00
       171    0.4890000000E+03    0.4635420020E+03    0.1198500000E+03   -0.1187408522E+03    0.8974358974E+00
       172    0.4770000000E+03    0.4921338087E+03    0.1245500000E+03   -0.1271971564E+03    0.3898305085E+00
       173    0.4690000000E+03    0.4844821270E+03    0.1269000000E+03   -0.1042151429E+03    0.4545454545E+00
       174    0.4960000000E+03    0.4789016065E+03    0.1222000000E+03   -0.1177560025E+03    0.5434782609E+00
       175    0.4670000000E+03    0.4658511909E+03    0.1198500000E+03   -0.1045594916E+03    0.6428571429E+00
       176    0.5110000000E+03    0.4740281992E+03    0.1198500000E+03   -0.1171156933E+03    0.5555555556E+00
       177    0.4900000000E+03    0.4793510483E+03    0.1245500000E+03   -0.1145628118E+03    0.6170212766E+00
       178    0.5230000000E+03    0.4905065315E+03    0.1269000000E+03   -0.1226568609E+03    0.5094339623E+00
       179    0.4760000000E+03    0.4669691475E+03    0.1175000000E+03   -0.1207913296E+03    0.6904761905E+00
       180    0.6100000000E+03    0.6245113586E+03    0.2043500000E+03   -0.1073186053E+03    0.4528301887E+00
       181    0.5810000000E+03    0.5933169768E+03    0.1876000000E+03   -0.1048411552E+03    0.4576271186E+00
       182    0.6250000000E+03    0.6428370444E+03    0.2177500000E+03   -0.1008079442E+03    0.5416666667E+00
       183    0.5620000000E+03    0.5980774852E+03    0.1909500000E+03   -0.1059464165E+03    0.5098039216E+00
       184    0.6350000000E+03    0.6160163395E+03    0.1976500000E+03   -0.1137034354E+03    0.4285714286E+00
       185    0.5660000000E+03    0.6024811932E+03    0.1909500000E+03   -0.1163643261E+03    0.5102040816E+00
       186    0.6380000000E+03    0.6055025007E+03    0.1943000000E+03   -0.1140649000E+03    0.5714285714E+00
       187    0.6060000000E+03    0.5908766072E+03    0.1876000000E+03   -0.1049219988E+03    0.5333333333E+00
       188    0.5820000000E+03    0.6065257608E+03    0.1909500000E+03   -0.1331488060E+03    0.6041666667E+00
       189    0.6340000000E+03    0.6104986554E+03    0.1976500000E+03   -0.1135779181E+03    0.5957446809E+00
       190    0.5850000000E+03    0.6003509311E+03    0.1909500000E+03   -0.1137654319E+03    0.5416666667E+00
       191    0.6030000000E+03    0.6112254082E+03    0.1943000000E+03   -0.1145951036E+03    0.4032258065E+00
       192    0.6250000000E+03    0.5977820947E+03    0.1909500000E+03   -0.1012812865E+03    0.4583333333E+00
       193    0.6310000000E+03    0.6051492155E+03    0.1943000000E+03   -0.1085111861E+03    0.5102040816E+00
       194    0.6250000000E+03    0.6437155397E+03    0.2177500000E+03   -0.1020277596E+03    0.5306122449E+00
       195    0.5510000000E+03    0.5699077278E+03    0.1738500000E+03   -0.1073186053E+03    0.4528301887E+00
       196    0.5390000000E+03    0.5431890534E+03    0.1596000000E+03   -0.1048411552E+03    0.4576271186E+00
       197    0.5640000000E+03    0.5846528476E+03    0.1852500000E+03   -0.1008079442E+03    0.5416666667E+00
       198    0.5500000000E+03    0.5470544203E+03    0.1624500000E+03   -0.1059464165E+03    0.5098039216E+00
       199    0.5900000000E+03    0.5632029916E+03    0.1681500000E+03   -0.1137034354E+03    0.4285714286E+00
       200    0.5270000000E+03    0.5514581283E+03    0.1624500000E+03   -0.1163643261E+03    0.5102040816E+00
       201    0.5570000000E+03    0.5535842943E+03    0.1653000000E+03   -0.1140649000E+03    0.5714285714E+00
       202    0.5510000000E+03    0.5407486838E+03    0.1596000000E+03   -0.1049219988E+03    0.5333333333E+00
       203    0.5830000000E+03    0.5555026959E+03    0.1624500000E+03   -0.1331488060E+03    0.6041666667E+00
       204    0.5700000000E+03    0.5576853075E+03    0.1681500000E+03   -0.1135779181E+03    0.5957446809E+00
       205    0.5430000000E+03    0.5493278662E+03    0.1624500000E+03   -0.1137654319E+03    0.5416666667E+00
       206    0.5430000000E+03    0.5593072018E+03    0.1653000000E+03   -0.1145951036E+03    0.4032258065E+00
       207    0.5630000000E+03    0.5467590298E+03    0.1624500000E+03   -0.1012812865E+03    0.4583333333E+00
       208    0.5770000000E+03    0.5532310091E+03    0.1653000000E+03   -0.1085111861E+03    0.5102040816E+00
       209    0.5780000000E+03    0.5855313429E+03    0.1852500000E+03   -0.1020277596E+03    0.5306122449E+00
       210    0.4900000000E+03    0.5153040969E+03    0.1433500000E+03   -0.1073186053E+03    0.4528301887E+00
       211    0.4960000000E+03    0.4930611300E+03    0.1316000000E+03   -0.1048411552E+03    0.4576271186E+00
       212    0.5110000000E+03    0.5264686508E+03    0.1527500000E+03   -0.1008079442E+03    0.5416666667E+00
       213    0.4940000000E+03    0.4960313554E+03    0.1339500000E+03   -0.1059464165E+03    0.5098039216E+00
       214    0.5170000000E+03    0.5103896437E+03    0.1386500000E+03   -0.1137034354E+03    0.4285714286E+00
       215    0.4800000000E+03    0.5004350634E+03    0.1339500000E+03   -0.1163643261E+03    0.5102040816E+00
       216    0.5020000000E+03    0.5016660879E+03    0.1363000000E+03   -0.1140649000E+03    0.5714285714E+00
       217    0.5040000000E+03    0.4906207604E+03    0.1316000000E+03   -0.1049219988E+03    0.5333333333E+00
       218    0.5050000000E+03    0.5044796310E+03    0.1339500000E+03   -0.1331488060E+03    0.6041666667E+00
       219    0.5020000000E+03    0.5048719596E+03    0.1386500000E+03   -0.1135779181E+03    0.5957446809E+00
       220    0.4960000000E+03    0.4983048013E+03    0.1339500000E+03   -0.1137654319E+03    0.5416666667E+00
       221    0.5010000000E+03    0.5073889955E+03    0.1363000000E+03   -0.1145951036E+03    0.4032258065E+00
       222    0.5170000000E+03    0.4957359649E+03    0.1339500000E+03   -0.1012812865E+03    0.4583333333E+00
       223    0.5230000000E+03    0.5013128027E+03    0.1363000000E+03   -0.1085111861E+03    0.5102040816E+00
       224    0.5160000000E+03    0.5273471461E+03    0.1527500000E+03   -0.1020277596E+03    0.5306122449E+00
       225    0.4860000000E+03    0.4628465834E+03    0.1267500000E+03   -0.3133559146E+02    0.1629629630E+00
       226    0.4270000000E+03    0.4584177542E+03    0.1235000000E+03   -0.3870239201E+02    0.2160000000E+00
       227    0.5100000000E+03    0.4670976428E+03    0.1300000000E+03   -0.3275769961E+02    0.2293577982E+00
       228    0.4510000000E+03    0.4644137553E+03    0.1300000000E+03   -0.2140190802E+02    0.1641791045E+00
       229    0.4250000000E+03    0.4873686648E+03    0.1332500000E+03   -0.6373374133E+02    0.1889763780E+00
       230    0.4320000000E+03    0.4654618972E+03    0.1235000000E+03   -0.5039646093E+02    0.1521739130E+00
       231    0.4820000000E+03    0.4568502463E+03    0.1300000000E+03   -0.7961127533E+01    0.2212389381E+00
       232    0.4350000000E+03    0.4279360653E+03    0.1072500000E+03   -0.3133559146E+02    0.1629629630E+00
       233    0.4060000000E+03    0.4244023776E+03    0.1045000000E+03   -0.3870239201E+02    0.2160000000E+00
       234    0.4700000000E+03    0.4312919832E+03    0.1100000000E+03   -0.3275769961E+02    0.2293577982E+00
       235    0.4380000000E+03    0.4286080957E+03    0.1100000000E+03   -0.2140190802E+02    0.1641791045E+00
       236    0.4040000000E+03    0.4506678637E+03    0.1127500000E+03   -0.6373374133E+02    0.1889763780E+00
       237    0.4060000000E+03    0.4314465206E+03    0.1045000000E+03   -0.5039646093E+02    0.1521739130E+00
       238    0.4430000000E+03    0.4210445867E+03    0.1100000000E+03   -0.7961127533E+01    0.2212389381E+00
       239    0.3970000000E+03    0.3930255472E+03    0.8775000000E+02   -0.3133559146E+02    0.1629629630E+00
       240    0.3850000000E+03    0.3903870010E+03    0.8550000000E+02   -0.3870239201E+02    0.2160000000E+00
       241    0.4250000000E+03    0.3954863236E+03    0.9000000000E+02   -0.3275769961E+02    0.2293577982E+00
       242    0.3960000000E+03    0.3928024362E+03    0.9000000000E+02   -0.2140190802E+02    0.1641791045E+00
       243    0.3800000000E+03    0.4139670627E+03    0.9225000000E+02   -0.6373374133E+02    0.1889763780E+00
       244    0.3630000000E+03    0.3974311440E+03    0.8550000000E+02   -0.5039646093E+02    0.1521739130E+00
       245    0.3980000000E+03    0.3852389271E+03    0.9000000000E+02   -0.7961127533E+01    0.2212389381E+00
       246    0.5050000000E+03    0.4843975754E+03    0.1365000000E+03   -0.4239477631E+02    0.1811023622E+00
       247    0.5360000000E+03    0.4979333922E+03    0.1397500000E+03   -0.7184065490E+02    0.3269230769E+00
       248    0.4840000000E+03    0.4802249062E+03    0.1365000000E+03   -0.3023787656E+02    0.1510791367E+00
       249    0.4950000000E+03    0.4829941505E+03    0.1365000000E+03   -0.3893047082E+02    0.1791044776E+00
       250    0.5510000000E+03    0.4791614359E+03    0.1365000000E+03   -0.2853587736E+02    0.1615384615E+00
       251    0.4770000000E+03    0.4937911611E+03    0.1462500000E+03   -0.2977107078E+02    0.2640000000E+00
       252    0.5300000000E+03    0.4844736625E+03    0.1332500000E+03   -0.6803522226E+02    0.3333333333E+00
       253    0.5160000000E+03    0.4582160863E+03    0.1300000000E+03   -0.9924399736E+01    0.2049180328E+00
       254    0.4450000000E+03    0.4709152828E+03    0.1332500000E+03   -0.2381685662E+02    0.1746031746E+00
       255    0.5510000000E+03    0.5193102256E+03    0.1495000000E+03   -0.7532169430E+02    0.2521008403E+00
       256    0.5100000000E+03    0.4907726511E+03    0.1397500000E+03   -0.4644977806E+02    0.2166666667E+00
       257    0.4430000000E+03    0.4745225907E+03    0.1332500000E+03   -0.3133559146E+02    0.1617647059E+00
       258    0.4490000000E+03    0.4468016329E+03    0.1155000000E+03   -0.4239477631E+02    0.1811023622E+00
